source,target,type,weight
J,ivre,Undirected,1
J. J. Rousseau,Jean-Jacques Rousseau,Undirected,1
Fichu,Madame Basile,Undirected,1
Madame Basile,Zulietta,Undirected,1
Claire,Julie,Undirected,1
Epinay,Madame d,Undirected,28
Madame Le Vasseur,Rousseaus,Undirected,1
Jeari-Jacques Rousseau,Julie,Undirected,1
Graad,Rousseaus,Undirected,1
Le Vasseur,Pelissen,Undirected,1
Houdetot,Madame d,Undirected,55
Houdetot,Rousseau,Undirected,8
Jean-Jacques,Madame d,Undirected,2
Chevrette,Epinay,Undirected,2
Houdetot,d,Undirected,8
Emilie,Monsieur Rousseau,Undirected,1
Madame,Mademoiselle Le Vasseur,Undirected,1
Thérèse,d,Undirected,1
Epinay,d,Undirected,6
Houdetot,sorn,Undirected,1
Julie,Rousseau,Undirected,3
Houdetot,Saint-Pierres,Undirected,1
Julie,Madame d,Undirected,1
Monsieur Grimm,Monsieur Rousseau,Undirected,1
Grimm,Madame d,Undirected,10
Grimm,Rousseau,Undirected,5
Grimm,Madame,Undirected,1
Madame d,Mimi,Undirected,2
Madame d,Rousseau,Undirected,19
Epinay,Monsieur de Saint-Lambert,Undirected,1
Per-golese,Voltaires,Undirected,1
Grimm,Voltaires,Undirected,1
Madame,Madame d,Undirected,4
Jean-Jaeques,Madame d,Undirected,2
Rousseau,livor,Undirected,1
Madame d,livor,Undirected,1
Esclavelles,d,Undirected,1
Malice,Rousseau,Undirected,1
Monsieur,Saint-Lambert,Undirected,1
Rousseau,Saint-Lambert,Undirected,17
Houdetot,Monsieur d,Undirected,4
Jean-Jacques Rousseau,d’Epinay,Undirected,1
Houdetot,Madame de Blain-ville,Undirected,1
Madame de Blain-ville,Rousseau,Undirected,1
Monsieur de Saint-Lambert,Rousseau,Undirected,1
Madame d,Monsieur,Undirected,6
Madame,Sophie,Undirected,6
Emilie,Monsieur de Saint-Lambert,Undirected,1
Emilie,Rousseau,Undirected,2
Chevrette,J. J. Rousseau,Undirected,1
Chevrette,Monsieur de Jully,Undirected,1
