Id,Polarity,Polarity_normalized,Polarity_sentence,Polarity_sentence_normalized,Connections,Connections_normalized,Interactions,Interactions_normalized,Degree,Degree_normalized,Centrality,Centrality_normalized,Betweenness,Betweenness_normalized
Brorsen,0,0,0,0,6,0.13,27,0.11,6,0.13,0.15,0.27,0.08,0.12
Egge,0,0,0,0,1,0.0,1,0.0,1,0.0,0.02,0.02,0.0,0.0
Agathe,0,0,0,0,29,0.72,193,0.79,29,0.72,0.44,0.83,0.38,0.57
Robert Brorsen,0,0,0,0,4,0.08,11,0.04,4,0.08,0.15,0.27,0.0,0.0
Son,0,0,0,0,1,0.0,1,0.0,1,0.0,0.02,0.02,0.0,0.0
Robert,0,0,0,0,40,1.0,245,1.0,40,1.0,0.53,1.0,0.67,1.0
Johnsen,0,0,0,0,1,0.0,1,0.0,1,0.0,0.06,0.1,0.0,0.0
Hr. Wahl,0,0,0,0,2,0.03,6,0.02,2,0.03,0.08,0.13,0.0,0.0
Eggert Wahl,0,0,0,0,2,0.03,4,0.01,2,0.03,0.08,0.13,0.0,0.0
Eggert Ansjos,0,0,0,0,2,0.03,3,0.01,2,0.03,0.08,0.13,0.0,0.0
Eggert,0,0,0,0,6,0.13,23,0.09,6,0.13,0.15,0.27,0.05,0.07
Sømands,0,0,0,0,1,0.0,1,0.0,1,0.0,0.02,0.02,0.0,0.0
Bien,0,0,0,0,1,0.0,1,0.0,1,0.0,0.06,0.1,0.0,0.0
Fregat,0,0,0,0,1,0.0,1,0.0,1,0.0,0.06,0.1,0.0,0.0
hans,0,0,0,0,1,0.0,2,0.0,1,0.0,0.06,0.1,0.0,0.0
Lulu,0,0,0,0,4,0.08,24,0.09,4,0.08,0.13,0.23,0.01,0.01
Jungmand,0,0,0,0,2,0.03,4,0.01,2,0.03,0.08,0.13,0.0,0.0
iland,0,0,0,0,3,0.05,7,0.02,3,0.05,0.08,0.13,0.04,0.06
ase,0,0,0,0,2,0.03,2,0.0,2,0.03,0.08,0.13,0.0,0.0
praje,0,0,0,0,1,0.0,1,0.0,1,0.0,0.06,0.1,0.0,0.0
Susy,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.0,0.0,0.0
Rheder,0,0,0,0,1,0.0,2,0.0,1,0.0,0.06,0.1,0.0,0.0
Orlogs,0,0,0,0,3,0.05,5,0.02,3,0.05,0.12,0.21,0.0,0.0
Himmeisbachs,0,0,0,0,2,0.03,2,0.0,2,0.03,0.11,0.19,0.0,0.0
lat Agathe,0,0,0,0,2,0.03,2,0.0,2,0.03,0.11,0.19,0.0,0.0
Jomfru Lind,0,0,0,0,3,0.05,12,0.05,3,0.05,0.12,0.21,0.0,0.0
Donner,0,0,0,0,2,0.03,2,0.0,2,0.03,0.08,0.13,0.0,0.0
Wat,0,0,0,0,1,0.0,1,0.0,1,0.0,0.05,0.08,0.0,0.0
Gottes,0,0,0,0,2,0.03,2,0.0,2,0.03,0.11,0.19,0.0,0.0
Hr. Brorsen,0,0,0,0,1,0.0,2,0.0,1,0.0,0.05,0.08,0.0,0.0
Carl Gustafs,0,0,0,0,1,0.0,2,0.0,1,0.0,0.06,0.1,0.0,0.0
Wahl,0,0,0,0,1,0.0,2,0.0,1,0.0,0.05,0.08,0.0,0.0
La Platas,0,0,0,0,1,0.0,1,0.0,1,0.0,0.06,0.1,0.0,0.0
Hare,0,0,0,0,1,0.0,1,0.0,1,0.0,0.06,0.1,0.0,0.0
hunfrøs,0,0,0,0,1,0.0,1,0.0,1,0.0,0.05,0.08,0.0,0.0
Mr. Brorson,0,0,0,0,1,0.0,2,0.0,1,0.0,0.05,0.08,0.0,0.0
Graaden,0,0,0,0,2,0.03,2,0.0,2,0.03,0.11,0.19,0.0,0.0
Gud,0,0,0,0,3,0.05,5,0.02,3,0.05,0.13,0.23,0.0,0.0
lille Agathe,0,0,0,0,1,0.0,3,0.01,1,0.0,0.05,0.08,0.0,0.0
Victoria,0,0,0,0,1,0.0,1,0.0,1,0.0,0.05,0.08,0.0,0.0
Mrs. Percy,0,0,0,0,7,0.15,15,0.06,7,0.15,0.2,0.37,0.01,0.01
Lille Agathe,0,0,0,0,1,0.0,1,0.0,1,0.0,0.06,0.1,0.0,0.0
Mrs.,0,0,0,0,4,0.08,26,0.1,4,0.08,0.16,0.29,0.0,0.0
Percy,0,0,0,0,7,0.15,37,0.15,7,0.15,0.21,0.38,0.01,0.01
. Percy,0,0,0,0,4,0.08,5,0.02,4,0.08,0.16,0.29,0.0,0.0
s,0,0,0,0,5,0.1,12,0.05,5,0.1,0.17,0.31,0.0,0.0
Mr. Percy,0,0,0,0,1,0.0,1,0.0,1,0.0,0.05,0.08,0.0,0.0
Mrs Percy,0,0,0,0,3,0.05,6,0.02,3,0.05,0.13,0.23,0.0,0.0
Almeria,0,0,0,0,1,0.0,2,0.0,1,0.0,0.06,0.1,0.0,0.0
Aggie,0,0,0,0,3,0.05,3,0.01,3,0.05,0.14,0.25,0.0,0.0
Wight,0,0,0,0,2,0.03,2,0.0,2,0.03,0.08,0.13,0.0,0.0
Mr. Brorsen,0,0,0,0,2,0.03,2,0.0,2,0.03,0.09,0.15,0.0,0.0
Jack,0,0,0,0,2,0.03,2,0.0,2,0.03,0.11,0.19,0.0,0.0
Brisen,0,0,0,0,1,0.0,1,0.0,1,0.0,0.06,0.1,0.0,0.0
