source,target,type,weight
Ole Visiert,Ole Vissert,Undirected,1
Napoleons,Ole Visiert,Undirected,1
Napoleon flog Preussen,Napoleons,Undirected,1
Fransle,Napoleon flog Preussen,Undirected,1
Fransle,Frederik den Fjerdes,Undirected,1
Frederik den Fjerdes,Tordenskjolds,Undirected,1
Napoleon,Seilere,Undirected,1
Ole Visiert,Seilere,Undirected,1
Gustav d. Fjerdes,Napoleon,Undirected,1
Hans Jensen,Ole Visiert fog,Undirected,1
Hans Jensen,Ole,Undirected,1
Mogens Gjøes,Stemann,Undirected,1
Ole Visiert,Pehmann,Undirected,1
Ole Viffert,Pehmann,Undirected,1
Castenschjold atsamle,Oxholm,Undirected,1
Ole Viffert,oni,Undirected,1
Castenschjold,Roeskilde,Undirected,1
Grev Moltke,Stemann,Undirected,1
Ole Viffert,Tscherning,Undirected,3
Castenschjold,Tscherning,Undirected,5
Deckens,de,Undirected,1
Deckens,Tscherning,Undirected,1
Lieutenant Ulstrup,Tscherning,Undirected,1
Castenschjold,de Decken,Undirected,1
Tscherning,de Decken,Undirected,1
General Castenschjolds,Treschow,Undirected,1
Castenschjold,Ole Visiert,Undirected,1
Castenschjold,Oxholm,Undirected,3
Ole Visiert,Tscherning,Undirected,1
Oxholm,flulde,Undirected,1
Bertouch,Hardenberg-Reventlov,Undirected,1
Oxholm,Snees,Undirected,1
Holstein,Snees,Undirected,1
Bjelke,Stemann,Undirected,1
Baron Stampe,Stemann,Undirected,1
Kohe,Krieger,Undirected,1
Castenschjold,Kohe,Undirected,1
Stemann,Wenzel Haffner,Undirected,1
Kjøge,Oxholm,Undirected,1
Cathcart,Peymann,Undirected,1
Arthur Wellesley,Napoleon,Undirected,1
Linsingens,Wellesley,Undirected,1
Gad,Linsingens,Undirected,1
Aderholms,Plessen,Undirected,1
Lieutenant SchulteS,Wellesley,Undirected,1
Lieutenant SchulteS,Suhr,Undirected,1
Kjøge,Suhr,Undirected,1
Capitain Quistgaard,N apier,Undirected,1
