Id,Polarity,Polarity_normalized,Polarity_sentence,Polarity_sentence_normalized,Connections,Connections_normalized,Interactions,Interactions_normalized,Degree,Degree_normalized,Centrality,Centrality_normalized,Betweenness,Betweenness_normalized
Joakim Pedersen,0,0,0,0,12,0.39,25,0.24,12,0.39,0.25,0.64,0.09,0.22
Pedersen,0,0,0,0,24,0.82,73,0.71,24,0.82,0.38,0.97,0.31,0.76
Doktor ,0,0,0,0,1,0.0,1,0.0,1,0.0,0.04,0.1,0.0,0.0
Lorenz Høst,0,0,0,0,6,0.18,9,0.08,6,0.18,0.15,0.38,0.03,0.07
skraa,0,0,0,0,2,0.04,2,0.01,2,0.04,0.07,0.18,0.0,0.0
Høst,0,0,0,0,13,0.43,20,0.19,13,0.43,0.29,0.74,0.06,0.15
Helga,0,0,0,0,17,0.57,80,0.77,17,0.57,0.32,0.82,0.15,0.37
Lorenz,0,0,0,0,29,1.0,103,1.0,29,1.0,0.39,1.0,0.41,1.0
Dickens,0,0,0,0,1,0.0,1,0.0,1,0.0,0.03,0.08,0.0,0.0
Mark Twain,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
s,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Walter Scott,0,0,0,0,2,0.04,2,0.01,2,0.04,0.05,0.13,0.0,0.0
Marryat,0,0,0,0,2,0.04,2,0.01,2,0.04,0.05,0.13,0.0,0.0
Napoleons,0,0,0,0,1,0.0,2,0.01,1,0.0,0.04,0.1,0.0,0.0
Turgenjeff,0,0,0,0,2,0.04,2,0.01,2,0.04,0.05,0.13,0.0,0.0
Bazaroff,0,0,0,0,3,0.07,5,0.04,3,0.07,0.08,0.21,0.0,0.0
eine schlanke,0,0,0,0,1,0.0,1,0.0,1,0.0,0.03,0.08,0.0,0.0
Astrid,0,0,0,0,12,0.39,93,0.9,12,0.39,0.2,0.51,0.11,0.27
livor,0,0,0,0,1,0.0,1,0.0,1,0.0,0.04,0.1,0.0,0.0
paany,0,0,0,0,2,0.04,5,0.04,2,0.04,0.07,0.18,0.0,0.0
Schiern,0,0,0,0,3,0.07,4,0.03,3,0.07,0.06,0.15,0.03,0.07
Pastor Schiern,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.03,0.0,0.0
Karl,0,0,0,0,3,0.07,4,0.03,3,0.07,0.11,0.28,0.0,0.0
Helga Schiern,0,0,0,0,2,0.04,2,0.01,2,0.04,0.03,0.08,0.0,0.0
Bjørn,0,0,0,0,3,0.07,4,0.03,3,0.07,0.07,0.18,0.01,0.02
Gud,0,0,0,0,8,0.25,9,0.08,8,0.25,0.19,0.49,0.06,0.15
ifjor,0,0,0,0,2,0.04,3,0.02,2,0.04,0.07,0.18,0.0,0.0
Lorenz strax,0,0,0,0,1,0.0,1,0.0,1,0.0,0.02,0.05,0.0,0.0
lelga,0,0,0,0,2,0.04,2,0.01,2,0.04,0.06,0.15,0.0,0.0
Bo,0,0,0,0,2,0.04,2,0.01,2,0.04,0.07,0.18,0.0,0.0
ban,0,0,0,0,1,0.0,1,0.0,1,0.0,0.04,0.1,0.0,0.0
Joakim,0,0,0,0,6,0.18,10,0.09,6,0.18,0.17,0.44,0.01,0.02
Skraas,0,0,0,0,1,0.0,1,0.0,1,0.0,0.04,0.1,0.0,0.0
Mads Jensen,0,0,0,0,2,0.04,2,0.01,2,0.04,0.05,0.13,0.0,0.0
Nielsen,0,0,0,0,5,0.14,8,0.07,5,0.14,0.11,0.28,0.0,0.0
P'ru,0,0,0,0,1,0.0,1,0.0,1,0.0,0.03,0.08,0.0,0.0
Franck,0,0,0,0,11,0.36,25,0.24,11,0.36,0.2,0.51,0.09,0.22
P'rancks,0,0,0,0,2,0.04,2,0.01,2,0.04,0.06,0.15,0.0,0.0
Sinsro,0,0,0,0,2,0.04,2,0.01,2,0.04,0.05,0.13,0.0,0.0
Pienge,0,0,0,0,12,0.39,25,0.24,12,0.39,0.2,0.51,0.16,0.39
Flun,0,0,0,0,1,0.0,1,0.0,1,0.0,0.02,0.05,0.0,0.0
Kapellan Pienge,0,0,0,0,2,0.04,2,0.01,2,0.04,0.02,0.05,0.05,0.12
Kierkegaard,0,0,0,0,2,0.04,2,0.01,2,0.04,0.0,0.0,0.03,0.07
Uhdes,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Dokto,0,0,0,0,1,0.0,1,0.0,1,0.0,0.04,0.1,0.0,0.0
Rocamboles,0,0,0,0,1,0.0,1,0.0,1,0.0,0.04,0.1,0.0,0.0
siste,0,0,0,0,1,0.0,1,0.0,1,0.0,0.04,0.1,0.0,0.0
