source,target,type,weight
Janette,Rosas,Undirected,1
Hjelmskjold,Rosa,Undirected,1
Adolf,Rosa,Undirected,18
Janette,Rosa,Undirected,14
Hjelmfljolds,Rosa,Undirected,1
Adolf,Hnn,Undirected,2
Adolf,plnd,Undirected,1
Oskar,Rosa,Undirected,12
Ester,Rosa,Undirected,1
Janelte,Rosa,Undirected,1
Janette flog,Rosa,Undirected,1
Janette,Lisette,Undirected,3
Grev Flys,Rosa,Undirected,1
Adolf,Janette,Undirected,17
Grev Flys,Janette,Undirected,1
,Grev Fly,Undirected,4
Gud,jæg,Undirected,1
Grev Fly,jæg,Undirected,2
Rosa,jæg,Undirected,1
hnn,jæg,Undirected,2
Janette,Oskar,Undirected,7
Alma,Janette,Undirected,3
Grevens,Janette,Undirected,1
Grevens,Rosa,Undirected,1
Adolf,Grevens,Undirected,1
Adolf,hnn,Undirected,2
Gud,Rosa,Undirected,5
Herr Tøndesen,Tu,Undirected,1
Rosa,Tu,Undirected,2
Adolf,Tøndesen,Undirected,6
Rosa,ester,Undirected,2
Adolf,Dyrings,Undirected,1
Dyring,Grev Fly,Undirected,1
Nosas,Rosa,Undirected,1
Rosa,elsfede,Undirected,1
Adolf,Nosas,Undirected,1
Adolf,Grev Fly,Undirected,2
Grev Fly,Rosa,Undirected,1
Hekkenfelt,Oskar,Undirected,1
Oskar,Tu,Undirected,3
Fly,Tyring,Undirected,1
Greven,Oskar,Undirected,7
Adolf,Oskar,Undirected,13
Janette,Jntrie,Undirected,1
Dein,Jntrie,Undirected,1
Dein,Janette,Undirected,2
Adolf,Adolf Veien,Undirected,1
Grev Fly,Oskar,Undirected,1
Gud,jsg,Undirected,1
Adolf,Dyring,Undirected,1
Adolf,Greven,Undirected,6
Adolf,sorn,Undirected,1
Rosa,Øe,Undirected,1
Alma,Rosa,Undirected,3
Alma,Oskar,Undirected,13
Alma,Glands,Undirected,1
Glands,Luxus,Undirected,1
Oskar,Verners,Undirected,1
,S,Undirected,1
Alma,Md. Lane,Undirected,2
Alma,Grev Fly,Undirected,1
Hr. Melbourne,Jenny,Undirected,1
Melbom e,nn,Undirected,1
Jenny,Melbourne,Undirected,1
Jenny,Vexelleer,Undirected,1
Jenny Melbourne,Oskar,Undirected,5
Jenny,Oskar,Undirected,32
Jenny,hnn,Undirected,8
Oskar,hnn,Undirected,6
Dineen,Jenny,Undirected,1
Dineen,Oskar,Undirected,1
Dyring Tøndesen,Oskar,Undirected,1
Jenny,Rosa Dyring,Undirected,1
Oskar,Rosa Dyring,Undirected,1
Jenny,Thema,Undirected,1
Oskar,Thema,Undirected,1
Janette,Jenny,Undirected,12
Adolf Tøndesens,Janette,Undirected,1
Jenny,Jenny Melbourne,Undirected,1
Janette,Jenny Melbourne,Undirected,2
Janette,hnn,Undirected,1
Alma,hnn,Undirected,4
Jenny,Ten Virkning,Undirected,1
Adolf,Jenny,Undirected,2
Jenny,sonn,Undirected,1
Adolf,Md. Truelsen,Undirected,2
Md. Truelsen,Rosa,Undirected,2
Adolf,Netten,Undirected,1
Netten,Rosa,Undirected,1
Greven,Schawlet,Undirected,1
Adolf font Hjelmskjold,Rosa,Undirected,1
Adolf,Hjelmskjold,Undirected,16
Hjelmskjold,alen,Undirected,1
Grev Fly,alen,Undirected,1
Hjelmskjold,Janette,Undirected,4
Adolf,slrax,Undirected,1
Adolf,Holgersen,Undirected,3
Adolf,Coloni,Undirected,1
Hjelmskjold,taus,Undirected,1
Adolf,Hjelmstjold,Undirected,1
Oskar,lee,Undirected,1
Oskar,ivold,Undirected,1
Oskar,Ten,Undirected,1
Adolf Tøndesen,Oskar,Undirected,3
Adolf Tøndesen,Holgersen,Undirected,2
Holgersen,Tøndesen,Undirected,1
Frøken Janette,Verner,Undirected,1
Jenny,Verner,Undirected,5
Verner,iveien,Undirected,1
Hjelmskjold,Tondesens,Undirected,1
