source,target,type,weight
Frederik den 1stes,Jørgen Lykke,Undirected,1
Frederik den 1stes,Peter Lykke,Undirected,1
Franz den 1stes,Peter Lykke,Undirected,1
Frantz den 1stes,Jørgen Lykke,Undirected,2
Henrik Lykke,Jørgen Lykke,Undirected,1
Dorotheas,Henrik Lykke,Undirected,1
Dorotheas,Prinds Magnus,Undirected,1
Henrik Lykke,Prinds Magnus,Undirected,1
Frederik den 2dens,Henrik Lykke,Undirected,1
Frederik den 2dens,Karen Banner,Undirected,1
Gisselfeldt,Karen Banner,Undirected,1
Gisselfeldt,Kallø,Undirected,1
Elisabeth Brok,Franz Lykke,Undirected,1
Anna,Elisabeth Brok,Undirected,1
Anna,Kai Rantzau,Undirected,1
Johan Rantzau,Kai Rantzau,Undirected,2
Kai Rantzau,Sophie,Undirected,1
Frederik den 2den,Johan Rantzau,Undirected,1
Breide,Johan Rantzau,Undirected,1
Breide,Kai Rankzau,Undirected,1
Frantz Rankzau,Kai Rankzau,Undirected,1
Christian den 4des,Frantz Rankzau,Undirected,1
Christian den 4des,Kirstine Munks,Undirected,1
Anna,Kirstine Munks,Undirected,1
Anna,Franz Lykke,Undirected,1
Franz Lykke,Sophie Rankzau,Undirected,1
Johan Rankzau,Sophie Rankzau,Undirected,1
Johan Rankzau,Kais,Undirected,1
Eleonore,Kais,Undirected,1
Eleonore,Kong Christian den 4de,Undirected,1
Kirsten Munk,Kong Christian den 4de,Undirected,1
Christian,Kronprinds,Undirected,1
Christian,Prind,Undirected,1
Frantz Lykke,sesse Anna,Undirected,1
Anna Lykke,sesse Anna,Undirected,1
Anna Lykke,Prindsen,Undirected,2
Anna Lykke,fængsle,Undirected,1
Sophie,fængsle,Undirected,1
Anna Lykke,Franz Lykke,Undirected,3
Anna Lykke,hnn,Undirected,2
fil,hnn,Undirected,1
Knud Ulfeldt fil,fil,Undirected,1
Corfitz Ulfeldts,Knud Ulfeldt fil,Undirected,1
Prinds Christian,Sophie Rantzau,Undirected,1
Lars Ulfeldt fil Egefkov,Prinds Christian,Undirected,1
Magdalene Sybille,Prinds Chrisfians,Undirected,1
Johan Georg,Magdalene Sybille,Undirected,1
Franz Ranzan,Johan Georg,Undirected,1
Franz Lykke,Lykkes,Undirected,1
Anna Lykke,Lykkes,Undirected,1
Christence,Kai,Undirected,1
Christence,Franz,Undirected,1
Franz,Kai,Undirected,10
Franz Lykke,Kai,Undirected,4
Elisabeth Brock,Franz Lykke,Undirected,1
Christence,Elisabeth Brock,Undirected,1
Christence,fom,Undirected,1
Niels Gyldenstjerne,fom,Undirected,1
Franz Lykke,Niels Gyldenstjerne,Undirected,2
Franz Lykke,Prinds Christian,Undirected,1
Lykke,Niels Gyldenstjerne,Undirected,1
Franz Lykke,Lykke,Undirected,1
Franz Lykke,Magdalene Sybille,Undirected,2
Grevinde Mansfeld,Niels Gyldenstjerne,Undirected,1
Grevinde Mansfeld,Prindsesse Magdalene Sybjlle,Undirected,1
Døttre,Prindsesse Magdalene Sybjlle,Undirected,1
Guds,vig,Undirected,1
Guds,Kai,Undirected,1
Gud,Kai,Undirected,8
Christian,Christianopel,Undirected,1
Christianopel,Dybad,Undirected,1
Kong Christian,fil,Undirected,1
Døttre,Kirsten Munk,Undirected,1
Frantz Rantzau,Sophie Catharina,Undirected,1
Christian Pentz,Sophie Catharina,Undirected,1
Christian Pentz,Døttre,Undirected,1
Døttre,Ebbe Ulfeldt,Undirected,1
Ebbe Ulfeldt,Hans Lindenov,Undirected,1
Christiane,Hans Lindenov,Undirected,1
