Id,Polarity,Polarity_normalized,Polarity_sentence,Polarity_sentence_normalized,Connections,Connections_normalized,Interactions,Interactions_normalized,Degree,Degree_normalized,Centrality,Centrality_normalized,Betweenness,Betweenness_normalized
dar,0,0,0,0,2,0.01,2,0.0,2,0.01,0.03,0.07,0.01,0.02
slor,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Lars,0,0,0,0,71,1.0,376,1.0,71,1.0,0.44,1.0,0.45,1.0
,0,0,0,0,16,0.21,66,0.17,16,0.21,0.17,0.39,0.02,0.04
Drummond,0,0,0,0,2,0.01,2,0.0,2,0.01,0.04,0.09,0.0,0.0
lille Lars,0,0,0,0,5,0.06,6,0.01,5,0.06,0.06,0.14,0.01,0.02
Pudel,0,0,0,0,1,0.0,2,0.0,1,0.0,0.03,0.07,0.0,0.0
Hektor,0,0,0,0,5,0.06,11,0.03,5,0.06,0.05,0.11,0.01,0.02
Søren Kristensens,0,0,0,0,2,0.01,2,0.0,2,0.01,0.01,0.02,0.0,0.0
Sky,0,0,0,0,1,0.0,2,0.0,1,0.0,0.03,0.07,0.0,0.0
sif Hjertes,0,0,0,0,1,0.0,1,0.0,1,0.0,0.03,0.07,0.0,0.0
Sten Stensen Blicher,0,0,0,0,2,0.01,2,0.0,2,0.01,0.04,0.09,0.0,0.0
Blicher,0,0,0,0,2,0.01,3,0.01,2,0.01,0.04,0.09,0.0,0.0
Lille Lars,0,0,0,0,1,0.0,2,0.0,1,0.0,0.03,0.07,0.0,0.0
Hau,0,0,0,0,2,0.01,2,0.0,2,0.01,0.04,0.09,0.0,0.0
Mage fil Raahed,0,0,0,0,2,0.01,2,0.0,2,0.01,0.04,0.09,0.0,0.0
fil,0,0,0,0,2,0.01,2,0.0,2,0.01,0.04,0.09,0.0,0.0
Niels,0,0,0,0,5,0.06,18,0.05,5,0.06,0.08,0.18,0.0,0.0
Karl,0,0,0,0,8,0.1,11,0.03,8,0.1,0.09,0.2,0.01,0.02
Ida Mikkelsen,0,0,0,0,4,0.04,6,0.01,4,0.04,0.05,0.11,0.0,0.0
Mikkelsen,0,0,0,0,11,0.14,31,0.08,11,0.14,0.11,0.25,0.03,0.07
L ' hombre,0,0,0,0,1,0.0,2,0.0,1,0.0,0.01,0.02,0.0,0.0
Ida,0,0,0,0,27,0.37,149,0.39,27,0.37,0.26,0.59,0.08,0.18
Kalesche,0,0,0,0,1,0.0,1,0.0,1,0.0,0.03,0.07,0.0,0.0
Greven,0,0,0,0,1,0.0,2,0.0,1,0.0,0.03,0.07,0.0,0.0
Boye,0,0,0,0,12,0.16,42,0.11,12,0.16,0.15,0.34,0.04,0.09
Hansen,0,0,0,0,9,0.11,14,0.03,9,0.11,0.11,0.25,0.02,0.04
Gustav,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Guds,0,0,0,0,2,0.01,3,0.01,2,0.01,0.04,0.09,0.0,0.0
Livingstone,0,0,0,0,3,0.03,3,0.01,3,0.03,0.05,0.11,0.0,0.0
Nn,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Chamouny,0,0,0,0,1,0.0,2,0.0,1,0.0,0.01,0.02,0.0,0.0
Herskabefs,0,0,0,0,1,0.0,2,0.0,1,0.0,0.03,0.07,0.0,0.0
