Id,Polarity,Polarity_normalized,Polarity_sentence,Polarity_sentence_normalized,Connections,Connections_normalized,Interactions,Interactions_normalized,Degree,Degree_normalized,Centrality,Centrality_normalized,Betweenness,Betweenness_normalized
Guds,0,0,0,0,3,0.01,3,0.0,3,0.01,0.0,0.0,0.0,0.0
Valborgs,0,0,0,0,2,0.0,2,0.0,2,0.0,0.01,0.02,0.0,0.0
Lysef,0,0,0,0,4,0.01,5,0.01,4,0.01,0.01,0.02,0.0,0.0
Anna Kirstine,0,0,0,0,12,0.05,39,0.07,12,0.05,0.02,0.04,0.01,0.02
Ellen,0,0,0,0,97,0.42,258,0.47,97,0.42,0.22,0.43,0.15,0.33
Anua Kirstine,0,0,0,0,2,0.0,2,0.0,2,0.0,0.01,0.02,0.0,0.0
Karen,0,0,0,0,4,0.01,10,0.02,4,0.01,0.01,0.02,0.0,0.0
Anna Kirsfine,0,0,0,0,4,0.01,4,0.01,4,0.01,0.01,0.02,0.0,0.0
Christen Munck,0,0,0,0,22,0.09,43,0.08,22,0.09,0.06,0.12,0.02,0.04
Tycho Brahes,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Jesus Kristus,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
sif,0,0,0,0,20,0.08,25,0.04,20,0.08,0.1,0.2,0.01,0.02
Steffen Peders,0,0,0,0,2,0.0,4,0.01,2,0.0,0.01,0.02,0.0,0.0
Jørgen Glarmesters,0,0,0,0,2,0.0,4,0.01,2,0.0,0.0,0.0,0.0,0.0
Hexeri,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
AnKong Frederik den Tredie,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Been,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
hurt,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Vorherres,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
sfode,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
