source,target,type,weight
Holger,Jens,Undirected,5
Jens,Marie,Undirected,3
Hansen,Marie,Undirected,10
Hansen,Provst Jørgensen,Undirected,1
Provst Jørgensen,Provst Møller,Undirected,2
Martensen,Provst Møller,Undirected,1
Hansen,Jens,Undirected,5
Jens,Jenses,Undirected,5
Jenses,Rasmussen,Undirected,1
Jens,Rasmussen,Undirected,2
Marie,Nyrup,Undirected,1
Hansen,Thorsen,Undirected,2
Hansen,Jørgensens,Undirected,1
Dahlberg,theol. Dahlberg,Undirected,1
Marie,Pastor Hansens,Undirected,1
Berner,Marie,Undirected,1
Holger,Marie,Undirected,12
Anna Berner,Holger,Undirected,1
Anna le,Holger,Undirected,1
Holger,Jenses,Undirected,1
Anna,Jens,Undirected,3
Anna,Holger,Undirected,27
Jens,Kudsk,Undirected,2
Anna,Marie,Undirected,11
Anna,Hansen,Undirected,3
Hansen,Holger,Undirected,3
Anna,Guds,Undirected,1
Guds,Marie,Undirected,1
Dahlberg,Provst Møller,Undirected,1
Birthe,lille Jens,Undirected,1
Birthe,Jens,Undirected,1
Dahlberg,Marie,Undirected,2
Anna,lian,Undirected,1
Marie,Vedel,Undirected,46
Holger,Vedel,Undirected,8
Anna,Vedel,Undirected,5
Ketty,Marie,Undirected,2
Hansen,Hr. Petersen,Undirected,1
Hr. Petersen,Provst Jørgensen,Undirected,1
Holger,Provst Møller,Undirected,1
Gud,Vedel,Undirected,12
Pastor Nyrup,Vedel,Undirected,1
Nyrup,Pastor Nyrup,Undirected,2
Halte-Ki,Nyrup,Undirected,1
Halte-Ki,Pastor Dahlberg,Undirected,1
Sofie,lille Sofie,Undirected,1
Ki’sten,Sofie,Undirected,1
Dahlberg,Sofie,Undirected,1
Madsen,Nyrup,Undirected,1
Dahlberg,Goddav,Undirected,2
Dåhlberg,Kyd,Undirected,1
Gud,Madsen,Undirected,4
Dåhlberg,Gud,Undirected,3
Dåhlberg,harves,Undirected,1
Dåhlberg,Madsen,Undirected,1
Dahlberg,Madsen,Undirected,1
Dahlberg,Rasmus,Undirected,1
Josef,Rasmus,Undirected,1
Gud,Josef,Undirected,1
Dåhlberg,Maren Lisbeth,Undirected,3
Maren Lisbeth,saaden,Undirected,1
Halte-Ki,Madsen,Undirected,2
Hansen,Rasmussen,Undirected,7
Anna,Rasmussen,Undirected,1
Hansen,Vedel,Undirected,3
Gud,Holger,Undirected,4
Halte-Ki,Maren Lisbeth,Undirected,3
Jens,Maren Lisbeth,Undirected,1
Gud,Jens,Undirected,4
Maren Lisbeth,saad,Undirected,1
Svend,saad,Undirected,1
Svend,age,Undirected,1
Jens,saad,Undirected,1
Jens,Thorsen,Undirected,1
Holger,Madam Rasmussen,Undirected,1
Madam Rasmussen,Rasmussen,Undirected,5
Rasmussen,lian liar,Undirected,1
Gud,Rasmussen,Undirected,2
Holger,Petersen,Undirected,2
Holger,Thorsen,Undirected,1
Petersen,foi-,Undirected,1
Hansen,Petersen,Undirected,5
Dahlberg,Nyrup,Undirected,1
Rasmussen,Thorsen,Undirected,2
Augustin,Hr. Thorsen,Undirected,1
Grundtvig,Paulus,Undirected,1
Augustin,Paulus,Undirected,1
Gud,Hansen,Undirected,9
Pastor Nyrup,Provst Møller,Undirected,1
Gud,Ketty,Undirected,1
Christian,Gud,Undirected,1
Gud,Marie,Undirected,19
Anna,Gud,Undirected,1
Maria,Marie,Undirected,1
Ingeborg,Marie,Undirected,24
Anna,Ingeborg,Undirected,3
