source,target,type,weight
Carl Johan,ester,Undirected,1
Anders Andersson,Kalmar Lehn,Undirected,1
Jøns Pehrson,Kalmar Lehn,Undirected,1
Anders Pehrsson,Jøns Pehrson,Undirected,1
Anders Pehrsson,Carlsson,Undirected,1
Carl,Carlsson,Undirected,1
Hans,Specien,Undirected,1
Bertel Jönsson,Hans,Undirected,1
Bertel Jönsson,Niels Petterson,Undirected,1
Bertel,Hans,Undirected,1
Bertel,Principals,Undirected,2
Bertel,Nils,Undirected,1
Bertel,Nils Pettersson,Undirected,2
Bertel,Seven Pehrsson,Undirected,1
Formandens,Seven Pehrsson,Undirected,1
Lars,Messingjens,Undirected,4
Messingjens,esterat,Undirected,1
Alan,Peter,Undirected,1
,Lars,Undirected,2
,Markus,Undirected,1
Birgittes,Markus,Undirected,2
Birgittes,Sidses,Undirected,2
Hans Poulsen,Messingjens,Undirected,1
Birgittes,Messingjens,Undirected,2
Lars,Pølsepeters,Undirected,1
Messingjens,Pølsepeters,Undirected,1
Lars,harr,Undirected,1
Druen,Lars,Undirected,1
Birgitte,Birgitte Asbjørn,Undirected,1
Birgitte,Sidse,Undirected,2
,Messingjens,Undirected,1
Lars,fenere,Undirected,1
LarS,Lars,Undirected,2
Lars,ester,Undirected,1
Druen,Pølsepeter,Undirected,1
Birgitte,Markus,Undirected,2
Markus,Sidse,Undirected,3
Joseph,Sidse,Undirected,1
Markus,Messingjens,Undirected,3
Lars iberegnet,Messingjens,Undirected,1
Birgitte,Josef,Undirected,2
Markus,Markus Erik H.,Undirected,1
Karl,Markus,Undirected,1
Markus Erik H.,iland,Undirected,1
Markus,iland,Undirected,1
Markus,Pølsepeter,Undirected,1
Garibaldi,ester,Undirected,1
Johan,Thomas,Undirected,15
Tutmann,Warmer,Undirected,1
Helene,Tutmann,Undirected,2
Helene,Principal,Undirected,1
Karl for,Mesters,Undirected,1
Frantz,Tutmann,Undirected,1
,Helene M.,Undirected,1
Moder,fkarpt,Undirected,1
P.,R.,Undirected,2
N. N. Fæsfning,P.,Undirected,1
N. N-,S.,Undirected,1
,S.,Undirected,1
,P.,Undirected,1
P.,sif Skib,Undirected,2
Hr. F.,P.,Undirected,1
Hr. F.,N. N.,Undirected,1
Gray,Mr. Gray,Undirected,1
Hans Vadsæk,Mr. Gray,Undirected,1
Gray,Hans Vadsæk,Undirected,1
Gray,Mr. Thomsson,Undirected,1
I. Jester,Mr. Thomsson,Undirected,1
Gray,I. Jester,Undirected,1
H.,Schwabe,Undirected,1
N. N.,Schwabe,Undirected,1
