Id,Polarity,Polarity_normalized,Polarity_sentence,Polarity_sentence_normalized,Connections,Connections_normalized,Interactions,Interactions_normalized,Degree,Degree_normalized,Centrality,Centrality_normalized,Betweenness,Betweenness_normalized
Julie Rørby,0,0,0,0,19,0.45,33,0.24,19,0.45,0.25,0.62,0.09,0.31
Worms,0,0,0,0,4,0.07,5,0.03,4,0.07,0.05,0.12,0.01,0.03
Mathilde,0,0,0,0,4,0.07,4,0.02,4,0.07,0.01,0.02,0.01,0.03
Ida Worm,0,0,0,0,5,0.1,5,0.03,5,0.1,0.05,0.12,0.01,0.03
Julie,0,0,0,0,24,0.57,42,0.31,24,0.57,0.28,0.7,0.14,0.48
eg,0,0,0,0,2,0.03,2,0.01,2,0.03,0.03,0.07,0.0,0.0
Marie,0,0,0,0,21,0.5,36,0.27,21,0.5,0.26,0.65,0.09,0.31
Marie Franck,0,0,0,0,8,0.17,14,0.1,8,0.17,0.1,0.25,0.03,0.1
Gud,0,0,0,0,3,0.05,4,0.02,3,0.05,0.06,0.15,0.01,0.03
Ida,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Francks,0,0,0,0,1,0.0,1,0.0,1,0.0,0.02,0.05,0.0,0.0
Rørby,0,0,0,0,10,0.23,11,0.08,10,0.23,0.13,0.33,0.06,0.21
L’,0,0,0,0,2,0.03,2,0.01,2,0.03,0.01,0.02,0.01,0.03
Jakob«,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Agent Borre,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Bellonas,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Engberg,0,0,0,0,6,0.12,7,0.05,6,0.12,0.08,0.2,0.03,0.1
nri,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Knud,0,0,0,0,6,0.12,7,0.05,6,0.12,0.11,0.27,0.02,0.07
Marie Fhmck,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Franck,0,0,0,0,41,1.0,133,1.0,41,1.0,0.4,1.0,0.29,1.0
Jørgen«,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Ludvig,0,0,0,0,6,0.12,8,0.05,6,0.12,0.03,0.07,0.03,0.1
Frøken Julie Hørby,0,0,0,0,1,0.0,1,0.0,1,0.0,0.02,0.05,0.0,0.0
Bech,0,0,0,0,18,0.42,46,0.34,18,0.42,0.24,0.6,0.07,0.24
Granberg,0,0,0,0,17,0.4,46,0.34,17,0.4,0.24,0.6,0.08,0.28
Hei,0,0,0,0,1,0.0,1,0.0,1,0.0,0.04,0.1,0.0,0.0
Granstad,0,0,0,0,27,0.65,78,0.58,27,0.65,0.3,0.75,0.17,0.59
Lieutenant Franck,0,0,0,0,7,0.15,8,0.05,7,0.15,0.13,0.33,0.0,0.0
Helvig,0,0,0,0,2,0.03,2,0.01,2,0.03,0.03,0.07,0.0,0.0
Kaptain Gram,0,0,0,0,10,0.23,11,0.08,10,0.23,0.14,0.35,0.02,0.07
Ryding,0,0,0,0,16,0.38,26,0.19,16,0.38,0.18,0.45,0.06,0.21
Onkels,0,0,0,0,2,0.03,5,0.03,2,0.03,0.06,0.15,0.0,0.0
Lieutenant Rheinstorff,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Kyding,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
lille Bech,0,0,0,0,2,0.03,2,0.01,2,0.03,0.02,0.05,0.01,0.03
Midas,0,0,0,0,2,0.03,2,0.01,2,0.03,0.04,0.1,0.0,0.0
Vaas,0,0,0,0,1,0.0,1,0.0,1,0.0,0.02,0.05,0.0,0.0
A.,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Dtp,0,0,0,0,2,0.03,2,0.01,2,0.03,0.02,0.05,0.01,0.03
rin-tinnok,0,0,0,0,2,0.03,2,0.01,2,0.03,0.05,0.12,0.0,0.0
liam,0,0,0,0,7,0.15,7,0.05,7,0.15,0.11,0.27,0.02,0.07
livis,0,0,0,0,2,0.03,2,0.01,2,0.03,0.02,0.05,0.0,0.0
Svend,0,0,0,0,1,0.0,1,0.0,1,0.0,0.04,0.1,0.0,0.0
Vilsted,0,0,0,0,8,0.17,13,0.09,8,0.17,0.15,0.37,0.02,0.07
Proprietær Bangs,0,0,0,0,1,0.0,1,0.0,1,0.0,0.02,0.05,0.0,0.0
