Id,Polarity,Polarity_normalized,Polarity_sentence,Polarity_sentence_normalized,Connections,Connections_normalized,Interactions,Interactions_normalized,Degree,Degree_normalized,Centrality,Centrality_normalized,Betweenness,Betweenness_normalized
Frøken Lyng,0,0,0,0,2,0.02,2,0.0,2,0.02,0.03,0.06,0.01,0.02
Thalia,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Adam,0,0,0,0,2,0.02,2,0.0,2,0.02,0.04,0.08,0.0,0.0
Ranka,0,0,0,0,40,0.62,134,0.5,40,0.62,0.33,0.62,0.27,0.56
Eva,0,0,0,0,2,0.02,2,0.0,2,0.02,0.06,0.11,0.0,0.0
Esther,0,0,0,0,64,1.0,265,1.0,64,1.0,0.53,1.0,0.48,1.0
Piessen,0,0,0,0,5,0.06,5,0.02,5,0.06,0.06,0.11,0.0,0.0
Marie Hansen,0,0,0,0,2,0.02,2,0.0,2,0.02,0.01,0.02,0.0,0.0
Hansen,0,0,0,0,8,0.11,8,0.03,8,0.11,0.08,0.15,0.06,0.12
Marie,0,0,0,0,2,0.02,2,0.0,2,0.02,0.01,0.02,0.01,0.02
Lyng,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Lund,0,0,0,0,13,0.19,21,0.08,13,0.19,0.14,0.26,0.07,0.15
Ferdinand Ludvig v. Piessen,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Ferdinand Ludvig v. Plessen,0,0,0,0,2,0.02,2,0.0,2,0.02,0.03,0.06,0.01,0.02
v. Piessen,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Honoratiores,0,0,0,0,2,0.02,2,0.0,2,0.02,0.02,0.04,0.0,0.0
Frøken Borchs,0,0,0,0,1,0.0,1,0.0,1,0.0,0.05,0.09,0.0,0.0
Methusalem,0,0,0,0,2,0.02,2,0.0,2,0.02,0.01,0.02,0.02,0.04
Møllers,0,0,0,0,2,0.02,2,0.0,2,0.02,0.0,0.0,0.01,0.02
Harders,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Graa,0,0,0,0,2,0.02,2,0.0,2,0.02,0.01,0.02,0.01,0.02
Olsen,0,0,0,0,6,0.08,6,0.02,6,0.08,0.06,0.11,0.03,0.06
Monrads,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Richards,0,0,0,0,2,0.02,2,0.0,2,0.02,0.0,0.0,0.0,0.0
Barfods,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Esther Lyng,0,0,0,0,3,0.03,5,0.02,3,0.03,0.09,0.17,0.01,0.02
Gud,0,0,0,0,18,0.27,49,0.18,18,0.27,0.2,0.38,0.12,0.25
Aage,0,0,0,0,11,0.16,35,0.13,11,0.16,0.16,0.3,0.06,0.12
Ester,0,0,0,0,1,0.0,1,0.0,1,0.0,0.02,0.04,0.0,0.0
Gudfader,0,0,0,0,4,0.05,6,0.02,4,0.05,0.12,0.23,0.0,0.0
Aladdin,0,0,0,0,1,0.0,2,0.0,1,0.0,0.05,0.09,0.0,0.0
sonore,0,0,0,0,1,0.0,1,0.0,1,0.0,0.05,0.09,0.0,0.0
Faber,0,0,0,0,6,0.08,15,0.05,6,0.08,0.13,0.25,0.02,0.04
Lieutenant,0,0,0,0,4,0.05,4,0.01,4,0.05,0.11,0.21,0.0,0.0
Jokum.,0,0,0,0,2,0.02,2,0.0,2,0.02,0.04,0.08,0.0,0.0
Thordby,0,0,0,0,31,0.48,122,0.46,31,0.48,0.3,0.57,0.21,0.44
tralala,0,0,0,0,1,0.0,1,0.0,1,0.0,0.03,0.06,0.0,0.0
Langballes,0,0,0,0,2,0.02,3,0.01,2,0.02,0.04,0.08,0.0,0.0
Dreyers,0,0,0,0,3,0.03,3,0.01,3,0.03,0.07,0.13,0.01,0.02
Sivertsen,0,0,0,0,2,0.02,2,0.0,2,0.02,0.01,0.02,0.0,0.0
Bugge,0,0,0,0,7,0.1,7,0.02,7,0.1,0.11,0.21,0.02,0.04
Lille-Møller,0,0,0,0,2,0.02,2,0.0,2,0.02,0.02,0.04,0.01,0.02
Montro Camilla Langballe,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Trine,0,0,0,0,6,0.08,15,0.05,6,0.08,0.11,0.21,0.01,0.02
Frøken Rankas,0,0,0,0,2,0.02,2,0.0,2,0.02,0.02,0.04,0.0,0.0
Petersen,0,0,0,0,3,0.03,3,0.01,3,0.03,0.02,0.04,0.0,0.0
Dril,0,0,0,0,2,0.02,2,0.0,2,0.02,0.05,0.09,0.01,0.02
Anckers,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Frøken Borch,0,0,0,0,4,0.05,9,0.03,4,0.05,0.09,0.17,0.01,0.02
Ulf,0,0,0,0,1,0.0,1,0.0,1,0.0,0.03,0.06,0.0,0.0
Alen,0,0,0,0,1,0.0,1,0.0,1,0.0,0.03,0.06,0.0,0.0
Hastrups,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Erasmus Montanus,0,0,0,0,2,0.02,2,0.0,2,0.02,0.08,0.15,0.0,0.0
Correggios,0,0,0,0,1,0.0,1,0.0,1,0.0,0.05,0.09,0.0,0.0
Mimer,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Odin,0,0,0,0,2,0.02,2,0.0,2,0.02,0.0,0.0,0.0,0.0
Ingeborg,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Newtons,0,0,0,0,1,0.0,2,0.0,1,0.0,0.05,0.09,0.0,0.0
Inger Marie,0,0,0,0,1,0.0,1,0.0,1,0.0,0.05,0.09,0.0,0.0
Rebekka,0,0,0,0,1,0.0,3,0.01,1,0.0,0.05,0.09,0.0,0.0
Emmy Hasler,0,0,0,0,2,0.02,2,0.0,2,0.02,0.06,0.11,0.0,0.0
haldte,0,0,0,0,2,0.02,2,0.0,2,0.02,0.06,0.11,0.0,0.0
