Id,Polarity,Polarity_normalized,Polarity_sentence,Polarity_sentence_normalized,Connections,Connections_normalized,Interactions,Interactions_normalized,Degree,Degree_normalized,Centrality,Centrality_normalized,Betweenness,Betweenness_normalized
Damasfes,0,0,0,0,2,0.02,2,0.01,2,0.02,0.0,0.0,0.0,0.0
Ploug,0,0,0,0,2,0.02,2,0.01,2,0.02,0.0,0.0,0.0,0.0
Brandes,0,0,0,0,2,0.02,2,0.01,2,0.02,0.0,0.0,0.0,0.0
Frøken Dorothea,0,0,0,0,2,0.02,2,0.01,2,0.02,0.07,0.12,0.02,0.03
Jntelligents,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Dorothea,0,0,0,0,46,1.0,153,1.0,46,1.0,0.58,1.0,0.63,1.0
Odd,0,0,0,0,8,0.16,23,0.14,8,0.16,0.17,0.29,0.05,0.08
Hanseaten,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Holberg,0,0,0,0,2,0.02,2,0.01,2,0.02,0.0,0.0,0.02,0.03
Luife Bruns,0,0,0,0,2,0.02,2,0.01,2,0.02,0.0,0.0,0.03,0.05
Lucie,0,0,0,0,2,0.02,2,0.01,2,0.02,0.0,0.0,0.05,0.08
Wolfs,0,0,0,0,2,0.02,2,0.01,2,0.02,0.01,0.02,0.07,0.11
Pernille,0,0,0,0,2,0.02,2,0.01,2,0.02,0.07,0.12,0.08,0.13
Bull,0,0,0,0,2,0.02,2,0.01,2,0.02,0.07,0.12,0.02,0.03
Ole Bull,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Laura,0,0,0,0,2,0.02,2,0.01,2,0.02,0.07,0.12,0.02,0.03
Graad,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Adam,0,0,0,0,2,0.02,2,0.01,2,0.02,0.07,0.12,0.01,0.02
Eva,0,0,0,0,2,0.02,2,0.01,2,0.02,0.02,0.03,0.0,0.0
vesle Anders Espeseth,0,0,0,0,2,0.02,2,0.01,2,0.02,0.07,0.12,0.01,0.02
Borka,0,0,0,0,2,0.02,2,0.01,2,0.02,0.1,0.17,0.0,0.0
Storm,0,0,0,0,17,0.36,59,0.38,17,0.36,0.28,0.48,0.13,0.21
Gutten,0,0,0,0,2,0.02,7,0.04,2,0.02,0.1,0.17,0.0,0.0
Sigurd Storm,0,0,0,0,2,0.02,2,0.01,2,0.02,0.07,0.12,0.02,0.03
Si—gurd,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Johanne,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Møller,0,0,0,0,2,0.02,3,0.01,2,0.02,0.07,0.12,0.02,0.03
Lecture,0,0,0,0,1,0.0,1,0.0,1,0.0,0.03,0.05,0.0,0.0
Hnn,0,0,0,0,3,0.04,4,0.02,3,0.04,0.04,0.07,0.02,0.03
hnn,0,0,0,0,1,0.0,2,0.01,1,0.0,0.0,0.0,0.0,0.0
Gud,0,0,0,0,9,0.18,17,0.11,9,0.18,0.19,0.33,0.05,0.08
Hebe,0,0,0,0,3,0.04,3,0.01,3,0.04,0.1,0.17,0.01,0.02
Helga,0,0,0,0,23,0.49,100,0.65,23,0.49,0.33,0.57,0.2,0.32
Papa,0,0,0,0,3,0.04,3,0.01,3,0.04,0.11,0.19,0.02,0.03
Mama,0,0,0,0,3,0.04,8,0.05,3,0.04,0.12,0.21,0.0,0.0
Frk. Møller,0,0,0,0,5,0.09,11,0.07,5,0.09,0.15,0.26,0.03,0.05
Bravo,0,0,0,0,1,0.0,2,0.01,1,0.0,0.07,0.12,0.0,0.0
Maria,0,0,0,0,2,0.02,2,0.01,2,0.02,0.07,0.12,0.02,0.03
Marthe,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Lise,0,0,0,0,1,0.0,1,0.0,1,0.0,0.02,0.03,0.0,0.0
Frøken Møller,0,0,0,0,2,0.02,2,0.01,2,0.02,0.09,0.16,0.0,0.0
Sympathi,0,0,0,0,2,0.02,3,0.01,2,0.02,0.1,0.17,0.0,0.0
Dior,0,0,0,0,1,0.0,1,0.0,1,0.0,0.07,0.12,0.0,0.0
Frøken Moller,0,0,0,0,1,0.0,1,0.0,1,0.0,0.04,0.07,0.0,0.0
Tante Møller,0,0,0,0,1,0.0,1,0.0,1,0.0,0.02,0.03,0.0,0.0
Ane,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Sigurd,0,0,0,0,6,0.11,15,0.09,6,0.11,0.18,0.31,0.03,0.05
Helga keg,0,0,0,0,1,0.0,1,0.0,1,0.0,0.03,0.05,0.0,0.0
David,0,0,0,0,1,0.0,1,0.0,1,0.0,0.07,0.12,0.0,0.0
rysfet,0,0,0,0,1,0.0,1,0.0,1,0.0,0.04,0.07,0.0,0.0
Bacchus,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Bentsen,0,0,0,0,3,0.04,3,0.01,3,0.04,0.02,0.03,0.02,0.03
Frk. Dorotheas,0,0,0,0,1,0.0,1,0.0,1,0.0,0.04,0.07,0.0,0.0
Toddy,0,0,0,0,4,0.07,5,0.03,4,0.07,0.09,0.16,0.02,0.03
as,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Dokforen,0,0,0,0,3,0.04,5,0.03,3,0.04,0.14,0.24,0.0,0.0
Toddyen,0,0,0,0,2,0.02,4,0.02,2,0.02,0.1,0.17,0.0,0.0
LEre,0,0,0,0,1,0.0,1,0.0,1,0.0,0.04,0.07,0.0,0.0
Tu,0,0,0,0,1,0.0,1,0.0,1,0.0,0.02,0.03,0.0,0.0
Witz,0,0,0,0,2,0.02,2,0.01,2,0.02,0.11,0.19,0.0,0.0
Lars,0,0,0,0,4,0.07,4,0.02,4,0.07,0.1,0.17,0.03,0.05
Stakkel,0,0,0,0,2,0.02,2,0.01,2,0.02,0.01,0.02,0.02,0.03
Anne,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Te,0,0,0,0,1,0.0,1,0.0,1,0.0,0.02,0.03,0.0,0.0
