source,target,type,weight
Erik,Gud,Undirected,12
Greven,Herbert,Undirected,1
Gud,slakkels,Undirected,1
Florenes,Gud,Undirected,1
Herbert,Viktor,Undirected,8
Erik,Herbert,Undirected,28
Erik Vilmers,Herbert,Undirected,1
Erik,hæsf,Undirected,1
Florenes,Herbert,Undirected,1
Florence,Herbert,Undirected,14
Gud,Herbert,Undirected,7
Erik,John Welles,Undirected,2
Herbert,Margaritha,Undirected,5
Leonie,Margaritha,Undirected,6
Erik Vilmer,John Welles,Undirected,1
Erik Vilmer,Leonie,Undirected,1
Leonie,Spanierens,Undirected,1
Florence,Gud,Undirected,5
Leonie,Seire,Undirected,1
Herbert,Leonie,Undirected,22
Erik,reisfe,Undirected,1
Erik,Margaritha,Undirected,2
Erik,John Willes,Undirected,1
Erik,grant,Undirected,1
Erik,Leonie,Undirected,4
Arne,Leonie,Undirected,1
Erik,Hex,Undirected,1
Gud,Leonie,Undirected,6
John Welles,foer,Undirected,1
John Welles,Leonie,Undirected,1
Herbert,Steen,Undirected,1
Herbert,Øe,Undirected,1
Herbert,John Welles,Undirected,7
Herbert,Pisfolen,Undirected,1
Gregorius,iveien,Undirected,1
Leonie,iveien,Undirected,1
Erik,Kaien,Undirected,1
Leonie,frods,Undirected,1
Gud,Viktor,Undirected,4
Herbert,kjære,Undirected,1
Henriette,Vikfor,Undirected,2
Viktor,hu,Undirected,1
Elsfede,Herbert,Undirected,1
Gud,traues,Undirected,1
Birthe,hnn,Undirected,1
Birthe,Greven,Undirected,1
Birthe,Florence,Undirected,4
Birthe,soer-tilbage,Undirected,1
Erik,imidlerlid,Undirected,1
Erik Vilmer,Florence,Undirected,2
Erik,Erik Vilmer,Undirected,1
ban,ilaas,Undirected,1
Erik,Florence,Undirected,4
Birthe,Erik,Undirected,1
Florence Laverton,Herbert,Undirected,1
Florence Laverton,Viktor,Undirected,1
Erik,gjøs,Undirected,2
Florence Laverton,Gud,Undirected,1
Birthe,Florence vaagnede,Undirected,1
Florence,Greven,Undirected,4
Erik Vilmer,Gud,Undirected,1
Frøken Laverton,Greven,Undirected,1
Florence,Frøken Laverton,Undirected,1
Greve,Gud,Undirected,1
Arne,Gud,Undirected,1
Erik Vilmer,Herbert,Undirected,1
Principals,Viklor,Undirected,1
Henriette,Principals,Undirected,1
Florence,Viktor,Undirected,7
Henriette,Viktor,Undirected,12
Erik Vilmer,Viktor,Undirected,1
Erik,Florence Laverton,Undirected,2
Florence Laverton,Greven,Undirected,1
Herbert,sfal,Undirected,1
Principals,Viktor,Undirected,1
Greve,Principals,Undirected,1
Erik,Greve,Undirected,1
Florence,Henriette,Undirected,1
Alflags,Eiers,Undirected,1
Eiers,Erik,Undirected,1
Florence,taus,Undirected,1
Greven,sif,Undirected,1
Asten,Jeanne,Undirected,1
Florenes,Jeanes,Undirected,1
Florence,rasf,Undirected,1
Florence,Jeanne,Undirected,5
Florence,Francois,Undirected,2
Francois,Jeanne,Undirected,6
Francois,Gud,Undirected,1
Florence,Louis Pjerre,Undirected,3
Gud,Louis Pjerre,Undirected,1
Florence,fabt,Undirected,1
Florence,Greve,Undirected,1
Greven,Gud,Undirected,2
Danfkens,Roes,Undirected,1
,John Welles,Undirected,2
John Welles,Margaritha,Undirected,1
John Welles,Murillo,Undirected,2
John Welles,Neppe,Undirected,2
Herbert,Mulatten,Undirected,1
Herbert,tans,Undirected,1
Eden,Murillo,Undirected,1
Herbert,Murillo,Undirected,1
Herbert,fil,Undirected,1
John Welles,fil,Undirected,1
Gud,Murillo,Undirected,1
Murillo,bun,Undirected,1
,Herbert bavde,Undirected,1
