Id,Polarity,Polarity_normalized,Polarity_sentence,Polarity_sentence_normalized,Connections,Connections_normalized,Interactions,Interactions_normalized,Degree,Degree_normalized,Centrality,Centrality_normalized,Betweenness,Betweenness_normalized
Larsens,0,0,0,0,1,0.0,1,0.0,1,0.0,0.06,0.13,0.0,0.0
Peter Knasberg,0,0,0,0,27,1.0,82,1.0,27,1.0,0.46,1.0,0.22,1.0
Laura,0,0,0,0,20,0.73,57,0.69,20,0.73,0.36,0.78,0.1,0.45
Peters,0,0,0,0,2,0.04,2,0.01,2,0.04,0.1,0.22,0.0,0.0
Rasmussen,0,0,0,0,5,0.15,8,0.09,5,0.15,0.14,0.3,0.02,0.09
Knasberg,0,0,0,0,11,0.38,20,0.23,11,0.38,0.27,0.59,0.07,0.32
renok,0,0,0,0,1,0.0,1,0.0,1,0.0,0.03,0.07,0.0,0.0
Gad,0,0,0,0,1,0.0,1,0.0,1,0.0,0.02,0.04,0.0,0.0
Peter,0,0,0,0,15,0.54,28,0.33,15,0.54,0.31,0.67,0.06,0.27
grams,0,0,0,0,1,0.0,1,0.0,1,0.0,0.06,0.13,0.0,0.0
Hjalmar Dideriksen,0,0,0,0,12,0.42,35,0.42,12,0.42,0.24,0.52,0.08,0.36
Marinen,0,0,0,0,1,0.0,1,0.0,1,0.0,0.02,0.04,0.0,0.0
Bertrans,0,0,0,0,2,0.04,2,0.01,2,0.04,0.04,0.09,0.0,0.0
Napoleon,0,0,0,0,2,0.04,2,0.01,2,0.04,0.01,0.02,0.0,0.0
Skolar,0,0,0,0,2,0.04,2,0.01,2,0.04,0.05,0.11,0.0,0.0
Tordenskjolds,0,0,0,0,1,0.0,1,0.0,1,0.0,0.03,0.07,0.0,0.0
Niels Juel,0,0,0,0,2,0.04,2,0.01,2,0.04,0.0,0.0,0.0,0.0
Wessel,0,0,0,0,2,0.04,2,0.01,2,0.04,0.0,0.0,0.0,0.0
Peter Schram,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Lord Nelson,0,0,0,0,1,0.0,2,0.01,1,0.0,0.06,0.13,0.0,0.0
Hjalmar Konstantins,0,0,0,0,2,0.04,2,0.01,2,0.04,0.0,0.0,0.0,0.0
Svend,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Hans Egede Dideriksen,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Ulrik,0,0,0,0,6,0.19,10,0.11,6,0.19,0.21,0.46,0.01,0.05
P. P.,0,0,0,0,1,0.0,2,0.01,1,0.0,0.06,0.13,0.0,0.0
Madrats,0,0,0,0,1,0.0,1,0.0,1,0.0,0.06,0.13,0.0,0.0
kaskesens,0,0,0,0,1,0.0,1,0.0,1,0.0,0.06,0.13,0.0,0.0
Gud,0,0,0,0,5,0.15,6,0.06,5,0.15,0.04,0.09,0.03,0.14
Hansen,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Theodor Hansen,0,0,0,0,3,0.08,3,0.02,3,0.08,0.07,0.15,0.01,0.05
Skibssergeanten,0,0,0,0,1,0.0,1,0.0,1,0.0,0.06,0.13,0.0,0.0
Dandys,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Ivar Hvitfelt,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Frk. Laura,0,0,0,0,2,0.04,4,0.04,2,0.04,0.05,0.11,0.01,0.05
Svendsen,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Georg Brandes,0,0,0,0,1,0.0,1,0.0,1,0.0,0.06,0.13,0.0,0.0
savoir vivre,0,0,0,0,1,0.0,1,0.0,1,0.0,0.03,0.07,0.0,0.0
Jæ,0,0,0,0,3,0.08,4,0.04,3,0.08,0.07,0.15,0.01,0.05
Dideriksen,0,0,0,0,7,0.23,14,0.16,7,0.23,0.2,0.43,0.01,0.05
Berninas,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Christiansens,0,0,0,0,2,0.04,2,0.01,2,0.04,0.01,0.02,0.01,0.05
Figaro,0,0,0,0,3,0.08,3,0.02,3,0.08,0.06,0.13,0.03,0.14
Kellners,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Pedersens,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Petrea Gotliebsen,0,0,0,0,2,0.04,2,0.01,2,0.04,0.0,0.0,0.0,0.0
Worsaae,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Helga Berendt,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Odyssevs,0,0,0,0,2,0.04,2,0.01,2,0.04,0.07,0.15,0.0,0.0
jæ,0,0,0,0,1,0.0,2,0.01,1,0.0,0.01,0.02,0.0,0.0
Hjalmar,0,0,0,0,1,0.0,1,0.0,1,0.0,0.06,0.13,0.0,0.0
