source,target,type,weight
Eunuchen,Jakobo,Undirected,4
Emilie,Eunuchen,Undirected,3
Alexanders,Emilie,Undirected,1
Alexanders,Eunuchen,Undirected,1
Allah,Eunuch,Undirected,5
Alexander,Emilie,Undirected,5
Alexander,ban,Undirected,1
Emilie,Paschaen,Undirected,1
Abdul Pascha,Emely,Undirected,6
Emely,Eunuch,Undirected,2
Emely,Paschaen,Undirected,1
Alexander,Emely,Undirected,19
Eunuchen,Paschaen,Undirected,1
Jakobo,Paschaen,Undirected,1
Eunuch,Jakobo,Undirected,2
Alexander,Eunuch,Undirected,1
Abdul Pascha,Eunuchen,Undirected,1
Abdul Pascha,Eunuch,Undirected,2
Abdul Pascha,Jakobo,Undirected,1
Emely,Emilie,Undirected,3
Emely,hun stet,Undirected,1
Emely,elffe,Undirected,1
Abdul Pascha,elffe,Undirected,1
Abdul Pascha,Allah,Undirected,2
Allah,Emely,Undirected,1
Emely,Jakobo,Undirected,1
Alexander,Jakobo,Undirected,2
Alexander,Eunuchen,Undirected,2
Emrly,Jakobo,Undirected,1
-iKlokken,Emely,Undirected,1
Emely,Eunuchen Alexander,Undirected,2
Emely,Tys,Undirected,1
Eunuchern,es,Undirected,1
Abdul Pascha,Alexander,Undirected,3
Alexander,Eunucher,Undirected,1
Emely,ragne Sabler,Undirected,1
Emely,Eunuchen,Undirected,1
Abdul Pascha,Pascha,Undirected,2
Abdul Pascha,Quasi Eunuchen,Undirected,1
Allah,il Allah,Undirected,1
Alexander,Pascha,Undirected,1
Alexander,Ali,Undirected,1
Pascha,eg,Undirected,1
Emilie,Mr. William Smith,Undirected,2
Abdul Paschas Harem,Emilie,Undirected,1
Alexander,Paschaen,Undirected,1
Deu,Jakobo,Undirected,1
H,s,Undirected,1
Mr. Smith,s,Undirected,1
Mr. Clinton,Mr. ^Smith,Undirected,1
Mr. Clinton,Mr. Smith,Undirected,7
L Komp,William Smith,Undirected,1
Mr. Clinton,Mr. William Smith,Undirected,6
Mr. Smith,Mr. William,Undirected,1
Clinton,Mr. Smith,Undirected,1
Miss Emely,notara,Undirected,1
Emilie,William,Undirected,2
Miss Emely,Mr. Clinton,Undirected,3
Fortællin g,Mr. William Smith,Undirected,1
Fortællin g,Mr. Smith,Undirected,1
Mifs,Mr. Clinton,Undirected,1
Emely,Mifs,Undirected,1
Emely,Mr. Smith,Undirected,1
Emely,elsfe,Undirected,1
Miss Emely,Mr. Smith,Undirected,4
Emely,Jannar 1877,Undirected,1
Mr. Smith,Mr. William Smith,Undirected,2
