Id,Polarity,Polarity_normalized,Polarity_sentence,Polarity_sentence_normalized,Connections,Connections_normalized,Interactions,Interactions_normalized,Degree,Degree_normalized,Centrality,Centrality_normalized,Betweenness,Betweenness_normalized
Fredrik Ploffmann,0,0,0,0,2,0.02,2,0.0,2,0.02,0.02,0.06,0.0,0.0
Krogh,0,0,0,0,37,0.82,224,0.85,37,0.82,0.28,0.88,0.12,0.57
Albert Gran,0,0,0,0,6,0.11,7,0.02,6,0.11,0.04,0.12,0.0,0.0
Gran,0,0,0,0,43,0.95,212,0.8,43,0.95,0.31,0.97,0.21,1.0
Hoffmann,0,0,0,0,45,1.0,264,1.0,45,1.0,0.32,1.0,0.17,0.81
Albert,0,0,0,0,18,0.39,40,0.15,18,0.39,0.16,0.5,0.05,0.24
Dumont,0,0,0,0,5,0.09,8,0.03,5,0.09,0.06,0.19,0.01,0.05
Ploffmann,0,0,0,0,5,0.09,7,0.02,5,0.09,0.07,0.22,0.0,0.0
Lucie,0,0,0,0,43,0.95,255,0.97,43,0.95,0.27,0.84,0.21,1.0
Weidemann,0,0,0,0,23,0.5,74,0.28,23,0.5,0.19,0.59,0.08,0.38
Assessor Høgh,0,0,0,0,6,0.11,7,0.02,6,0.11,0.1,0.31,0.0,0.0
Frederik,0,0,0,0,5,0.09,6,0.02,5,0.09,0.09,0.28,0.0,0.0
Gud,0,0,0,0,29,0.64,57,0.21,29,0.64,0.25,0.78,0.09,0.43
Fredrik,0,0,0,0,16,0.34,61,0.23,16,0.34,0.17,0.53,0.03,0.14
Papa Dumont,0,0,0,0,4,0.07,4,0.01,4,0.07,0.05,0.16,0.0,0.0
Høgh,0,0,0,0,22,0.48,52,0.19,22,0.48,0.2,0.62,0.05,0.24
Frøken Dumonts,0,0,0,0,2,0.02,2,0.0,2,0.02,0.04,0.12,0.0,0.0
Emilie Krogh,0,0,0,0,3,0.05,4,0.01,3,0.05,0.04,0.12,0.01,0.05
Schulin,0,0,0,0,19,0.41,82,0.31,19,0.41,0.19,0.59,0.05,0.24
Henrik,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.03,0.0,0.0
Mette,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.03,0.0,0.0
Pivad Gran,0,0,0,0,2,0.02,2,0.0,2,0.02,0.03,0.09,0.0,0.0
Emilie,0,0,0,0,35,0.77,197,0.75,35,0.77,0.27,0.84,0.13,0.62
Roth,0,0,0,0,2,0.02,2,0.0,2,0.02,0.02,0.06,0.01,0.05
Ragout,0,0,0,0,2,0.02,2,0.0,2,0.02,0.0,0.0,0.0,0.0
Diederichsens,0,0,0,0,2,0.02,2,0.0,2,0.02,0.02,0.06,0.0,0.0
Lucie Dumont,0,0,0,0,4,0.07,4,0.01,4,0.07,0.04,0.12,0.01,0.05
Arne,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Esaus,0,0,0,0,1,0.0,2,0.0,1,0.0,0.0,0.0,0.0,0.0
Olje,0,0,0,0,2,0.02,3,0.01,2,0.02,0.01,0.03,0.01,0.05
Solberg,0,0,0,0,28,0.61,100,0.38,28,0.61,0.2,0.62,0.13,0.62
Michelsen,0,0,0,0,35,0.77,187,0.71,35,0.77,0.2,0.62,0.16,0.76
