source,target,type,weight
Don Blas,Stanos,Undirected,4
Don Blas,Karl,Undirected,2
Pepifa,hnn,Undirected,1
Obersfen,Pepifa,Undirected,1
Don Blas,Pepito lo spodsk,Undirected,1
Esfer,Obersfen,Undirected,1
Obersfen,Tom,Undirected,1
Stanos,ester,Undirected,1
Pepito,ester,Undirected,1
Don Blas,Pepito,Undirected,9
Don Blas,Hr. Stanos,Undirected,1
Pepito,kim,Undirected,1
Stanos,kim,Undirected,1
Asm,Don Blas,Undirected,1
Makel,Tom,Undirected,1
Makel,Pepita,Undirected,1
Ellen,Papa,Undirected,3
Kusk,Stanos,Undirected,1
Arriba,Ellen Faderens,Undirected,1
Ellen,Mabel,Undirected,2
Pepito,hnn,Undirected,3
Don Redando,Mulæseldrivereu,Undirected,1
Don Bias,Don Redando,Undirected,1
Don Bias,Ellen,Undirected,1
Don Rcdando,Ellen,Undirected,1
Don Redando,Ellen,Undirected,8
Mabel,Tom,Undirected,1
Ieg,Stanos,Undirected,1
Don Redando,Stanos,Undirected,1
Pepito,Stanos,Undirected,5
Dn,Stanos,Undirected,1
Dn,vivil,Undirected,1
Pepilo,Tom,Undirected,1
Akabel,Tom,Undirected,1
Don Rcdando,Ellcn,Undirected,1
liam,yan,Undirected,1
liam,lian,Undirected,1
lian,ynn,Undirected,1
liam,ynn,Undirected,1
Don Blas,Pepilo,Undirected,1
Don Blas,ban,Undirected,3
Don Blas,Redando,Undirected,10
Don Blas,yam,Undirected,1
Flasfe,yam,Undirected,1
Ellen,hnn,Undirected,4
Hnn,hnn,Undirected,2
Hnn,Tom,Undirected,1
Don,Tom,Undirected,1
Don,Redando,Undirected,1
Ellen,Redando,Undirected,50
Redando,ester,Undirected,3
Don Blas,Don Redando,Undirected,2
Ejlens,Redando,Undirected,1
Redando,nn,Undirected,3
Re-dandos,nn,Undirected,1
Re-dandos,hnn,Undirected,1
Don Blas,hnn,Undirected,1
Don Blas,hank,Undirected,1
Mabcl,Pepito,Undirected,3
Stanos,Ver,Undirected,1
StanoS,Ver,Undirected,1
StanoS,ban,Undirected,1
Stanos,ban,Undirected,1
Stanos,fhi,Undirected,1
Don Blas,Tom,Undirected,2
Pepito ester,Tom,Undirected,1
Akabel,Pepito ester,Undirected,1
Akabel,Ellen,Undirected,1
Ellen,Pepito,Undirected,3
Redando,halls,Undirected,1
Hail,halls,Undirected,1
Don Redando,hnn,Undirected,2
hiin,hnn,Undirected,1
Ellen,hiin,Undirected,1
Carlina,Romano,Undirected,10
Ellen,wrst,Undirected,1
Pepito,wrst,Undirected,1
Pepito,Redando bavde,Undirected,1
Hnn,Redando bavde,Undirected,1
Ellen,Tom,Undirected,1
Don Redando,ban,Undirected,2
,Don Blas,Undirected,2
Don Blas,mebførcndc Mabels,Undirected,1
Don Blas,Teres,Undirected,1
Ellen,Obersfen,Undirected,1
Obersfen,Redando,Undirected,1
Makel,Redando,Undirected,1
Ellen,Makel,Undirected,1
Blas,fvrang,Undirected,1
Fideicommisbcsidderc,Redando,Undirected,1
Redando,genncmgaacndc,Undirected,1
Ellen,genncmgaacndc,Undirected,1
Redando,yan,Undirected,1
Ellen,ban,Undirected,3
hnn,sricdc,Undirected,1
mnn,nnkom,Undirected,1
Don Redando,mnn,Undirected,1
Don Redando,nein,Undirected,1
Gud,Von,Undirected,1
Aked,Redando,Undirected,1
Ellen,Obersten,Undirected,3
Obersten,Tom,Undirected,1
Bogncn,Ellen,Undirected,1
HeudcsØjnc,aj,Undirected,1
Don Bartolomeo,ben betrcssede,Undirected,1
Don Bartolomeo,Serenn,Undirected,1
Bartolomeos,Romano,Undirected,1
Don Redando,Lucas,Undirected,1
Carlina,Lucas,Undirected,7
Lucas,Romano,Undirected,8
Earlina,Nein,Undirected,1
Carlinns,Romano,Undirected,1
Hesfen,ber,Undirected,1
Don Redando,Romano,Undirected,1
Bravo,Redando,Undirected,1
Redando,fig,Undirected,1
Don Bartolomeo Serena,Earlina,Undirected,1
Earlina,Myndling,Undirected,1
Don Lueas,Myndling,Undirected,1
Bravo,Don Romano,Undirected,2
Bravo,Don Romano Serena,Undirected,1
Don Romano,Don Romano Serena,Undirected,1
Dois Romano,Don Romano,Undirected,1
Carlina,Dois Romano,Undirected,1
Don Bartolomeo Sercna,Donna Carlina,Undirected,1
Donna Carlina,Hnn,Undirected,1
Don Romano De Screna,Hnn,Undirected,1
Don Lucas Monte,Don Romano De Screna,Undirected,1
Lucas dcrimod,Romano,Undirected,1
Lucas dcrimod,knnnc,Undirected,1
Don Bartolomeo,knnnc,Undirected,1
Carlina,Schak,Undirected,1
Don Bartolomeo,Schak,Undirected,1
Don Bartolomeo,Don Lucas,Undirected,6
Don Bartolomeo,hnn,Undirected,1
Carlina,ban,Undirected,2
Don Lucas,Romano,Undirected,1
Cnrlina,Ia,Undirected,1
Don Bartolomeo,Ia,Undirected,1
Don Bartolomeo,Lucas,Undirected,8
Don Bartolomeo,Hr. Branco,Undirected,1
Do »,Hr. Branco,Undirected,1
Bartolomeo,Do »,Undirected,1
Don Lucas,Moses,Undirected,7
Don Lncas,Øe,Undirected,1
Don Bartolomeo,Gud,Undirected,1
Aagerkarl,Don Lucas,Undirected,1
Don Redando,Lee,Undirected,1
Dein,Don Redando,Undirected,1
Ellen,Gud,Undirected,2
Ellen,bønlig,Undirected,1
Dn,Ellen,Undirected,3
Alma,Lee,Undirected,1
Alma,Dicgo,Undirected,1
Carl,Ellen,Undirected,1
Alma,Dn,Undirected,1
Carl,as,Undirected,2
Don Redando,Oberste,Undirected,1
Ellen,hairs,Undirected,1
Dicgo,Ellen,Undirected,1
Diego,Ellen,Undirected,4
Ellen,eilten,Undirected,1
ban,yen,Undirected,1
ban,sif,Undirected,1
sif,thi,Undirected,1
-,thi,Undirected,1
-,hnn,Undirected,1
Diego,Ieg,Undirected,1
Ellen,hare,Undirected,1
Ellen,hin,Undirected,1
Ellen,Manuel,Undirected,12
Gud,Manuel,Undirected,1
Gud,hnn,Undirected,1
hnn,kim,Undirected,1
Dn,Don Blas,Undirected,1
Gomcs,Manuel,Undirected,1
Don Blas,Manuel,Undirected,10
Don Blas,kvor hin,Undirected,1
hnn,kvor hin,Undirected,1
Ellen Lee,hnn,Undirected,1
Manuel,Teresa,Undirected,5
Daniel,bcstjaalcn,Undirected,1
Daniel,Don Bartolomeo,Undirected,2
Don Lucas,hnn,Undirected,3
Daniel,Don Lncas,Undirected,1
Lucas,snn,Undirected,1
Bien Daniel,Don Lucas,Undirected,1
Don Lucas,Don Romano,Undirected,3
Hnn,lien,Undirected,1
Hais,Lucas,Undirected,1
Lucas,ester,Undirected,1
Lucas,hnn,Undirected,3
Lucas,Ønkcl,Undirected,1
Don Lucas,Jøden,Undirected,1
Ellen,Mannel,Undirected,4
DaAnnette,Tom,Undirected,1
M,Manuel Frania,Undirected,1
Redando,Usand,Undirected,1
Manuel,Usand,Undirected,1
Ellen,Sands,Undirected,1
Ellen,Manuel Frania,Undirected,2
Redando,Tom,Undirected,1
Ladrone,dein,Undirected,1
Mannel,dein,Undirected,1
Manuel Frania,Velasko,Undirected,1
bette,mnn,Undirected,1
Manuel,bette,Undirected,1
Ladrone,Manuel Frania,Undirected,1
Ellen,Mutter Bianca,Undirected,1
Ellen,Gomcs,Undirected,1
Manncl,Manuel Frania,Undirected,1
Ellen,ester,Undirected,1
Ellen,Øe,Undirected,2
Moskito,ban,Undirected,1
Teresa,ril,Undirected,1
Alan,Teresa,Undirected,1
Løjtcnanten,Moskito,Undirected,1
Manuel Frania,Moskito,Undirected,2
Manuel Frania,sons,Undirected,1
Kaptejnen,Manuel Frania,Undirected,1
Kaptejnen,Manuel,Undirected,1
Georg,Mannel,Undirected,20
Løjtnamcns,cl,Undirected,1
harr,naM,Undirected,1
Redando,harr,Undirected,1
Georg,Maml Franias,Undirected,1
Manuel,Redando,Undirected,18
Manuel,Moskito yar,Undirected,1
Redando,sia-,Undirected,1
Georg,sia-,Undirected,1
Georg,sra,Undirected,1
Ladrone,hin,Undirected,1
Georg,Løjtnant Ladroncs,Undirected,1
Ellen,Georg,Undirected,8
Georg,Redando,Undirected,49
Karl,Manuel,Undirected,1
Karl,Usto,Undirected,1
Dn,Usto,Undirected,1
Redando,Redando m Gnitar,Undirected,1
Georg,Redando m Gnitar,Undirected,1
Georg,ban,Undirected,6
ban,ban isølgc,Undirected,1
Muck,Redando,Undirected,1
Muck,ban,Undirected,1
ban,hnn,Undirected,2
ban,dein,Undirected,1
Josi Blaria,Rinaldo Rinaldini,Undirected,1
Josi Blaria,Robin Hvod,Undirected,1
Manuel Frania,Redando,Undirected,3
Paula,Redando,Undirected,14
Paula,Usto,Undirected,5
Dwunel,Paula,Undirected,1
Georg,Paula,Undirected,3
Ellen,Paula,Undirected,9
Peder,olla potrida,Undirected,1
Juan,Manuel Frania,Undirected,2
Juan,Usto,Undirected,1
Georg,Mannel Frania,Undirected,4
Georg,Manuel,Undirected,60
Georg,Usto,Undirected,8
Manuel,Usto,Undirected,2
Ieg,Redando,Undirected,1
Hallunk,Marie,Undirected,1
Marie,Redando,Undirected,2
Papa,Redando,Undirected,1
Manuel,Marie,Undirected,1
Redando,Usto,Undirected,2
Redando,rasf,Undirected,1
Ladrone,Redando,Undirected,1
Georg,Moiskto,Undirected,1
Georg,Karl,Undirected,2
Georg,Teresa,Undirected,1
Georg,Moskito,Undirected,3
Manuel,Moskito,Undirected,3
Moskito,Teresa,Undirected,1
Moskito,ester,Undirected,1
Manuel,Paula,Undirected,2
Maria,Redando,Undirected,1
Juan,Manuel,Undirected,1
Juan,inig,Undirected,1
Georg,Moskifo,Undirected,1
Manuel Frania,Moskifo,Undirected,1
Georg,Manuel Frania,Undirected,5
Bianca,Damms,Undirected,1
Tilla-,else,Undirected,1
Ellen,eg,Undirected,1
hm,oz,Undirected,1
Don,Ellen,Undirected,1
E,Redando,Undirected,1
E,H,Undirected,1
H,Redando,Undirected,1
Bianca,Ellen,Undirected,1
Bianca,Manuel Frania,Undirected,1
Don Redando,Manuel,Undirected,3
Georg,sandl,Undirected,1
Don Redando,sandl,Undirected,1
Don Redando,ester,Undirected,1
Don Redando,Georg,Undirected,5
Ellen,Nøverløjtnantcns,Undirected,1
Gud,Redando,Undirected,2
Gomes,Mannel Frania,Undirected,1
Mannel Frania,Redando,Undirected,1
Ellen,Usto,Undirected,2
Panla,Redando,Undirected,3
Ellen,Panla,Undirected,2
Paulas Ansigf,Redando,Undirected,1
Atlaskes,Paulas Ansigf,Undirected,1
Juan,Paula,Undirected,5
Bianca,Mutter,Undirected,1
Redando,lM,Undirected,1
Juan,Ng,Undirected,1
Frøkm,Ng,Undirected,1
Donna Ellens,Mannel,Undirected,1
Don Blas,j Mannel,Undirected,1
Krast,Redando,Undirected,1
Lorenzo,Rendando,Undirected,1
Ester,Paula,Undirected,1
Lorenzo,Redando,Undirected,1
Redando,hall,Undirected,1
Hnn,Redando,Undirected,2
Redando,ban,Undirected,1
ban,bendc,Undirected,1
ban,ban knu,Undirected,1
ban knu,bun,Undirected,1
ban,bun,Undirected,3
Manuel,bun,Undirected,1
Paula,hnn,Undirected,1
Don Juan Redando,Ellen,Undirected,2
Don Juan Redando,Mannel,Undirected,1
Dez,Redando,Undirected,1
Juan,Panla,Undirected,1
Ellen,Juan,Undirected,9
Lorenzo,Paula,Undirected,1
Ellen,Lorenzo,Undirected,1
Mannel,Usto,Undirected,2
Don Blas,Usto,Undirected,3
Juan,Redando,Undirected,1
Don Blas,Paula,Undirected,1
Don Blas,Ellen,Undirected,1
Don Blas,sfal,Undirected,1
Don Blas,sorhaaner,Undirected,1
Don,Don Redando,Undirected,1
Ieg,Manuel,Undirected,1
Manuel,Tnngc Don Blas,Undirected,1
Bianca,Pedro,Undirected,1
Asten,Bianca,Undirected,1
Asten,Redando,Undirected,1
Georg,Pedro,Undirected,10
Don Blas,Ilsto,Undirected,1
Mannel,Moskito,Undirected,1
Don Blas,Mannel,Undirected,1
Usto,mindsfe,Undirected,1
Usto,nun,Undirected,1
Donna Ellen,Mannel,Undirected,1
Pedro,Usto,Undirected,3
Ellen,Pedro,Undirected,2
Ellen,T,Undirected,1
Bent,Bianka,Undirected,1
Bent,Manuel,Undirected,1
Redando,hm,Undirected,1
Don Blas,Georg,Undirected,6
Georg,HHtz ycd,Undirected,1
D,Don Juan,Undirected,1
Don Redando,Ladrone,Undirected,1
Ladrone,Moskito,Undirected,1
Georg,GæstH,Undirected,1
Lee,Redando,Undirected,3
Lee,von,Undirected,1
Juan Redando,von,Undirected,1
Don Blas,Juan Redando,Undirected,1
Georg,Nsto,Undirected,1
Nsto,Pedro,Undirected,1
Nedandos,yannd,Undirected,1
Don Mas,yannd,Undirected,1
Hnn,Paula,Undirected,1
Manuel,ban,Undirected,5
Don Blas,ester,Undirected,1
Juan Redando,ester,Undirected,1
Don Rcdando,Georg,Undirected,2
Georg,llstos,Undirected,1
Manuel,Pedro,Undirected,5
Georg,Gud,Undirected,2
Ladrone,Manuel,Undirected,3
Redando,hnn,Undirected,3
EllenS,hnn,Undirected,1
Don Blas,Pedro,Undirected,1
Basa,Redando,Undirected,1
Georg,Ladronc,Undirected,3
Ellen,Tellw Redando,Undirected,1
Ellen,LE,Undirected,1
LE,Redando,Undirected,1
Redando,feg,Undirected,1
Georg,dein,Undirected,2
Mannel,Redando,Undirected,1
Gomes,Redando,Undirected,1
-,Gomes,Undirected,1
-,j,Undirected,1
Mannel Frania,j,Undirected,1
Aland,Mannel Frania,Undirected,1
Redando,ber hnvbe,Undirected,1
Manuel,Manuel Frania,Undirected,1
Diego,Lucas,Undirected,11
Juan Redando,Manuel Frania,Undirected,1
Don Lucas,IM,Undirected,1
Lucas,Moses,Undirected,15
Hagel,Moses,Undirected,1
L,Lucas,Undirected,1
Abrahams,Moses,Undirected,1
Am,Moses,Undirected,1
Don Bartolomeo,hack,Undirected,1
Romano,dans,Undirected,1
Don Lucas,l«,Undirected,1
Francesco Ring,Giralda,Undirected,1
Don Lucas,Lucas,Undirected,2
Don Lucas,Triana,Undirected,1
Moses,Triana,Undirected,1
Diego,Don Lucas,Undirected,1
Diego,Dolores,Undirected,2
Dolores,Lucas,Undirected,8
Dolores,Elfenben,Undirected,1
DoloreS,Lucas,Undirected,1
Dolores,Hnn,Undirected,1
Diego,Pepito,Undirected,1
Pepita,Pepito,Undirected,1
Dolores,Pepita,Undirected,2
Diego,Pepita,Undirected,2
Lucas,Pepita,Undirected,1
Don Diego,Don Lucas,Undirected,1
Greven,Pepita,Undirected,1
Greven,eil,Undirected,1
Don Diego,Pepita,Undirected,1
Akand,Dolores,Undirected,1
Romano,hnn,Undirected,1
Dolores,hnn,Undirected,2
iTriana,Øe,Undirected,1
Dolores,iTriana,Undirected,1
Carlina,Don Bartolomeo,Undirected,3
,Lucas,Undirected,2
Dolorcs,bMchl,Undirected,1
Dolorcs,Hnn,Undirected,1
Hnn,Romano,Undirected,1
Lucas,ban,Undirected,1
Carlina,hz,Undirected,1
Dolores,Don Lucas,Undirected,2
Dolores,Romano,Undirected,2
Dolores,Don Bartolomeo,Undirected,1
Carlina,DoloreS,Undirected,1
Carlina,Dolores,Undirected,7
D,Dolores,Undirected,1
Carlim,Dolores,Undirected,1
Daniel,Lucas,Undirected,1
Aagerkarlen,Don Lucas,Undirected,2
Lucas,bitter,Undirected,1
Don Romano,Øe,Undirected,1
Lucas,Vexler,Undirected,1
Vexler,lian,Undirected,1
Dolores,Moses,Undirected,1
Diego,Don Redando,Undirected,1
Don Redando,Hin Kafe,Undirected,1
Lucas,fom,Undirected,1
Don Lucas Montex,Lucas,Undirected,1
Don Lucas Montex,d,Undirected,1
Lucas,Mel,Undirected,1
Diego,d,Undirected,1
Lucas,Mesf,Undirected,1
Don Lucas,Greve,Undirected,1
Diego,Greve,Undirected,1
Lucas,hem,Undirected,1
Lucas,eil,Undirected,1
Karl,eil,Undirected,1
Aagerkarl,Lucas,Undirected,1
Lucas,de Torre,Undirected,1
Carlinns,Don Bartolomeo,Undirected,1
Don Montex,Lucas,Undirected,1
Daniel,Pedro,Undirected,1
Juan,Pedro,Undirected,1
Don Bartolomeo,Romano,Undirected,3
Carlina,Don Lucas,Undirected,1
Lucas,Øe,Undirected,1
,Myndling,Undirected,1
Bent,Georg,Undirected,1
Georg,de Tom,Undirected,1
Moses,hm,Undirected,1
M,hm,Undirected,1
Georg,Lucas,Undirected,2
Bartolomeo,dm gamle,Undirected,1
Manuel sz Georg,Redando,Undirected,1
Carlina,Lee,Undirected,1
Redando,Romano,Undirected,3
Ellen,Romano,Undirected,4
Carlina,Ellen,Undirected,10
Don Bartolomeo,ll,Undirected,1
Don Romano,ll,Undirected,1
Romano,el,Undirected,1
Hmsp,Romano,Undirected,1
Hmsp,Mmneske-kender,Undirected,1
Mmneske-kender,Romano,Undirected,1
Aaqerkarlens,Don Bartolomeo,Undirected,1
Aagcrknrlcns,Lucas,Undirected,1
Lncas,Lucas,Undirected,1
Don Romano,Lucas,Undirected,1
Don Bartolomeo,Don Romano,Undirected,3
Don Lucas haanlig,Moses,Undirected,1
Aagerkarlen,Don Lums,Undirected,1
