source,target,type,weight
Caroline Mathilde,Kong Christian den Syvendes,Undirected,1
Moer Ulrikka,Ricard,Undirected,2
Moer,Ulrikka,Undirected,7
Juliane Marie,Ulrikka,Undirected,2
Juliane Marie,Moer,Undirected,1
Katrine,Moer Ulrikka,Undirected,1
Ulrikka,loe,Undirected,1
Katrine,Ricard,Undirected,13
Hmdes,Katrine,Undirected,1
Vægterms,hmde,Undirected,1
Gud,Katrine,Undirected,3
Moer Ulrikkas Spaadom,sif,Undirected,1
Grev Holck,Julianes,Undirected,1
Gud,Juliane Marie,Undirected,2
Gud,hnn,Undirected,1
Katrine,Ulrikka,Undirected,1
Katrine,Moer,Undirected,1
Juliane Marie,Sophie Magdalene,Undirected,2
Frederik,Juliane Marie,Undirected,3
Frederik,Prinds Carl,Undirected,1
Kongms,Naades,Undirected,1
Juliane,Kongms,Undirected,1
Ditrik,hilleskam,Undirected,1
Juliane,Kongm,Undirected,1
Caroline Mathilde,Christian den Syvende,Undirected,1
Christian den Syvende,Juliane,Undirected,1
Juliane,Mr. Ger-t,Undirected,1
Grev Holck,Monsieur Høier,Undirected,1
Ritter,Spencer,Undirected,1
Grev Holck,Spencer,Undirected,1
Grevm,hans,Undirected,1
Højers,hans,Undirected,1
Dandsen,Jnlianes,Undirected,1
Jnlianes,Louise Plessen,Undirected,1
Guldberg,Holck,Undirected,1
Eichstedt,Guldberg,Undirected,1
Eichstedt,Køhler-Banner,Undirected,1
Brandt,miedelhøj,Undirected,1
Hs,hmde,Undirected,1
Holck,Kongm,Undirected,1
Holck,Nogm,Undirected,1
Højer,hmde,Undirected,1
Grevm,hmde,Undirected,3
Grevm,hans Koustn,Undirected,1
Greven,loe,Undirected,1
Christian den,Stevlette-Katrine,Undirected,1
Katrine,Kongm,Undirected,2
Greven,Koustn,Undirected,1
Katrine,Moer UlrikkaS,Undirected,1
Ricard,jk,Undirected,1
j,jk,Undirected,1
Caroline Mathilde,Kongm,Undirected,1
Holck,Katrine,Undirected,1
Frederik den Femtes,Juliane Marie,Undirected,1
Guldberg,jusf,Undirected,1
Greven,Katrine,Undirected,1
Grev Holck,HS,Undirected,1
Ove Guldberg,Ove Høegh Guldberg,Undirected,1
Greve,Katrine,Undirected,1
Ole Tinkrus,Ricard,Undirected,1
Jørgen,Ricard,Undirected,17
Jørgen,Sidm,Undirected,2
Fransf,Jørgen,Undirected,1
Mostø,Ricard,Undirected,1
Ricard,Søgut,Undirected,1
Hallunk,Ricard,Undirected,1
Andients,Ricard,Undirected,1
Dmne,Ricard,Undirected,1
Ricard,Øe,Undirected,1
Katrine,Øe,Undirected,1
Kahytsdrengens,Katrine,Undirected,1
Ricard,ingm,Undirected,1
Mutter,Ricard,Undirected,1
