source,target,type,weight
Jomfru Edel Mikkelsdatter Jernskjæg,Lasse,Undirected,1
Jep Andersen Grubbe,Jomfru Edel Mikkelsdatter Jernskjæg,Undirected,1
Jep Andersen Grubbe,Kirsten Nielsdatter Skram,Undirected,1
Kirsten,Kirsten Nielsdatter Skram,Undirected,1
Kirsten,Lasse,Undirected,5
Edel,Kirsten,Undirected,92
Edel,Lasse,Undirected,2
Edel,Guds,Undirected,1
Edel,Horvendil,Undirected,1
Amlet,Kirsten,Undirected,1
Edel,Johanne Andersdatter,Undirected,1
Edel,Mikkel Andersen,Undirected,2
Edel,Niels Skram,Undirected,1
Mattrup nede,Niels Skram,Undirected,1
Cæcilie Jensdatter Frost,Mattrup nede,Undirected,1
Cæcilie Jensdatter Frost,Jensdatter Frost,Undirected,1
Albert Skeel,Jensdatter Frost,Undirected,1
Albert Skeel,Birthe,Undirected,2
Birthe,Edel,Undirected,10
Edel,Kirsten.,Undirected,1
Kirsten.,døje,Undirected,1
Haardhed,døje,Undirected,1
Birthe,Gud,Undirected,5
Birthe,Kirsten,Undirected,43
Karl,Kirsten,Undirected,2
Edel,Jørgen,Undirected,1
Edel,Jørgen Høg,Undirected,3
Jørgen Høg,Svend stor,Undirected,1
Gud,Kirsten,Undirected,21
Edel,Gud,Undirected,4
Gud,Jørgen Høg,Undirected,2
Albert Mus,Jørgen Høg,Undirected,14
Edel,Evret,Undirected,1
Edel,Erik Styggesen,Undirected,29
Erik Styggesen,Kong Hans,Undirected,2
Edel,Kong Hans,Undirected,1
Edel,Erik,Undirected,34
Albert Mus,Edel,Undirected,1
Hove,Jørgen Høg,Undirected,1
Albert Mus,Mattrup,Undirected,1
Mattrup,Niels Skram,Undirected,1
Kirsten,Niels Kaas,Undirected,1
Edel,Erik Rosenkrantz,Undirected,2
Erik,Kirsten,Undirected,93
Barbara,Kirsten,Undirected,2
Erik,Erik Styggesen,Undirected,18
Edel Mikkelsdatter,Erik Styggesen,Undirected,6
Erik,Jomfru Edel,Undirected,6
Erik Rosenkrantz,Jørgen Høg,Undirected,1
Albert Mus,Erik Rosenkrantz,Undirected,2
Albert Mus,Erik Styggesen,Undirected,5
Edel Mikkelsdatter,Kirsten,Undirected,5
Albert,Mus,Undirected,1
Jomfru Edel,Mus,Undirected,1
Erik Styggesen,Jørgen,Undirected,8
Erik,Jørgen Pedersen,Undirected,1
Jørgen Høg,Niels,Undirected,3
Erik Styggesen,Niels,Undirected,3
Jørgen Høg,Kirsten,Undirected,12
