source,target,type,weight
H. M.,Kong Frederik den Femtes,Undirected,1
Christian den,Kong Frederik den Femtes,Undirected,1
Christian den,lian,Undirected,1
Hildegard von Eimcke-Asseburg,lian,Undirected,1
Hildegard von Eimcke-Asseburg,Komtessen,Undirected,1
Marie-Louise,liun,Undirected,2
Julie,Marie-Louise,Undirected,1
Madam Kinckel,Marie-Louise,Undirected,3
Madam Kinckel,Mamsel,Undirected,1
Mademoiselle Rosette,Mamsel,Undirected,1
Mademoiselle Rosette,Marie-Louise,Undirected,1
Die kleine,Marie-Louise,Undirected,1
Christine Thorsen,Die kleine,Undirected,1
Christine Thorsen,Mamsel,Undirected,1
Mamsel,Marie-Louise,Undirected,7
Cook,Mamsel Sacy,Undirected,1
Cook,Madam Kinckel,Undirected,1
Christian den,Madam Kinckel,Undirected,1
Christian den,Sophie Magdalene,Undirected,1
Josias Rantzau,Palle Rosenkrantz,Undirected,1
Palle Rosenkrantz,Signor Salvatore Fabris,Undirected,1
Christian den,Signor Salvatore Fabris,Undirected,1
Christian den,Frederik den,Undirected,1
Frederik den,Julius Cæsar,Undirected,1
Julius Cæsar,Schrøder,Undirected,1
Francaisen,Mamsel Sacy,Undirected,1
Christine,Francaisen,Undirected,1
Christine,Mamsellen,Undirected,1
Christine,Marie-Louise,Undirected,21
Aakander,Jørgen Hagedorn,Undirected,1
Aakander,Jørgen,Undirected,1
Jørgen,Marie-Louise,Undirected,8
Støren,Wilsters,Undirected,1
Hagedorn,von,Undirected,1
Jørgen,saaMarie-Louise,Undirected,1
Hagedorn,Jørgen,Undirected,6
Hagedorn,Marie-Louise,Undirected,10
Marie-Louise,Voscherow,Undirected,2
Longe,Voscherow,Undirected,1
Jørgen,Longe,Undirected,1
Jørgen Hagedorn,Pallask,Undirected,1
Jørgen,Madam Kinckel,Undirected,2
Madam Kinckel,Mamsel Sacy,Undirected,2
Christine,Das,Undirected,1
Ali,Christine,Undirected,3
Mamsel Sacy,liun,Undirected,1
Bonaparte,Mamsel Sacy,Undirected,1
Bonaparte,Marie-Louise,Undirected,1
Christine,Mamsel Sacy,Undirected,5
Christine,Kronprins,Undirected,1
Bonaparte,Jørgen Hagedorn,Undirected,1
Hi,Jørgen Hagedorn,Undirected,1
.Jørgen Hagedorn,Jørgen Hagedorn,Undirected,1
.Jørgen Hagedorn,Ali,Undirected,1
Ali,Mamsel,Undirected,1
Hagedorn,Mamsel,Undirected,2
Hagedorn,liun,Undirected,1
Hr. Dose,Madam Kinckel,Undirected,1
Brava,Guds,Undirected,1
Guds,Jørgen,Undirected,1
Marie-Louise,Nachtegall,Undirected,1
Hagedorn,lian,Undirected,1
Hagedorn,Seneca,Undirected,2
Gud,Mullers,Undirected,1
Christine,Hagedorn,Undirected,4
H.,H. N.,Undirected,1
H. N.,M-L.,Undirected,1
Hagedorn,Voscherow,Undirected,2
Christine,Voscherow,Undirected,1
Jørgen Hagedorn,Karl,Undirected,1
Jørgen Hagedorn,Marie-Louise,Undirected,3
Jørgen,lian,Undirected,2
Hansen,mein guter Jurgen,Undirected,1
Hansen,lille Jurgen,Undirected,1
liar zweitausend,lille Jurgen,Undirected,1
Meldorff,liar zweitausend,Undirected,1
Berg,Meldorff,Undirected,1
Berg,Tabak werth,Undirected,1
lille Jurgen,von Teckenburg,Undirected,1
Hagedorn,lille Jurgen,Undirected,1
Donnerwetter,Drei,Undirected,1
Madam Kinckel,Schnell,Undirected,1
Schnell,schnell,Undirected,1
Hagedorn,Jawohl,Undirected,1
Gud,v. Muller,Undirected,1
Kurtz,Major v.,Undirected,1
Hammerberg,Major v. Kurtz,Undirected,1
Samuel,lian,Undirected,2
Madam Kinckel,Samuel,Undirected,3
Jørgen,Jørgen Hagedorn,Undirected,5
Das,Hagedorn,Undirected,1
Adjutant von,Korporal Hagedorn,Undirected,1
Hagedorn,Korporal Hagedorn,Undirected,1
Voscherow,strunk,Undirected,1
Aurelia v.,Eberhard,Undirected,1
Eberhard,Lieutenant v.,Undirected,1
Kopperhart,Lieutenant v.,Undirected,1
Magdalene v.,Osten,Undirected,1
Cappelmann,Christine,Undirected,1
Marie-Louise,v Pahlen,Undirected,2
Das,mein,Undirected,1
Fräulein,mein,Undirected,1
Festung,Fräulein,Undirected,1
Hagen,v Hatten,Undirected,1
Hagen,Hr. v. Muller,Undirected,1
Cappelmann,Hr. v. Muller,Undirected,1
Mamsel,Marie Louise,Undirected,1
Cappelmann,Kong Christian den Syvende,Undirected,1
Cappelmann,Hr. v Cappelmann,Undirected,1
Jørgen Hagedorn,Mamsel,Undirected,1
Halling,Mamsel,Undirected,1
Halling,Mamsel Sacy,Undirected,1
Christine,Madam Kinckel,Undirected,4
Christine,Karl,Undirected,1
Jørgen,Voscherow,Undirected,4
Hundertmal,von Rantzau,Undirected,1
