Id,Polarity,Polarity_normalized,Polarity_sentence,Polarity_sentence_normalized,Connections,Connections_normalized,Interactions,Interactions_normalized,Degree,Degree_normalized,Centrality,Centrality_normalized,Betweenness,Betweenness_normalized
Madam H.,0,0,0,0,4,0.03,9,0.02,4,0.03,0.09,0.16,0.0,0.0
Martin,0,0,0,0,97,1.0,322,1.0,97,1.0,0.55,1.0,0.51,1.0
Mathis,0,0,0,0,59,0.6,168,0.52,59,0.6,0.28,0.51,0.28,0.55
hnn,0,0,0,0,7,0.06,10,0.03,7,0.06,0.14,0.25,0.0,0.0
,0,0,0,0,14,0.14,28,0.08,14,0.14,0.14,0.25,0.04,0.08
Sos,0,0,0,0,1,0.0,1,0.0,1,0.0,0.02,0.04,0.0,0.0
athan,0,0,0,0,1,0.0,2,0.0,1,0.0,0.02,0.04,0.0,0.0
Friis,0,0,0,0,4,0.03,6,0.02,4,0.03,0.03,0.05,0.01,0.02
Ceres,0,0,0,0,2,0.01,2,0.0,2,0.01,0.03,0.05,0.0,0.0
filsøes,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Johnsen,0,0,0,0,2,0.01,2,0.0,2,0.01,0.03,0.05,0.0,0.0
Johnson,0,0,0,0,5,0.04,18,0.05,5,0.04,0.05,0.09,0.0,0.0
Malhis,0,0,0,0,2,0.01,5,0.01,2,0.01,0.03,0.05,0.0,0.0
Magsvejr,0,0,0,0,1,0.0,2,0.0,1,0.0,0.02,0.04,0.0,0.0
Hr. Bauer,0,0,0,0,3,0.02,4,0.01,3,0.02,0.03,0.05,0.0,0.0
Amygo,0,0,0,0,8,0.07,30,0.09,8,0.07,0.04,0.07,0.0,0.0
Mathis iland,0,0,0,0,2,0.01,2,0.0,2,0.01,0.03,0.05,0.0,0.0
Johan d. Fjerde,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Pedro,0,0,0,0,2,0.01,2,0.0,2,0.01,0.0,0.0,0.0,0.0
Pedro den,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Bauer,0,0,0,0,4,0.03,8,0.02,4,0.03,0.03,0.05,0.0,0.0
Hr. Amygvs,0,0,0,0,1,0.0,3,0.01,1,0.0,0.02,0.04,0.0,0.0
Mhthis,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Nankins,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Pidsk,0,0,0,0,1,0.0,1,0.0,1,0.0,0.02,0.04,0.0,0.0
Hr. Amygo,0,0,0,0,2,0.01,2,0.0,2,0.01,0.03,0.05,0.0,0.0
Utak,0,0,0,0,2,0.01,2,0.0,2,0.01,0.03,0.05,0.0,0.0
jSol,0,0,0,0,1,0.0,1,0.0,1,0.0,0.02,0.04,0.0,0.0
Cora,0,0,0,0,7,0.06,20,0.06,7,0.06,0.03,0.05,0.02,0.04
Jims,0,0,0,0,2,0.01,2,0.0,2,0.01,0.0,0.0,0.0,0.0
riglignok,0,0,0,0,2,0.01,2,0.0,2,0.01,0.0,0.0,0.0,0.0
Jim,0,0,0,0,2,0.01,2,0.0,2,0.01,0.02,0.04,0.01,0.02
Hnn,0,0,0,0,1,0.0,1,0.0,1,0.0,0.02,0.04,0.0,0.0
Amhgvs,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
ali,0,0,0,0,1,0.0,2,0.0,1,0.0,0.0,0.0,0.0,0.0
noz,0,0,0,0,1,0.0,1,0.0,1,0.0,0.02,0.04,0.0,0.0
farstaa,0,0,0,0,1,0.0,1,0.0,1,0.0,0.02,0.04,0.0,0.0
