Id,Polarity,Polarity_normalized,Polarity_sentence,Polarity_sentence_normalized,Connections,Connections_normalized,Interactions,Interactions_normalized,Degree,Degree_normalized,Centrality,Centrality_normalized,Betweenness,Betweenness_normalized
Alfreds,-0.52,0.16,0.11,0.9,1,0.0,1,0.0,1,0.0,0.08,0.07,0.0,0.0
Anna,3.3,1.0,-0.25,0.87,5,0.36,21,0.43,5,0.36,0.33,0.52,0.26,0.32
Richard,-0.67,0.13,0.87,0.96,6,0.45,43,0.89,6,0.45,0.42,0.68,0.19,0.23
Alfred,-0.0,0.28,1.43,1.0,2,0.09,4,0.06,2,0.09,0.25,0.38,0.0,0.0
Martin,-1.26,0.0,-11.4,0.0,12,1.0,48,1.0,12,1.0,0.6,1.0,0.81,1.0
Steen,-0.22,0.23,0.36,0.92,1,0.0,2,0.02,1,0.0,0.15,0.2,0.0,0.0
lian,0.63,0.41,-0.14,0.88,1,0.0,6,0.11,1,0.0,0.15,0.2,0.0,0.0
Frederik,-0.43,0.18,0.0,0.89,2,0.09,2,0.02,2,0.09,0.16,0.21,0.12,0.15
Hiin,0,0.28,0.0,0.89,1,0.0,1,0.0,1,0.0,0.04,0.0,0.0,0.0
tang,-0.24,0.22,-0.3,0.87,1,0.0,1,0.0,1,0.0,0.15,0.2,0.0,0.0
kline,0,0.28,0.54,0.93,1,0.0,1,0.0,1,0.0,0.15,0.2,0.0,0.0
ban,0.92,0.48,-1.15,0.8,1,0.0,1,0.0,1,0.0,0.15,0.2,0.0,0.0
Gud,-0.08,0.26,-0.08,0.88,2,0.09,2,0.02,2,0.09,0.25,0.38,0.0,0.0
haa,0,0.28,0.79,0.95,1,0.0,1,0.0,1,0.0,0.08,0.07,0.0,0.0
Richard“,-0.04,0.27,0.13,0.9,1,0.0,1,0.0,1,0.0,0.15,0.2,0.0,0.0
Zenith,0,0.28,0.4,0.92,1,0.0,1,0.0,1,0.0,0.15,0.2,0.0,0.0
Martin B.,0.55,0.4,0.78,0.95,1,0.0,2,0.02,1,0.0,0.1,0.11,0.0,0.0
iland,0.04,0.29,0.08,0.89,2,0.09,2,0.02,2,0.09,0.19,0.27,0.0,0.0
