source,target,type,weight
Hans Peter Korneliussen,Peder Hansen,Undirected,1
Jane Dirks,Peder Hansen,Undirected,1
Hans Peter Konneliussen,Peder Hansen,Undirected,1
Birgitte,Hans Peter Konneliussen,Undirected,1
Hans Pedersen,Korneliussen,Undirected,1
Hans Peter Korneliussen,Kolbe,Undirected,1
Hans Peter,Kolbe,Undirected,1
Hans Peter,Korneliussen,Undirected,1
Hans Peter Korneliussen,Korneliussen,Undirected,3
Potz,gote Korneliussen,Undirected,1
Lars,gote Korneliussen,Undirected,1
Hans Peter Korneliussen,Langheim,Undirected,1
Bauer,le Diable m emporte,Undirected,1
Hans Peter Korneliussen,Lians Peter Korneliussen,Undirected,1
Hans Pedersen,Lars Povlsen,Undirected,2
Hans Pedersen,Hans Peter Korneliussen,Undirected,3
Hans Peter,Hans Peter Korneliussen,Undirected,1
Hans Peter,Lars Povlsen,Undirected,1
Hans Peter Korneliussen,Peter,Undirected,1
Hans Peter Korneliussen,Lars Povlsen,Undirected,7
Haabets,Hans Peter Korneliussen,Undirected,1
Korneliussen,Lars Povlsen,Undirected,4
Klemming,Korneliussen,Undirected,1
Hans Peter Korneliussen,Povlsen,Undirected,1
Hans Peter Korneliussen,ethan,Undirected,1
Lars Povlsen,sagdeKorneliussen,Undirected,1
Hans Peter Korneliussen,Møller Lars Povlsen,Undirected,1
Hans Peter Korneliussen,Klemming,Undirected,6
C. B. Qvist,Hans Peter Korneliussen,Undirected,15
C. B. Qvist,Christen Bollerup Qvist,Undirected,1
Artium,C. B.,Undirected,1
Artium,C. B. Qvist,Undirected,1
C. B. Qvist,Principal,Undirected,2
Korneliussen,Qvist,Undirected,3
.C. B. Qvist,Hans Peter Korneliussen,Undirected,1
Gud,véd,Undirected,4
Hans Peter Korneliussen,med'C. B. Qvist,Undirected,1
C. B.,med'C. B. Qvist,Undirected,1
C. B.,C. B. Qvist,Undirected,2
C. B. Qvist,Korneliussen,Undirected,1
Klemming,hans Tilværelse ud i Sandet.,Undirected,1
C. B. Qvist,hans Tilværelse ud i Sandet.,Undirected,1
Bengjærds,Valdemar Sejer,Undirected,1
Agnes,Bengjærds,Undirected,1
Agnes,Erik Menveds,Undirected,1
Drosten,Erik Menveds,Undirected,1
Drosten,Sancho Pansas,Undirected,1
H. F.,Sancho Pansas,Undirected,1
Evalds,H. F.,Undirected,1
Evalds,Ingemanns,Undirected,1
Birgitte Korneliussen,Helmer Blaa,Undirected,1
Birgitte,Hans Peter Korneliussen,Undirected,15
Anders,Hans Peter Korneliussen,Undirected,1
Anders,Karl,Undirected,1
Birgitte,Gud,Undirected,9
Birgitte,Qvist,Undirected,13
Hans Peter Korneliussen,Qvist,Undirected,5
Hans Peter Korneliussen,Plvad,Undirected,1
Birgitte,Jomfru Kristensen,Undirected,22
Jomfru Kristensen,Qvist,Undirected,1
Gud,Jomfru Kristensen,Undirected,1
Birgitte,Hr. Qvist,Undirected,2
Hr. Qvist,Jomfru Kristensen,Undirected,2
Erik Glipping,Ingemanns,Undirected,1
Otto,s,Undirected,1
Svend Trøst,s,Undirected,1
Birgitte,Jens Knudsen,Undirected,33
Jens Knudsen,Page,Undirected,1
Jens,Jens Knudsen,Undirected,2
Hans Peter Korneliussen,Jomfru Kristensen,Undirected,5
Jens Knudsen,Jomfru Kristensen,Undirected,4
Birgitte Korneliussen,Jens Knudsen,Undirected,1
Hans Peter Korneliussen,Jens Knudsen,Undirected,9
Birgitte,anderswo,Undirected,2
Birgitte,Kjør,Undirected,1
Kjør,Knudsen,Undirected,1
Gud,Hans Peter Korneliussen,Undirected,3
Drot,Hans Peter Korneliussen,Undirected,1
Drot,Holmstrand,Undirected,1
