source,target,type,weight
Gravenhorsts,Johanne Alslev,Undirected,1
Gravenhorsts,Gyldenskjolds,Undirected,1
Andreas Borch,theol. Karl Hellmann,Undirected,1
Alslev,Andreas Borch,Undirected,1
Andreas Borch,Karl Hellmann,Undirected,20
Borch,Hellmann,Undirected,2
Borch,Karl Hellmann,Undirected,1
Andreas Borch,Karl,Undirected,3
Andreas,Karl,Undirected,2
Andreas,Karl Hellmann,Undirected,1
Borch,Karl,Undirected,1
Karl Hellmann,Smidt,Undirected,1
Karl,Smidt,Undirected,1
Karl Hellmann,hans,Undirected,1
Borch,Karl —,Undirected,1
Borch,Skaal,Undirected,1
Johanne,Skaal,Undirected,2
Karl Hellmann,Skaal,Undirected,1
Andreas,Johanne Alslev,Undirected,1
Ambra,Andreas,Undirected,1
Karl Forstmanden,Karl Hellmann,Undirected,1
Johanne Alslev,Karl,Undirected,2
.Karl Hellmann,Karl,Undirected,1
Andreas,Platons,Undirected,1
Madam Alslev,Peter Alslev,Undirected,1
Malviria Orbech,Peter Alslev,Undirected,1
Eader,Johanne,Undirected,1
Goethes,Schillers,Undirected,1
Madame de,Schillers,Undirected,1
Madame de,Victor Hugo,Undirected,1
Alfred de Vignys,Victor Hugo,Undirected,1
Johanne,Johanne Alslev,Undirected,1
Johanne,Malvina,Undirected,3
Johanne,Mama,Undirected,1
Alslev,kjøn,Undirected,1
t,vina Alslev,Undirected,1
Borrings,vina Alslev,Undirected,1
Borrings,Peder Hjorts,Undirected,1
Gaasen,Johanne,Undirected,1
Johanne,Søren Kierkegaard,Undirected,1
Gravenhorst,Søren Kierkegaard,Undirected,1
Andreas Borch,Johanne,Undirected,14
Alslev,Johanne,Undirected,2
Alslev,Gud,Undirected,1
Borch,Gud,Undirected,1
Gud,Johanne,Undirected,3
Borch,Johanne,Undirected,19
Hr. Borch,Johanne,Undirected,3
Borch,Johannes Røst,Undirected,1
Johanne,Stundum,Undirected,1
Goethe,Tanz,Undirected,1
Goethe,Johanne,Undirected,1
Hellmann,Karl Hellmann,Undirected,2
Fahlgren,Karl Hellmann,Undirected,3
Aurelia,Fahlgren,Undirected,1
Karl Hellmann,l’,Undirected,1
Peter Alslev,l’,Undirected,1
Gud,Karl Hellmann,Undirected,1
Frøken Aurelia,Gud,Undirected,1
Gud,Karl,Undirected,4
Johanne Alslev,Karl Hellmann,Undirected,2
Andreas Borch,Johanne Alslev,Undirected,4
Birthe,Karl,Undirected,2
Candidatus philosophiæ,Hellmann,Undirected,1
Fru Alslev,Johanne,Undirected,1
Birthe,Gud,Undirected,3
