source,target,type,weight
Niels Krabbe,Otto Ludvig,Undirected,1
Munks,Otto Ludvig,Undirected,1
Niels,liun,Undirected,1
Krabbe,Niels,Undirected,2
Gud,Niels,Undirected,1
Niels Krabbe,Tilly,Undirected,1
Kirsten Munk,Niels Krabbe,Undirected,1
Lykke,Qvitzovs,Undirected,1
Pernille,Qvitzovs,Undirected,1
Pernille Qvitzov,Sofie Elisabet,Undirected,2
Anne Katrine,Sofie Elisabet,Undirected,1
Anne Katrine,Leonora Kristina,Undirected,2
Leonora,Marsvins,Undirected,1
Leonora,Sofie Elisabet,Undirected,5
Sofie Elisabet,Valdemar Kristian,Undirected,2
Sofie Hedevig,Valdemar Kristian,Undirected,1
Ernst Casimir,Sofie Hedevig,Undirected,1
Anne Katrine,Leonora,Undirected,38
Anne,Leonora,Undirected,26
Leonora,Marie Katrine,Undirected,2
Anne Katrine bluedes,Leonora,Undirected,1
Leonora,stum,Undirected,2
Leonora,Sofie,Undirected,6
Elisabet,Sofie,Undirected,8
Elisabet,Pernille,Undirected,2
Frants,Leonora,Undirected,3
Kristian Pentz,Sofie,Undirected,3
Kristian Pentz,Leonora,Undirected,1
Korfits Ulfeldt,Leonora,Undirected,1
Jacob Ulfeldt,Korfits Ulfeldt,Undirected,1
Frants Rantzau,Jacob Ulfeldt,Undirected,1
Frants Rantzau,Ulfeldt,Undirected,4
Leonora,Ulfeldt,Undirected,187
Morits,Sofie Elisabet,Undirected,1
Morits,Sofie,Undirected,1
Anne,Morits,Undirected,4
Gud,Leonora,Undirected,4
Anne,Grev Morits,Undirected,1
Leonora,Morits,Undirected,2
Anne,Grev Wilhelm,Undirected,1
Grev Wilhelm,Morits,Undirected,1
Anne,Wilhelm,Undirected,1
Anne Katrine,Vams,Undirected,1
Marelokken,Vams,Undirected,1
Anne Katrine,Ulrik,Undirected,1
Korfits Ulfeldt,Ulrik,Undirected,1
Frants Rantzau,Korfits Ulfeldt,Undirected,2
Anne,Frants Rantzau,Undirected,1
Anne,Lykke,Undirected,1
Lykke,Sofie Elisabet,Undirected,1
Anne Katrine,Ulfeldt,Undirected,19
Leonora,Ulrik,Undirected,1
Elisabet Augusta,Kristiane,Undirected,1
Hedevig,Kristiane,Undirected,2
Hedevig,Leonora,Undirected,3
Saba,Ulfeldt,Undirected,1
Kong Salomo,Ulfeldt,Undirected,1
Kong Salomo,ban,Undirected,1
Anne Katrine,Morits,Undirected,2
Morits,Ulfeldt,Undirected,1
Dorotea Elisabet,Korfits Ulfeldt,Undirected,1
Kristian den,Vibeke Kruse,Undirected,1
Kristian den,Vibeke-,Undirected,1
Kruse,Vibeke-,Undirected,1
Kruse,Marsvin,Undirected,1
Marsvin,Vibeke Kruse,Undirected,1
Vibeke,Vibeke Kruse,Undirected,3
Marie,Marie van Stersan,Undirected,3
Becker,Kirsten Munk,Undirected,1
Lykke,Marie,Undirected,1
Anna Lykke,Marie,Undirected,3
Marie,Marie van Stersau,Undirected,1
Gud,Monsieur Becker,Undirected,2
Anna Lykke,Becker,Undirected,1
Anna Lykke,Monsieur Becker,Undirected,1
Anna Katarina,Rolf,Undirected,1
Anna Katarina,Kristian Ulrik Gyldenløve,Undirected,2
Karen Andersdatter,Kristian Ulrik Gyldenløve,Undirected,1
Hans Ulrik Gyldenløve,Karen Andersdatter,Undirected,1
Anna Lykke,Vibeke,Undirected,1
Anna Lykke,Jomfru Vibeke,Undirected,1
Gud,Jomfru Vibeke,Undirected,1
Gud,Herren,Undirected,1
Anne Katrine,Fader,Undirected,2
Lykke,Sofie,Undirected,3
Grev Valdemars,hans,Undirected,1
Grev Valdemars,Hans von Lichtenberg,Undirected,1
Lykke,hain,Undirected,1
Karl,Volters,Undirected,3
Ritmester,Volters,Undirected,1
Karl,Sofie Elisabet,Undirected,1
Markvard,Volters,Undirected,1
Niels Krabbe,Ulrik,Undirected,1
Anna Lykke,Niels Krabbe,Undirected,1
Anna Lykke,Grev Valdemar Kristian.,Undirected,1
Anna Lykke,Kasper,Undirected,1
Anna Lykke,Graad,Undirected,1
Kasper,Leonora,Undirected,1
Leonora,Lykke,Undirected,2
Iver Vind.,Lykke,Undirected,1
Anna Lykke,Marsvin,Undirected,1
Lichtenberg,Valdemar,Undirected,1
Karen Sehested,Lykke,Undirected,1
Karen Sehested,Tyge Kruses,Undirected,1
Leonora,Tyge Kruses,Undirected,1
Anne Katrine,Sofie,Undirected,2
Pernille Qvitzov,Vibeke Kruse,Undirected,1
Kristian den,Sofie Elisabet,Undirected,1
Kristiane,Leonora,Undirected,1
Elisabet Augusta,Hedevig,Undirected,1
Elisabet Augusta,Pernille Qvitzov,Undirected,1
Anne Katrine,Pernille Qvitzov,Undirected,1
Pernille,Sofie,Undirected,1
Elisabet,Leonora,Undirected,2
Anne Katrine,Frants Rantzau,Undirected,5
Frants Rantzau,Sofie,Undirected,1
Kristian Pentz,Ulfeldt,Undirected,2
Anne Katrine,Elisabet,Undirected,1
Anne Katrine,Frants,Undirected,2
Pernille Qvitzov,Sofie,Undirected,1
Sofie,lille Kristianes,Undirected,1
Leonora,lille Kristianes,Undirected,1
Kirsten Munk,Vibeke,Undirected,2
Ulrik Kristian Gyldenløve,Vibeke,Undirected,3
Frants,Korfits,Undirected,1
Korfits,k'rants,Undirected,1
Rantzau,Ulfeldt,Undirected,10
Anne Katrine,Rantzau,Undirected,1
Frants Rantzau,Kirsten Munk,Undirected,1
