Id,Polarity,Polarity_normalized,Polarity_sentence,Polarity_sentence_normalized,Connections,Connections_normalized,Interactions,Interactions_normalized,Degree,Degree_normalized,Centrality,Centrality_normalized,Betweenness,Betweenness_normalized
Bonnechose,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Johnsen,0,0,0,0,2,0.02,2,0.01,2,0.02,0.04,0.09,0.01,0.02
Felicia,0,0,0,0,10,0.2,17,0.14,10,0.2,0.06,0.14,0.11,0.2
Kaja,0,0,0,0,2,0.02,2,0.01,2,0.02,0.01,0.02,0.01,0.02
Magen,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Frøken Bonnechose,0,0,0,0,3,0.05,3,0.02,3,0.05,0.03,0.07,0.02,0.04
strængt,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Povl,0,0,0,0,45,1.0,117,1.0,45,1.0,0.44,1.0,0.55,1.0
a,0,0,0,0,1,0.0,1,0.0,1,0.0,0.05,0.11,0.0,0.0
Bolette,0,0,0,0,5,0.09,10,0.08,5,0.09,0.05,0.11,0.05,0.09
Mosters,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Assesoren,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Frederik,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Bolette Kamstrup,0,0,0,0,2,0.02,2,0.01,2,0.02,0.01,0.02,0.01,0.02
Karl,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Ninne,0,0,0,0,2,0.02,2,0.01,2,0.02,0.01,0.02,0.01,0.02
Nette,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Paavel,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
paaklem,0,0,0,0,1,0.0,1,0.0,1,0.0,0.05,0.11,0.0,0.0
Madam Frandsen,0,0,0,0,2,0.02,2,0.01,2,0.02,0.05,0.11,0.0,0.0
Ole Kaskjet,0,0,0,0,4,0.07,6,0.04,4,0.07,0.09,0.2,0.01,0.02
Povl Breinum,0,0,0,0,30,0.66,53,0.45,30,0.66,0.35,0.8,0.22,0.4
