source,target,type,weight
Morten,Morten Anders,Undirected,1
Anton From,Karl,Undirected,1
From,Karl Falk,Undirected,3
From,ester,Undirected,1
Anton,Guds,Undirected,1
From,Karl,Undirected,1
Karl Falk,Olaf,Undirected,1
Katarine,Louise,Undirected,1
Karl Falk,Karl taug,Undirected,1
Karl Falk,Olaf Rye,Undirected,1
Falk,From,Undirected,6
Anton From,From,Undirected,1
Anton,Karl,Undirected,3
Hirschfeldt,Sommer,Undirected,1
Olaf Nye,Sommer,Undirected,1
Hirschfeldt,Olaf Nye,Undirected,1
Olaf Nye,sfete,Undirected,1
Anton From,Karl Falk,Undirected,2
Karl Falk,Katarine,Undirected,1
Nyes,Ryes,Undirected,1
Frederits,Ryes,Undirected,1
Karl Falk,Olaf Nye,Undirected,1
Irminger,Karl Falk,Undirected,1
Irminger,Ryes,Undirected,1
From,Offre,Undirected,1
Anton,J.,Undirected,1
J.,g,Undirected,1
Karl,g,Undirected,1
Anton,Moliere,Undirected,1
Anton,paany,Undirected,1
Anton,Ester,Undirected,1
Anton FromElskovskvaler,Elvine Martens,Undirected,1
Anton From,flet,Undirected,1
Karl Falk,flet,Undirected,1
Elvine,Falk,Undirected,1
Lovises,Mons,Undirected,3
Madam Jensen,Mons,Undirected,2
Kordia,Madam Jensen,Undirected,2
Lovise,Mons,Undirected,1
Kordia Vg,Mons,Undirected,1
Kordia Vg,Mis,Undirected,1
Fanny Knudsen,Kordia,Undirected,3
Kordia,Moer,Undirected,1
Kordia,Madame Jensen,Undirected,3
Hugo Sneider,fro Theodor,Undirected,1
Madame Jensen,tillive,Undirected,1
Madam Jensen,Theodor,Undirected,1
Madam Jensen,Theodor upaatvivlelig,Undirected,1
Balle,Walter Scott,Undirected,1
Madame Jensen,Sidsle,Undirected,1
Høkermada,Lovise,Undirected,2
Kordia,Lovise,Undirected,2
Lovise,Madame Jensen,Undirected,3
Faders,Jenseu,Undirected,1
Jensen,Madame Jensen,Undirected,1
Hr. Jensen,Kordia,Undirected,2
Lovise,Rasmussen,Undirected,1
Familjen Jensen,Lovise Rasmussen,Undirected,1
Lovise,Tu,Undirected,1
Graaden,Lovise,Undirected,2
Lovise,Theodor,Undirected,8
Mons,Theodor,Undirected,1
Dar,Kramers,Undirected,1
Kramers,Lovise,Undirected,2
Frøken Rasmussen,ondnu,Undirected,1
Frøken Rasmussen,Sidsle,Undirected,1
Lovise,Sneider,Undirected,3
Frøken Rasmussen,Lovise,Undirected,4
Lovise,Madame de Maintenon,Undirected,2
Ludvig den Fjortendes,Madame de Maintenon,Undirected,1
Fanny Knudsen,Lovise,Undirected,2
Lovise,Lovise Rasmussen,Undirected,3
