Id,Polarity,Polarity_normalized,Polarity_sentence,Polarity_sentence_normalized,Connections,Connections_normalized,Interactions,Interactions_normalized,Degree,Degree_normalized,Centrality,Centrality_normalized,Betweenness,Betweenness_normalized
Anders Wilde,0,0,0,0,4,0.05,6,0.02,4,0.05,0.0,0.0,0.06,0.15
Joel Grøttung,0,0,0,0,2,0.02,4,0.01,2,0.02,0.0,0.0,0.02,0.05
Studens,0,0,0,0,2,0.02,2,0.0,2,0.02,0.0,0.0,0.01,0.02
olme,0,0,0,0,2,0.02,2,0.0,2,0.02,0.0,0.0,0.0,0.0
Tjor,0,0,0,0,2,0.02,2,0.0,2,0.02,0.0,0.0,0.01,0.02
Njell,0,0,0,0,2,0.02,2,0.0,2,0.02,0.0,0.0,0.01,0.02
Jæter,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Bergbækken,0,0,0,0,2,0.02,2,0.0,2,0.02,0.0,0.0,0.0,0.0
Bjørn,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Studen,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
hans,0,0,0,0,3,0.03,4,0.01,3,0.03,0.04,0.08,0.07,0.17
Kaptejn Carl Kruse,0,0,0,0,1,0.0,1,0.0,1,0.0,0.02,0.04,0.0,0.0
Sakarias Wilde,0,0,0,0,18,0.26,34,0.13,18,0.26,0.22,0.46,0.04,0.1
Wilde,0,0,0,0,25,0.36,69,0.26,25,0.36,0.22,0.46,0.11,0.27
Finkens,0,0,0,0,2,0.02,2,0.0,2,0.02,0.02,0.04,0.0,0.0
Carl Kruses,0,0,0,0,2,0.02,2,0.0,2,0.02,0.02,0.04,0.0,0.0
Kaptejn Kruse,0,0,0,0,11,0.15,25,0.09,11,0.15,0.16,0.33,0.01,0.02
Kruse,0,0,0,0,3,0.03,6,0.02,3,0.03,0.07,0.15,0.0,0.0
Flan,0,0,0,0,8,0.11,9,0.03,8,0.11,0.05,0.1,0.02,0.05
Bøg,0,0,0,0,14,0.2,32,0.12,14,0.2,0.19,0.4,0.03,0.07
Sennora,0,0,0,0,1,0.0,1,0.0,1,0.0,0.02,0.04,0.0,0.0
Ada Wilde,0,0,0,0,10,0.14,26,0.1,10,0.14,0.1,0.21,0.04,0.1
Thomas P. Krag,0,0,0,0,9,0.12,27,0.1,9,0.12,0.1,0.21,0.02,0.05
Wildernes,0,0,0,0,4,0.05,4,0.01,4,0.05,0.01,0.02,0.01,0.02
Wilder,0,0,0,0,4,0.05,4,0.01,4,0.05,0.04,0.08,0.0,0.0
Ada,0,0,0,0,67,1.0,259,1.0,67,1.0,0.48,1.0,0.41,1.0
Kathrine,0,0,0,0,5,0.06,5,0.02,5,0.06,0.07,0.15,0.02,0.05
Per,0,0,0,0,2,0.02,2,0.0,2,0.02,0.01,0.02,0.0,0.0
Isak,0,0,0,0,7,0.09,8,0.03,7,0.09,0.1,0.21,0.01,0.02
e,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Martha,0,0,0,0,13,0.18,35,0.13,13,0.18,0.16,0.33,0.04,0.1
graa,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
paany,0,0,0,0,3,0.03,3,0.01,3,0.03,0.08,0.17,0.0,0.0
Tante Martha,0,0,0,0,4,0.05,5,0.02,4,0.05,0.06,0.12,0.01,0.02
liun,0,0,0,0,11,0.15,18,0.07,11,0.15,0.15,0.31,0.02,0.05
Tante,0,0,0,0,2,0.02,5,0.02,2,0.02,0.04,0.08,0.0,0.0
Moers,0,0,0,0,1,0.0,1,0.0,1,0.0,0.02,0.04,0.0,0.0
lian,0,0,0,0,13,0.18,16,0.06,13,0.18,0.13,0.27,0.05,0.12
Elfenben,0,0,0,0,2,0.02,2,0.0,2,0.02,0.02,0.04,0.0,0.0
Mustache,0,0,0,0,1,0.0,1,0.0,1,0.0,0.02,0.04,0.0,0.0
Jon,0,0,0,0,2,0.02,2,0.0,2,0.02,0.05,0.1,0.0,0.0
Sjøvejen,0,0,0,0,4,0.05,4,0.01,4,0.05,0.09,0.19,0.0,0.0
Norre,0,0,0,0,1,0.0,1,0.0,1,0.0,0.04,0.08,0.0,0.0
bun,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
kri,0,0,0,0,2,0.02,2,0.0,2,0.02,0.04,0.08,0.01,0.02
Kusken,0,0,0,0,1,0.0,1,0.0,1,0.0,0.04,0.08,0.0,0.0
Gud,0,0,0,0,5,0.06,8,0.03,5,0.06,0.1,0.21,0.0,0.0
Kraake,0,0,0,0,2,0.02,2,0.0,2,0.02,0.01,0.02,0.0,0.0
Kraaken,0,0,0,0,2,0.02,2,0.0,2,0.02,0.01,0.02,0.0,0.0
Sorn,0,0,0,0,2,0.02,2,0.0,2,0.02,0.03,0.06,0.0,0.0
Frøken Martha,0,0,0,0,2,0.02,2,0.0,2,0.02,0.01,0.02,0.01,0.02
Tulling,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Skakke,0,0,0,0,1,0.0,1,0.0,1,0.0,0.04,0.08,0.0,0.0
Kjærrings,0,0,0,0,2,0.02,2,0.0,2,0.02,0.06,0.12,0.0,0.0
Iver,0,0,0,0,2,0.02,2,0.0,2,0.02,0.04,0.08,0.0,0.0
Kari Lægda,0,0,0,0,2,0.02,2,0.0,2,0.02,0.04,0.08,0.0,0.0
Kjære,0,0,0,0,3,0.03,5,0.02,3,0.03,0.06,0.12,0.01,0.02
Papa,0,0,0,0,1,0.0,1,0.0,1,0.0,0.04,0.08,0.0,0.0
Flun,0,0,0,0,5,0.06,8,0.03,5,0.06,0.08,0.17,0.02,0.05
Sakarias,0,0,0,0,2,0.02,2,0.0,2,0.02,0.02,0.04,0.0,0.0
Carsten Stald,0,0,0,0,1,0.0,1,0.0,1,0.0,0.04,0.08,0.0,0.0
Stahls,0,0,0,0,2,0.02,2,0.0,2,0.02,0.03,0.06,0.0,0.0
Alf Stahl,0,0,0,0,4,0.05,5,0.02,4,0.05,0.09,0.19,0.0,0.0
Stahl,0,0,0,0,13,0.18,29,0.11,13,0.18,0.18,0.38,0.02,0.05
Carsten Stahl,0,0,0,0,18,0.26,26,0.1,18,0.26,0.2,0.42,0.06,0.15
Gehalt,0,0,0,0,2,0.02,2,0.0,2,0.02,0.04,0.08,0.0,0.0
Carsten,0,0,0,0,43,0.64,152,0.59,43,0.64,0.36,0.75,0.27,0.66
Vorregaards,0,0,0,0,1,0.0,1,0.0,1,0.0,0.02,0.04,0.0,0.0
Lerche,0,0,0,0,2,0.02,2,0.0,2,0.02,0.03,0.06,0.0,0.0
Børge,0,0,0,0,10,0.14,16,0.06,10,0.14,0.13,0.27,0.02,0.05
Bella,0,0,0,0,2,0.02,2,0.0,2,0.02,0.07,0.15,0.0,0.0
Isa,0,0,0,0,2,0.02,3,0.01,2,0.02,0.03,0.06,0.0,0.0
Adas Maja,0,0,0,0,2,0.02,2,0.0,2,0.02,0.04,0.08,0.0,0.0
Ada vaagned,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Presten,0,0,0,0,1,0.0,1,0.0,1,0.0,0.03,0.06,0.0,0.0
sorn,0,0,0,0,5,0.06,5,0.02,5,0.06,0.06,0.12,0.01,0.02
Valmuen,0,0,0,0,1,0.0,1,0.0,1,0.0,0.03,0.06,0.0,0.0
Øyvind Galte,0,0,0,0,4,0.05,4,0.01,4,0.05,0.04,0.08,0.0,0.0
Galte,0,0,0,0,2,0.02,3,0.01,2,0.02,0.02,0.04,0.0,0.0
Elvens,0,0,0,0,2,0.02,2,0.0,2,0.02,0.02,0.04,0.0,0.0
Moen,0,0,0,0,4,0.05,4,0.01,4,0.05,0.07,0.15,0.01,0.02
.Bjørn,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
ffan,0,0,0,0,1,0.0,1,0.0,1,0.0,0.02,0.04,0.0,0.0
Evjen,0,0,0,0,1,0.0,1,0.0,1,0.0,0.04,0.08,0.0,0.0
Sjur Aasen,0,0,0,0,3,0.03,6,0.02,3,0.03,0.04,0.08,0.01,0.02
Sjur,0,0,0,0,4,0.05,10,0.03,4,0.05,0.08,0.17,0.01,0.02
Nuter,0,0,0,0,1,0.0,1,0.0,1,0.0,0.04,0.08,0.0,0.0
