source,target,type,weight
Dante,Dickens,Undirected,1
Bernadette,Prinds af,Undirected,1
Hamelinaye,Prinds af,Undirected,1
Herr von,von Levetzau,Undirected,1
Herr von,Levetzau,Undirected,2
Keisers,Levetzau,Undirected,1
von Bardenfleth,von Haffner,Undirected,1
Ehefen,Prindsen,Undirected,1
Flaades,Levetzau,Undirected,1
Hamelinaye,Marechalens,Undirected,1
Marquis de la Romana,Talleyrand,Undirected,1
Keiserens,Marechalen,Undirected,1
Keiserens,Souverain,Undirected,1
Keiseren,Souverain,Undirected,1
Hamelinaye,Keiseren,Undirected,1
Hidalgo de naturalezza,høs Marquis de la Romana,Undirected,1
Karl,sine Sfridt,Undirected,1
Joseph,øg,Undirected,1
Gud,Marie,Undirected,1
Elsbeth,Joseph,Undirected,1
Elsbeth,dunkell,Undirected,1
Castor,Joseph,Undirected,1
Castor,Gud,Undirected,1
Gud,Heide,Undirected,1
Gud,Joseph,Undirected,1
Joseph,Marie,Undirected,1
Don Rodrigo de Leon,Joseph,Undirected,1
Don Rodrigo,Rodrigo,Undirected,1
Karl,lee,Undirected,1
Don Rodrigo,Sancho Pansa,Undirected,1
Frederik den Sjette,Throne,Undirected,1
Sophaen,von Egstrøm,Undirected,2
Don Rodrigo,von Egstrøm,Undirected,1
Don Rodrigo,von,Undirected,1
Peter,von,Undirected,1
Paul,Peter,Undirected,2
Hr. von Paul,Peter,Undirected,1
Egstrøm,Gine,Undirected,1
Gine,Line,Undirected,2
Line,Stine,Undirected,2
Petronella,Stine,Undirected,1
Leon,de Leon,Undirected,1
Papa,Thora Planov,Undirected,1
Papa,von Planov,Undirected,1
Cæsar,Don Rodrigo,Undirected,1
Cæsar,Thora Planov,Undirected,1
Don Rodrigo,Leon,Undirected,1
Don Rodrigo,Thora,Undirected,1
Prindsen,Rodrigo,Undirected,1
Martin,Prindsen,Undirected,1
Martin,Rodrigo,Undirected,1
Madame,Prindsen,Undirected,2
Prindsen,øg,Undirected,1
Hr. von Levetzau,Levetzau,Undirected,1
Les Anglais,Levetzau,Undirected,1
Petronella,Rodrigo,Undirected,1
Don Rodrigo,Planov,Undirected,1
Frøken Planov,Rodrigo,Undirected,1
Frøken Planov,Mariane,Undirected,1
Keisers,Napoleon,Undirected,1
Don Rodrigo,Rodrigo Leilighed,Undirected,1
Rodrigo,Thora,Undirected,5
Leon,Rodrigo,Undirected,1
Gud,Kong Joseph,Undirected,1
Eden,Kong Joseph,Undirected,1
Leon,Princesa,Undirected,1
España,Viva,Undirected,1
Adios Daneses,España,Undirected,1
Karlen,Rodrigo,Undirected,1
Madame,Rodrigo,Undirected,1
Madame,Petronella von Egstrøm,Undirected,1
Stine,Thora Planov,Undirected,1
Leon,Thora Planov,Undirected,1
Leon,Thora,Undirected,1
Frøken de,Rodrigo,Undirected,1
Frøken de,Saint-Leger,Undirected,1
Dønna,Petronella,Undirected,1
Rodrigo,Saint-Leger,Undirected,1
Barønen,Marquis de la Romana,Undirected,1
Ferdinand den Syvende,Rodrigo,Undirected,1
Don Rodrigo,Thora Planov,Undirected,1
Møller,Rodrigo,Undirected,1
Don Rodrigo,Lamora,Undirected,1
Kjødsuppe,Petronella,Undirected,1
Japsen,Petronella,Undirected,1
Rodrigo,pero no puedo expresarme bien en,Undirected,1
Clotilde,froer,Undirected,1
Fouquier Tinville,froer,Undirected,1
Karl,Marquien,Undirected,1
Frøken Saint-Leger,Leon,Undirected,1
Mariane,Martin,Undirected,1
Mariane,Marie le,Undirected,1
Rodrigo,hans Marie,Undirected,1
Clotilde,Joseph,Undirected,1
Carl Nitter,Vilhelm,Undirected,1
Keiser,Napoleon,Undirected,1
Napoleon,l ' Empereur,Undirected,1
Claus,Les maudits,Undirected,2
c ' est,juste,Undirected,1
Pierre ouvrez,juste,Undirected,1
Pierre ouvrez,ce sont de braves Danois,Undirected,1
Claus,Pierre,Undirected,5
Antinuus,Pierre,Undirected,1
,Antinuus,Undirected,1
,Robert de Villemain,Undirected,1
,Pierre,Undirected,1
,Laon,Undirected,1
Keiseren,Lieutenant Ritter,Undirected,1
Claus,Lallemand,Undirected,1
Lallemand,ami,Undirected,1
Pierre,Ritter,Undirected,4
Adagioen,Ritter,Undirected,1
