Id,Polarity,Polarity_normalized,Polarity_sentence,Polarity_sentence_normalized,Connections,Connections_normalized,Interactions,Interactions_normalized,Degree,Degree_normalized,Centrality,Centrality_normalized,Betweenness,Betweenness_normalized
Fredrik IVs,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
lins,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Ole,0,0,0,0,23,0.11,87,0.11,23,0.11,0.12,0.23,0.02,0.04
Ole Sørensen,0,0,0,0,28,0.13,89,0.11,28,0.13,0.17,0.33,0.02,0.04
Fris,0,0,0,0,42,0.2,114,0.14,42,0.2,0.2,0.38,0.05,0.11
sorn,0,0,0,0,3,0.01,3,0.0,3,0.01,0.01,0.02,0.01,0.02
Frederik IV,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Frederik VI,0,0,0,0,3,0.01,3,0.0,3,0.01,0.0,0.0,0.0,0.0
Gud,0,0,0,0,39,0.19,61,0.07,39,0.19,0.16,0.31,0.05,0.11
lille Henriette,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Aladdin,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Henriettes,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Flegma,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Henriette,0,0,0,0,44,0.21,178,0.22,44,0.21,0.15,0.29,0.07,0.15
don,0,0,0,0,18,0.08,29,0.03,18,0.08,0.1,0.19,0.01,0.02
Madam,0,0,0,0,3,0.01,3,0.0,3,0.01,0.02,0.04,0.0,0.0
nene,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Kramer,0,0,0,0,16,0.07,45,0.05,16,0.07,0.09,0.17,0.03,0.07
Thomas Fris,0,0,0,0,45,0.22,79,0.1,45,0.22,0.19,0.37,0.06,0.13
Laffy,0,0,0,0,7,0.03,7,0.01,7,0.03,0.06,0.12,0.0,0.0
Hr. Laffy,0,0,0,0,3,0.01,4,0.0,3,0.01,0.01,0.02,0.0,0.0
Lalfy,0,0,0,0,2,0.0,2,0.0,2,0.0,0.01,0.02,0.0,0.0
Alan,0,0,0,0,14,0.06,15,0.02,14,0.06,0.08,0.15,0.01,0.02
Alberta,0,0,0,0,4,0.01,6,0.01,4,0.01,0.02,0.04,0.0,0.0
Madam Fris,0,0,0,0,4,0.01,4,0.0,4,0.01,0.05,0.1,0.0,0.0
ein Schafskopf,0,0,0,0,2,0.0,2,0.0,2,0.0,0.0,0.0,0.0,0.0
ein prosaischer,0,0,0,0,2,0.0,2,0.0,2,0.0,0.0,0.0,0.0,0.0
iland,0,0,0,0,7,0.03,8,0.01,7,0.03,0.05,0.1,0.0,0.0
liun,0,0,0,0,9,0.04,15,0.02,9,0.04,0.06,0.12,0.0,0.0
Thomas,0,0,0,0,204,1.0,815,1.0,204,1.0,0.52,1.0,0.46,1.0
Birk,0,0,0,0,41,0.2,113,0.14,41,0.2,0.18,0.35,0.04,0.09
dot,0,0,0,0,16,0.07,21,0.02,16,0.07,0.09,0.17,0.01,0.02
Hellespont,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Heibergs,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Konferensog Etatsraader,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Mynsters,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Strausz,0,0,0,0,2,0.0,2,0.0,2,0.0,0.0,0.0,0.0,0.0
Martensen,0,0,0,0,2,0.0,2,0.0,2,0.0,0.0,0.0,0.0,0.0
Chr. Winthers,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Birk Amors,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
PastorBirk,0,0,0,0,4,0.01,6,0.01,4,0.01,0.02,0.04,0.0,0.0
Traad,0,0,0,0,1,0.0,2,0.0,1,0.0,0.0,0.0,0.0,0.0
ban,0,0,0,0,2,0.0,2,0.0,2,0.0,0.04,0.08,0.0,0.0
don lange,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Alan liar,0,0,0,0,2,0.0,2,0.0,2,0.0,0.01,0.02,0.0,0.0
Dot,0,0,0,0,7,0.03,7,0.01,7,0.03,0.01,0.02,0.0,0.0
Ferdinand,0,0,0,0,8,0.03,13,0.01,8,0.03,0.05,0.1,0.01,0.02
Konrad,0,0,0,0,3,0.01,8,0.01,3,0.01,0.01,0.02,0.0,0.0
Hin,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Mads Røgter,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Jere,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
liere,0,0,0,0,4,0.01,5,0.0,4,0.01,0.01,0.02,0.01,0.02
Pastor Birks,0,0,0,0,5,0.02,7,0.01,5,0.02,0.05,0.1,0.0,0.0
s,0,0,0,0,31,0.15,110,0.13,31,0.15,0.15,0.29,0.03,0.07
Ingemanns,0,0,0,0,4,0.01,4,0.0,4,0.01,0.04,0.08,0.0,0.0
do,0,0,0,0,3,0.01,3,0.0,3,0.01,0.04,0.08,0.0,0.0
don store,0,0,0,0,1,0.0,2,0.0,1,0.0,0.03,0.06,0.0,0.0
Erik Glippings,0,0,0,0,2,0.0,2,0.0,2,0.0,0.0,0.0,0.0,0.0
Aage,0,0,0,0,2,0.0,2,0.0,2,0.0,0.01,0.02,0.0,0.0
Fugl Fønix,0,0,0,0,2,0.0,2,0.0,2,0.0,0.01,0.02,0.0,0.0
skraa,0,0,0,0,4,0.01,8,0.01,4,0.01,0.05,0.1,0.0,0.0
liam,0,0,0,0,13,0.06,24,0.03,13,0.06,0.1,0.19,0.0,0.0
lian,0,0,0,0,19,0.09,36,0.04,19,0.09,0.13,0.25,0.01,0.02
Sidse,0,0,0,0,3,0.01,5,0.0,3,0.01,0.01,0.02,0.0,0.0
lutter animalia bruta,0,0,0,0,2,0.0,2,0.0,2,0.0,0.03,0.06,0.0,0.0
rudis indigestaque moles cui lumen ademptum,0,0,0,0,2,0.0,2,0.0,2,0.0,0.01,0.02,0.0,0.0
j,0,0,0,0,5,0.02,6,0.01,5,0.02,0.01,0.02,0.0,0.0
hans,0,0,0,0,2,0.0,2,0.0,2,0.0,0.01,0.02,0.0,0.0
anode,0,0,0,0,2,0.0,2,0.0,2,0.0,0.01,0.02,0.0,0.0
Mikkelsdag,0,0,0,0,4,0.01,4,0.0,4,0.01,0.03,0.06,0.01,0.02
Mads,0,0,0,0,2,0.0,2,0.0,2,0.0,0.02,0.04,0.0,0.0
Uvrigc,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Balles,0,0,0,0,3,0.01,3,0.0,3,0.01,0.01,0.02,0.01,0.02
Frandsen,0,0,0,0,32,0.15,146,0.18,32,0.15,0.17,0.33,0.02,0.04
Alen Frandsen,0,0,0,0,4,0.01,4,0.0,4,0.01,0.05,0.1,0.0,0.0
Karlen,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Svend,0,0,0,0,7,0.03,19,0.02,7,0.03,0.07,0.13,0.0,0.0
Beck,0,0,0,0,6,0.02,15,0.02,6,0.02,0.07,0.13,0.0,0.0
Smed Johansen,0,0,0,0,6,0.02,16,0.02,6,0.02,0.06,0.12,0.0,0.0
Afund,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Johansen,0,0,0,0,15,0.07,34,0.04,15,0.07,0.1,0.19,0.02,0.04
Koldrup,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Bech,0,0,0,0,4,0.01,4,0.0,4,0.01,0.04,0.08,0.0,0.0
lille Fatter,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
don Tøjte,0,0,0,0,2,0.0,2,0.0,2,0.0,0.01,0.02,0.0,0.0
Mette,0,0,0,0,4,0.01,4,0.0,4,0.01,0.04,0.08,0.0,0.0
Alellem Frandsen,0,0,0,0,1,0.0,2,0.0,1,0.0,0.01,0.02,0.0,0.0
Hans,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Stine,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Musje Bajazzo,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
tolf Schillingfor,0,0,0,0,2,0.0,2,0.0,2,0.0,0.0,0.0,0.0,0.0
Vachsne,0,0,0,0,2,0.0,2,0.0,2,0.0,0.0,0.0,0.0,0.0
ote Schilling,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Pris,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
len,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Aline,0,0,0,0,7,0.03,7,0.01,7,0.03,0.06,0.12,0.0,0.0
Kanske,0,0,0,0,2,0.0,2,0.0,2,0.0,0.01,0.02,0.0,0.0
Kibbe,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
hænd,0,0,0,0,1,0.0,2,0.0,1,0.0,0.01,0.02,0.0,0.0
Per Ol,0,0,0,0,2,0.0,2,0.0,2,0.0,0.01,0.02,0.0,0.0
Lavs,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Degnens,0,0,0,0,4,0.01,4,0.0,4,0.01,0.02,0.04,0.0,0.0
Friehling,0,0,0,0,57,0.28,197,0.24,57,0.28,0.21,0.4,0.07,0.15
lille Thomas,0,0,0,0,2,0.0,2,0.0,2,0.0,0.02,0.04,0.0,0.0
Kusk,0,0,0,0,2,0.0,4,0.0,2,0.0,0.04,0.08,0.0,0.0
Hr. Friehling,0,0,0,0,2,0.0,2,0.0,2,0.0,0.01,0.02,0.0,0.0
Fredrik,0,0,0,0,4,0.01,4,0.0,4,0.01,0.04,0.08,0.0,0.0
Marie,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Kam,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Frederik,0,0,0,0,1,0.0,2,0.0,1,0.0,0.01,0.02,0.0,0.0
Do,0,0,0,0,7,0.03,8,0.01,7,0.03,0.06,0.12,0.0,0.0
Graziuccias,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
saagu,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Aløller,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Alode,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Poder,0,0,0,0,10,0.04,18,0.02,10,0.04,0.08,0.15,0.0,0.0
Andersen,0,0,0,0,3,0.01,4,0.0,3,0.01,0.01,0.02,0.0,0.0
Ferdinand Friehling,0,0,0,0,5,0.02,7,0.01,5,0.02,0.02,0.04,0.0,0.0
Grajutzka,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Grasutzki,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Aagaarden,0,0,0,0,2,0.0,2,0.0,2,0.0,0.01,0.02,0.0,0.0
Asen,0,0,0,0,4,0.01,4,0.0,4,0.01,0.04,0.08,0.0,0.0
Moses Abrahamson,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Janos Laffys,0,0,0,0,2,0.0,2,0.0,2,0.0,0.01,0.02,0.0,0.0
