Id,Polarity,Polarity_normalized,Polarity_sentence,Polarity_sentence_normalized,Connections,Connections_normalized,Interactions,Interactions_normalized,Degree,Degree_normalized,Centrality,Centrality_normalized,Betweenness,Betweenness_normalized
Apothekers,0,0,0,0,2,0.01,2,0.0,2,0.01,0.03,0.06,0.0,0.0
Pramman,0,0,0,0,16,0.18,37,0.14,16,0.18,0.21,0.42,0.03,0.09
Kancelliraad Pramman,0,0,0,0,18,0.2,28,0.1,18,0.2,0.17,0.34,0.05,0.14
Dybbøl,0,0,0,0,2,0.01,2,0.0,2,0.01,0.05,0.1,0.0,0.0
Fanny,0,0,0,0,85,1.0,263,1.0,85,1.0,0.5,1.0,0.35,1.0
hi,0,0,0,0,2,0.01,2,0.0,2,0.01,0.04,0.08,0.0,0.0
Emilies,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Helge Hjørvardsbane,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Helge Hundingssøn,0,0,0,0,2,0.01,2,0.0,2,0.01,0.04,0.08,0.0,0.0
Karoline,0,0,0,0,2,0.01,2,0.0,2,0.01,0.06,0.12,0.0,0.0
Gud,0,0,0,0,27,0.31,70,0.26,27,0.31,0.22,0.44,0.12,0.34
Agathe,0,0,0,0,3,0.02,10,0.03,3,0.02,0.08,0.16,0.0,0.0
hansene,0,0,0,0,1,0.0,1,0.0,1,0.0,0.02,0.04,0.0,0.0
Kristian V,0,0,0,0,2,0.01,2,0.0,2,0.01,0.02,0.04,0.0,0.0
Karl XI,0,0,0,0,2,0.01,2,0.0,2,0.01,0.02,0.04,0.0,0.0
Lauritzen,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Pram man,0,0,0,0,1,0.0,1,0.0,1,0.0,0.04,0.08,0.0,0.0
Mesdames,0,0,0,0,2,0.01,2,0.0,2,0.01,0.06,0.12,0.0,0.0
Købke,0,0,0,0,1,0.0,1,0.0,1,0.0,0.04,0.08,0.0,0.0
Bonnesen,0,0,0,0,2,0.01,2,0.0,2,0.01,0.05,0.1,0.0,0.0
Julie Spang,0,0,0,0,8,0.08,16,0.06,8,0.08,0.09,0.18,0.01,0.03
Kaptejn Frick,0,0,0,0,30,0.35,103,0.39,30,0.35,0.21,0.42,0.11,0.31
dito,0,0,0,0,2,0.01,2,0.0,2,0.01,0.02,0.04,0.0,0.0
Julie,0,0,0,0,11,0.12,12,0.04,11,0.12,0.11,0.22,0.06,0.17
Mille compliments,0,0,0,0,2,0.01,2,0.0,2,0.01,0.01,0.02,0.01,0.03
Papa,0,0,0,0,2,0.01,2,0.0,2,0.01,0.0,0.0,0.0,0.0
Mama,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Fanny Pramman,0,0,0,0,8,0.08,8,0.03,8,0.08,0.07,0.14,0.01,0.03
Holgrens,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Frøken Holg'ren,0,0,0,0,2,0.01,2,0.0,2,0.01,0.04,0.08,0.0,0.0
Villie,0,0,0,0,2,0.01,2,0.0,2,0.01,0.04,0.08,0.0,0.0
Anna Holmgren,0,0,0,0,2,0.01,2,0.0,2,0.01,0.06,0.12,0.0,0.0
Anna Holgren,0,0,0,0,3,0.02,4,0.01,3,0.02,0.03,0.06,0.0,0.0
Sofus Brinkmann,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
hans Laudabilis,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Brinckmann,0,0,0,0,40,0.46,105,0.4,40,0.46,0.31,0.62,0.16,0.46
Flan,0,0,0,0,4,0.04,5,0.02,4,0.04,0.06,0.12,0.0,0.0
