source,target,type,weight
Holger Magens,Julie Mathilde Magens,Undirected,1
Mo,r,Undirected,1
Fader,Frantz,Undirected,2
Fader,Holger,Undirected,1
Frantz,Mosjø Frantz,Undirected,1
Frantz,Papas,Undirected,1
Frantz,Mo’,Undirected,1
Mo’,lille Mo,Undirected,1
Erik,Julie Magens,Undirected,2
Erik,Julies,Undirected,1
Erik,Julie,Undirected,7
Erik,Erik Glerup,Undirected,1
D.,Erik,Undirected,1
D.,p. p.,Undirected,1
Bedstemoders,Frantz,Undirected,1
Bedstemo,Frantz,Undirected,1
Bedstemo,Erik,Undirected,1
Bjørneklo,Fader,Undirected,1
Scheik,Suleima,Undirected,1
Scheik,Scheiken,Undirected,1
Alfred Mørch,Suleima,Undirected,1
Frk. Julie Magens,nuitl,Undirected,1
Julie,Magens,Undirected,2
Emmy,Emmy Lorenzen,Undirected,1
Albyens,Emmy,Undirected,1
Alfred Mørch,Emmy,Undirected,1
Alfred Mørch,Snadrekompagni,Undirected,1
Alfr,Snadrekompagni,Undirected,1
Alfr. Mørch,Emmy,Undirected,1
Don Juan,Emmy,Undirected,1
Mørch,Suleima,Undirected,2
Emmy,Gud,Undirected,2
J. P. Jacobsens,Volmer,Undirected,1
Tove,Volmer,Undirected,1
Erik,Fader,Undirected,1
Erik,Papa,Undirected,1
Gud,Papa,Undirected,1
Ernst Meyer,Gud,Undirected,1
Erik,Mørch,Undirected,5
Mama,Papa,Undirected,1
Erik,Erik —,Undirected,1
Erik,Glerup,Undirected,1
Erik,Gud,Undirected,1
Erik,partout,Undirected,1
Alfr. Mørch,Gud,Undirected,1
Don Juan,Gud,Undirected,1
Don Juan,Irbe mirbe,Undirected,1
Erik,M.,Undirected,2
Emmy,Hr. Mørchs,Undirected,1
Scheiken,Suleima,Undirected,1
Erik rnaatte,Haan,Undirected,1
Haan,Mørch,Undirected,1
Anker,Erik,Undirected,1
Erik,Hr. Mørch,Undirected,1
Asen,Erik,Undirected,1
Dronning Dagmar,Erik,Undirected,1
Christiane,Flun,Undirected,1
Glerup,Hr. Mørch,Undirected,1
Christiane,Julie,Undirected,1
Bjørneklo,Erik,Undirected,1
Julie,Marie,Undirected,2
Bedstemo,Bedstemoder,Undirected,1
Alfr. Mørch,Erik,Undirected,1
Christiane,Papa,Undirected,1
Emmy,Hansen,Undirected,3
Applavs,Emmy,Undirected,1
Fader,Julie,Undirected,1
Christiane,Emmy,Undirected,1
Adam,Eva,Undirected,2
Bedstemoder,Marie,Undirected,2
Flun,Julie,Undirected,1
Marie,Mørch,Undirected,1
Flun,Hr. Mørch,Undirected,1
Erik,Moder,Undirected,1
Julie,Moder,Undirected,1
Emmy,Erik,Undirected,1
Bedstemoder,bo’,Undirected,2
Bedstemoder,Kobbere,Undirected,1
Kobbere,Struense,Undirected,1
Frederik d. 6te,Struense,Undirected,1
