source,target,type,weight
Fiirste,Judith Ftirstes,Undirected,1
Hinding,Judith,Undirected,10
Baand,Judith,Undirected,1
Gud,Judith,Undirected,5
Hilmer,Judith,Undirected,2
Judith,Schopenhauer,Undirected,1
Schopenhauer,lians,Undirected,1
Philosophi,lians,Undirected,1
Frøken Furste,Judith,Undirected,1
Judith,livor,Undirected,1
Judith,Rys,Undirected,1
Hans,Kusken,Undirected,1
Judith,halvsov,Undirected,1
L’,hombre,Undirected,1
Judith,hombre,Undirected,1
Judith,undslaa,Undirected,1
Banner,undslaa,Undirected,1
Banner,Johan Banner,Undirected,2
Frederik den,Johan Banner,Undirected,1
Erik Banner,Frederik den,Undirected,1
Johan,Johan Banner,Undirected,1
Johan Banner,Sokrates,Undirected,1
Platos,Sokrates,Undirected,1
Byron,Lassalle,Undirected,1
Judith,Sonate,Undirected,1
Fredrik d.,Judith,Undirected,1
Napoleon,Søren Kurvemager,Undirected,1
Don,Judith,Undirected,1
Don,Juan,Undirected,1
Judith,Mikkelsen,Undirected,1
Købman-,Mikkelsen,Undirected,1
Hinding,Johan Banner,Undirected,1
Banner,Hinding,Undirected,2
Hinding,Hr. Banners,Undirected,1
Hr. Banners,Judith,Undirected,1
Judith,Juditli,Undirected,1
Judith,Minervas,Undirected,2
Felix Restrup,Timon,Undirected,1
Restrup,Timon,Undirected,1
Judith,Restrup,Undirected,5
Banner,Restrup,Undirected,5
Blak,Burds,Undirected,1
Burds,Restrup,Undirected,1
gudt,po,Undirected,1
Jensen,po,Undirected,1
Restrup,sodan,Undirected,1
Hr. Banner,Hr. Hinding,Undirected,1
Hr. Banner,Restrup,Undirected,1
Hinding,Restrup,Undirected,3
Gud,Restrup,Undirected,1
Hr. Banner,Judith,Undirected,1
Banner,Frøken Fiirste,Undirected,1
Restrup,lian,Undirected,1
Restrup,as,Undirected,1
Anders,Restrup,Undirected,1
Anders,as,Undirected,1
Anders,Karl,Undirected,1
Judith Fiirste,Judith nænne,Undirected,1
Judith nænne,berøve,Undirected,1
Banner,Judith,Undirected,21
Judith,hiin,Undirected,1
Banner,lian,Undirected,1
ane,lian,Undirected,1
Judith,Karl,Undirected,1
Banner,heruvre,Undirected,1
Ahnbjerggaard,Judith,Undirected,1
Johan Banner,hans,Undirected,1
Gud,Johan Banner,Undirected,2
Erik Banner,Judith,Undirected,1
Banner,Eriks,Undirected,1
Eriks,Judith,Undirected,2
Banner,Erik Banner,Undirected,3
Judith,Mamma,Undirected,1
Eriks,Johan Banner,Undirected,1
Erik,Johan Banner,Undirected,1
Banner,Erik,Undirected,10
Erik,Judith,Undirected,7
Judith,lille Erik,Undirected,1
Graad,lille Erik,Undirected,1
Banner,Gud,Undirected,2
Diftheritis,Erik,Undirected,1
liam,liun,Undirected,1
Erik,edren,Undirected,1
Johan Banner,edren,Undirected,1
Hellman,Judith,Undirected,11
Judith,lian Banner,Undirected,1
Banner,Johan,Undirected,1
Banner,Strøm,Undirected,1
Judith,Strøm,Undirected,2
Johan,Judith,Undirected,1
August Strøm,Hellman,Undirected,1
August Strøm,liun,Undirected,1
Hellman,llellmans,Undirected,1
Hellman,Mozarts,Undirected,1
Judith,Mozarts,Undirected,1
August Strøm,Judith,Undirected,2
Hellman,Strom,Undirected,1
Hellman,Strøm,Undirected,2
Frøken Blight,Strøm,Undirected,1
Beethovens,Hellman,Undirected,1
Alan,Beethovens,Undirected,1
Bach,Hellman,Undirected,1
Ahnbjærggaard,Judith,Undirected,1
Judith,Liun,Undirected,1
Gud,Strøm,Undirected,1
Johan Banner,lian,Undirected,2
Hellman,Sylvesterdag,Undirected,1
Peter,Sylvesterdag,Undirected,1
Judith,Schak,Undirected,1
Hellman,Schak,Undirected,1
Peter,Stine,Undirected,2
Johan,Stine,Undirected,1
Banner,Hellman,Undirected,3
Hellman,Johan,Undirected,1
Gud,Hellman,Undirected,1
Bang,Gud,Undirected,2
Jens Peter,Judith,Undirected,1
Alan,Judith,Undirected,1
Alan,Loke,Undirected,1
Hellman,Loke,Undirected,1
Loke,Sigyn,Undirected,1
August Strøm,Banner,Undirected,1
August,Hellman,Undirected,1
Judith,bun,Undirected,1
Johan Banner,line,Undirected,1
