Id,Polarity,Polarity_normalized,Polarity_sentence,Polarity_sentence_normalized,Connections,Connections_normalized,Interactions,Interactions_normalized,Degree,Degree_normalized,Centrality,Centrality_normalized,Betweenness,Betweenness_normalized
Alma,0,0,0,0,37,1.0,149,0.99,37,1.0,0.37,0.95,0.27,1.0
John Tonnier,0,0,0,0,10,0.25,17,0.11,10,0.25,0.14,0.36,0.04,0.15
nn,0,0,0,0,2,0.03,2,0.01,2,0.03,0.06,0.15,0.0,0.0
John,0,0,0,0,26,0.69,114,0.75,26,0.69,0.28,0.72,0.12,0.44
Asorina,0,0,0,0,30,0.81,120,0.79,30,0.81,0.29,0.74,0.18,0.67
ester,0,0,0,0,8,0.19,11,0.07,8,0.19,0.16,0.41,0.01,0.04
Aforina,0,0,0,0,3,0.06,3,0.01,3,0.06,0.04,0.1,0.01,0.04
Iohn Tonnier,0,0,0,0,2,0.03,2,0.01,2,0.03,0.01,0.03,0.0,0.0
Grev Afoluto,0,0,0,0,2,0.03,2,0.01,2,0.03,0.03,0.08,0.0,0.0
Signora,0,0,0,0,4,0.08,7,0.04,4,0.08,0.04,0.1,0.01,0.04
Signor,0,0,0,0,1,0.0,1,0.0,1,0.0,0.03,0.08,0.0,0.0
ikfe,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Eir Skælven,0,0,0,0,1,0.0,1,0.0,1,0.0,0.03,0.08,0.0,0.0
Hain,0,0,0,0,4,0.08,4,0.02,4,0.08,0.05,0.13,0.01,0.04
se,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
yan,0,0,0,0,1,0.0,2,0.01,1,0.0,0.03,0.08,0.0,0.0
alf,0,0,0,0,2,0.03,3,0.01,2,0.03,0.05,0.13,0.0,0.0
Gud,0,0,0,0,18,0.47,34,0.22,18,0.47,0.26,0.67,0.08,0.3
nlig,0,0,0,0,1,0.0,1,0.0,1,0.0,0.03,0.08,0.0,0.0
as,0,0,0,0,4,0.08,4,0.02,4,0.08,0.07,0.18,0.0,0.0
Seener,0,0,0,0,2,0.03,2,0.01,2,0.03,0.04,0.1,0.0,0.0
Askald,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Klin g sey,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Talbots,0,0,0,0,2,0.03,2,0.01,2,0.03,0.07,0.18,0.0,0.0
Talbot,0,0,0,0,37,1.0,151,1.0,37,1.0,0.39,1.0,0.25,0.93
harr,0,0,0,0,1,0.0,1,0.0,1,0.0,0.03,0.08,0.0,0.0
Grev Asolnto,0,0,0,0,1,0.0,1,0.0,1,0.0,0.03,0.08,0.0,0.0
Grev Asolulo,0,0,0,0,2,0.03,2,0.01,2,0.03,0.06,0.15,0.0,0.0
Kraff,0,0,0,0,1,0.0,1,0.0,1,0.0,0.03,0.08,0.0,0.0
Ester,0,0,0,0,5,0.11,5,0.03,5,0.11,0.08,0.21,0.0,0.0
scire,0,0,0,0,1,0.0,1,0.0,1,0.0,0.03,0.08,0.0,0.0
soni,0,0,0,0,1,0.0,1,0.0,1,0.0,0.03,0.08,0.0,0.0
martres,0,0,0,0,2,0.03,2,0.01,2,0.03,0.03,0.08,0.01,0.04
pines,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
kjær,0,0,0,0,1,0.0,1,0.0,1,0.0,0.03,0.08,0.0,0.0
Haan,0,0,0,0,1,0.0,1,0.0,1,0.0,0.03,0.08,0.0,0.0
Arbcidcr,0,0,0,0,1,0.0,1,0.0,1,0.0,0.04,0.1,0.0,0.0
Alan,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.03,0.0,0.0
Jønsson,0,0,0,0,7,0.17,9,0.05,7,0.17,0.05,0.13,0.05,0.19
Greven,0,0,0,0,10,0.25,22,0.14,10,0.25,0.12,0.31,0.05,0.19
A,0,0,0,0,2,0.03,2,0.01,2,0.03,0.01,0.03,0.01,0.04
B.,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
faadan,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.03,0.0,0.0
soer,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.03,0.0,0.0
hans Baand,0,0,0,0,1,0.0,1,0.0,1,0.0,0.03,0.08,0.0,0.0
isinde,0,0,0,0,1,0.0,1,0.0,1,0.0,0.04,0.1,0.0,0.0
Belfange,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
ftaa,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
fig,0,0,0,0,14,0.36,20,0.13,14,0.36,0.21,0.54,0.06,0.22
Maja,0,0,0,0,24,0.64,117,0.77,24,0.64,0.23,0.59,0.13,0.48
Signoraen,0,0,0,0,1,0.0,1,0.0,1,0.0,0.04,0.1,0.0,0.0
felv,0,0,0,0,3,0.06,3,0.01,3,0.06,0.04,0.1,0.02,0.07
Lazaron,0,0,0,0,2,0.03,2,0.01,2,0.03,0.04,0.1,0.0,0.0
