Id,Polarity,Polarity_normalized,Polarity_sentence,Polarity_sentence_normalized,Connections,Connections_normalized,Interactions,Interactions_normalized,Degree,Degree_normalized,Centrality,Centrality_normalized,Betweenness,Betweenness_normalized
Gunnar,0,0,0,0,10,0.43,25,0.22,10,0.43,0.14,0.27,0.24,0.57
Inga,0,0,0,0,1,0.0,3,0.02,1,0.0,0.02,0.04,0.0,0.0
Gud,0,0,0,0,9,0.38,11,0.09,9,0.38,0.27,0.53,0.37,0.88
Krist,0,0,0,0,1,0.0,1,0.0,1,0.0,0.04,0.08,0.0,0.0
Van G,0,0,0,0,2,0.05,2,0.01,2,0.05,0.0,0.0,0.03,0.07
van Geyer,0,0,0,0,2,0.05,2,0.01,2,0.05,0.02,0.04,0.05,0.12
sen,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
VanGeyersen,0,0,0,0,2,0.05,4,0.03,2,0.05,0.04,0.08,0.0,0.0
van Geyersen,0,0,0,0,8,0.33,19,0.17,8,0.33,0.1,0.2,0.09,0.21
Sympathi,0,0,0,0,2,0.05,2,0.01,2,0.05,0.02,0.04,0.0,0.0
Guttens,0,0,0,0,2,0.05,2,0.01,2,0.05,0.02,0.04,0.0,0.0
Huldrens,0,0,0,0,2,0.05,2,0.01,2,0.05,0.02,0.04,0.01,0.02
Fossens,0,0,0,0,2,0.05,2,0.01,2,0.05,0.01,0.02,0.0,0.0
Huldren,0,0,0,0,3,0.1,3,0.02,3,0.1,0.03,0.06,0.02,0.05
Van Geyer,0,0,0,0,2,0.05,2,0.01,2,0.05,0.03,0.06,0.0,0.0
lian,0,0,0,0,6,0.24,7,0.06,6,0.24,0.24,0.47,0.15,0.36
.lorden,0,0,0,0,2,0.05,2,0.01,2,0.05,0.02,0.04,0.01,0.02
liam,0,0,0,0,3,0.1,3,0.02,3,0.1,0.05,0.1,0.04,0.1
Stakkar,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Van Geyersen,0,0,0,0,5,0.19,6,0.05,5,0.19,0.09,0.18,0.05,0.12
Virtuos,0,0,0,0,2,0.05,2,0.01,2,0.05,0.03,0.06,0.0,0.0
Hanskulde,0,0,0,0,2,0.05,2,0.01,2,0.05,0.02,0.04,0.03,0.07
Guts,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Christian Clausen,0,0,0,0,1,0.0,2,0.01,1,0.0,0.04,0.08,0.0,0.0
Peter,0,0,0,0,13,0.57,49,0.45,13,0.57,0.28,0.55,0.23,0.55
Marie,0,0,0,0,22,1.0,108,1.0,22,1.0,0.51,1.0,0.42,1.0
Uha,0,0,0,0,1,0.0,1,0.0,1,0.0,0.04,0.08,0.0,0.0
Tamp,0,0,0,0,1,0.0,1,0.0,1,0.0,0.02,0.04,0.0,0.0
liun,0,0,0,0,4,0.14,5,0.04,4,0.14,0.1,0.2,0.09,0.21
Clausens,0,0,0,0,1,0.0,2,0.01,1,0.0,0.04,0.08,0.0,0.0
Clausen,0,0,0,0,5,0.19,21,0.19,5,0.19,0.21,0.41,0.03,0.07
Jensen,0,0,0,0,1,0.0,1,0.0,1,0.0,0.03,0.06,0.0,0.0
Alo,0,0,0,0,1,0.0,1,0.0,1,0.0,0.04,0.08,0.0,0.0
Alarie,0,0,0,0,4,0.14,9,0.07,4,0.14,0.18,0.35,0.02,0.05
Sophie,0,0,0,0,1,0.0,2,0.01,1,0.0,0.04,0.08,0.0,0.0
ban,0,0,0,0,2,0.05,3,0.02,2,0.05,0.13,0.25,0.0,0.0
Gud Fader,0,0,0,0,1,0.0,1,0.0,1,0.0,0.04,0.08,0.0,0.0
Mo,0,0,0,0,1,0.0,1,0.0,1,0.0,0.08,0.16,0.0,0.0
Provst Clausens,0,0,0,0,1,0.0,2,0.01,1,0.0,0.04,0.08,0.0,0.0
Flan,0,0,0,0,1,0.0,1,0.0,1,0.0,0.04,0.08,0.0,0.0
Olaf,0,0,0,0,2,0.05,6,0.05,2,0.05,0.02,0.04,0.0,0.0
Vilhelmine,0,0,0,0,8,0.33,31,0.28,8,0.33,0.03,0.06,0.1,0.24
Eriksen,0,0,0,0,2,0.05,3,0.02,2,0.05,0.01,0.02,0.0,0.0
Præstens,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
