Id,Polarity,Polarity_normalized,Polarity_sentence,Polarity_sentence_normalized,Connections,Connections_normalized,Interactions,Interactions_normalized,Degree,Degree_normalized,Centrality,Centrality_normalized,Betweenness,Betweenness_normalized
Carl Volmer,2.04,0.19,3.05,0.38,5,0.12,6,0.08,5,0.12,0.14,0.23,0.07,0.11
Das,0.94,0.12,0.0,0.07,1,0.0,1,0.0,1,0.0,0.02,0.03,0.0,0.0
Abel,0.94,0.12,1.73,0.24,2,0.03,2,0.02,2,0.03,0.02,0.03,0.02,0.03
Petersen,4.83,0.39,2.71,0.34,14,0.38,18,0.27,14,0.38,0.25,0.41,0.22,0.36
phil.,0.35,0.08,0.0,0.07,1,0.0,1,0.0,1,0.0,0.04,0.07,0.0,0.0
Medieinereus,0.43,0.08,0.0,0.07,1,0.0,1,0.0,1,0.0,0.04,0.07,0.0,0.0
Fesfen,0,0.05,0.0,0.07,1,0.0,1,0.0,1,0.0,0.04,0.07,0.0,0.0
Cain,0,0.05,1.52,0.22,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Traeteurs,0,0.05,0.69,0.14,1,0.0,1,0.0,1,0.0,0.04,0.07,0.0,0.0
Volmer,13.7,1.0,9.22,1.0,35,1.0,63,1.0,35,1.0,0.61,1.0,0.61,1.0
Carl,1.31,0.14,0.17,0.08,5,0.12,6,0.08,5,0.12,0.1,0.16,0.02,0.03
Carlsen,0.46,0.08,2.61,0.33,8,0.21,10,0.15,8,0.21,0.21,0.34,0.05,0.08
Hr. Volmer,0.0,0.05,0.91,0.16,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Møllers,0,0.05,0.0,0.07,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Clarerimus,0.19,0.06,0.0,0.07,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Gimle,0.83,0.11,0.03,0.07,3,0.06,3,0.03,3,0.06,0.0,0.0,0.0,0.0
Dn,0.92,0.11,0.54,0.12,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Støi,0,0.05,0.0,0.07,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
kvidre,0,0.05,0.84,0.15,1,0.0,1,0.0,1,0.0,0.04,0.07,0.0,0.0
lachen,0,0.05,0.0,0.07,1,0.0,1,0.0,1,0.0,0.04,0.07,0.0,0.0
karl,0,0.05,0.76,0.14,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
"gracieus,",0.97,0.12,0.25,0.09,2,0.03,2,0.02,2,0.03,0.09,0.15,0.02,0.03
freidig,0,0.05,0.75,0.14,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Filons,0,0.05,0.0,0.07,1,0.0,1,0.0,1,0.0,0.09,0.15,0.0,0.0
Borch,5.38,0.42,3.09,0.38,6,0.15,17,0.26,6,0.15,0.19,0.31,0.02,0.03
Hebe,0.35,0.08,0.0,0.07,1,0.0,1,0.0,1,0.0,0.09,0.15,0.0,0.0
Frank,0.64,0.1,0.68,0.14,4,0.09,4,0.05,4,0.09,0.14,0.23,0.03,0.05
longa,-0.33,0.03,-0.33,0.03,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
vita brevis,-0.33,0.03,-0.33,0.03,2,0.03,2,0.02,2,0.03,0.01,0.02,0.02,0.03
Frøken Olsen,-0.33,0.03,-0.17,0.05,3,0.06,3,0.03,3,0.06,0.09,0.15,0.06,0.1
assolula,0,0.05,0.0,0.07,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Direc teuren,0,0.05,0.0,0.07,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Schiller,0.5,0.09,0.18,0.09,2,0.03,2,0.02,2,0.03,0.09,0.15,0.02,0.03
F.,-0.28,0.03,-0.41,0.03,1,0.0,1,0.0,1,0.0,0.02,0.03,0.0,0.0
Langsted,1.09,0.13,4.16,0.49,3,0.06,5,0.06,3,0.06,0.12,0.2,0.02,0.03
mich,0,0.05,0.25,0.09,1,0.0,1,0.0,1,0.0,0.02,0.03,0.0,0.0
Søren Borch,0,0.05,0.0,0.07,1,0.0,1,0.0,1,0.0,0.09,0.15,0.0,0.0
Ole,2.7,0.24,1.71,0.24,5,0.12,12,0.18,5,0.12,0.17,0.28,0.04,0.07
Falsens,0.42,0.08,0.19,0.09,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Freiberg,0.42,0.08,0.25,0.09,3,0.06,3,0.03,3,0.06,0.05,0.08,0.02,0.03
Frøken Freiberg,1.65,0.17,-0.05,0.06,2,0.03,2,0.02,2,0.03,0.09,0.15,0.04,0.07
qui nous fera l,0.82,0.11,-0.1,0.06,2,0.03,2,0.02,2,0.03,0.01,0.02,0.02,0.03
' honneur d,0,0.05,-0.1,0.06,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
belle cousine,0.92,0.11,0.0,0.07,2,0.03,2,0.02,2,0.03,0.12,0.2,0.0,0.0
