source,target,type,weight
Carl,Maria,Undirected,1
Jørgen Jensen,Terkild Madsens,Undirected,2
Jørgen Jensen,Verner,Undirected,2
Jørgen,Maria,Undirected,5
Gud,Verner,Undirected,1
Alan,Steen,Undirected,1
Jørgen,Lene,Undirected,43
Gud,Lene,Undirected,2
Barme,Lene,Undirected,1
Barme,Jørgen,Undirected,1
Gud,Jørgen,Undirected,1
Verner,tom,Undirected,1
Gud,tom,Undirected,1
Ane,Gud,Undirected,2
Gud,Maria,Undirected,2
Maria,Verner,Undirected,20
Jørgen,Verner,Undirected,15
Husbond,Jørgen,Undirected,2
Dn,Jørgen,Undirected,1
Dn,Lene,Undirected,1
Lene,Verner,Undirected,2
Ane,Verner,Undirected,2
Ane,Lene,Undirected,5
Jørgen Jensen,lille Anna Verner,Undirected,1
Jørgen,Jørgen Jensen,Undirected,2
Verner,lille Anna,Undirected,1
Jørgen,lille Anna,Undirected,1
Kobbere,Verner,Undirected,1
Anna,Verner,Undirected,2
Anna,hnn,Undirected,14
Jngling,hnn,Undirected,1
Antonius,Jngling,Undirected,1
Anna,Antonins,Undirected,2
Anna,Antoninsbilledet,Undirected,2
Anna,Antonius,Undirected,4
Anna,hendx,Undirected,1
Anna,Victor,Undirected,145
Anna,Maria,Undirected,7
Agathe,Anna,Undirected,2
Agathe,hnn,Undirected,1
Agathe,Bergmann,Undirected,1
Agathe,Victor,Undirected,2
Maria,Victor,Undirected,2
Barme,Verner,Undirected,1
Barme,Maria,Undirected,1
Agathe,Maria,Undirected,3
Jensen,Verner,Undirected,2
Jørgen Jensen,Lene,Undirected,3
Ane,Lille Anna,Undirected,1
Ane,Maria,Undirected,1
Ane,Anna,Undirected,6
Lene,Maria,Undirected,8
Lene,Lene Jørgen,Undirected,1
Anna,Lene Jørgen,Undirected,1
Anna,Lene,Undirected,25
Lene,Lille Anna,Undirected,1
Anna,Jørgen,Undirected,13
Antonius,Lene,Undirected,1
Lene,Tænte Agathe,Undirected,1
