source,target,type,weight
Andrea,Grev Vittorio,Undirected,1
Andrea,Ghiberti,Undirected,1
Donatello,Ghiberti,Undirected,1
Dantes,Petrarcas,Undirected,1
Arnos,Dante,Undirected,1
Arnos,Grev Vittorio,Undirected,1
Erik Præstehader,Grev Vittorio,Undirected,1
Carlo Emmanuele,Karl,Undirected,1
Abbate,Vergil,Undirected,1
Dante,Vergil,Undirected,2
Dante,Marcellus’,Undirected,1
Marcellus’,s,Undirected,1
Evropa,kjære Abbate Caluso,Undirected,1
Brunelleschi,Michelangelo,Undirected,1
Abbate Caluso,Giovanni Boccaccios,Undirected,1
Asen,Louis XV,Undirected,1
Louis XV,Voltaire,Undirected,1
Trajan,Voltaire,Undirected,1
Ludvig XV,Odi profanum vidgus et arceo,Undirected,1
Karl Emmanuel,Ludvig XV,Undirected,1
Karl Emmanuel,Paven,Undirected,1
Caluso,Plutark,Undirected,1
Andrea,Giovanni Boccaccios,Undirected,1
Frederik,Maria Teresia,Undirected,1
Abbate,Giovanni Boccaccios,Undirected,1
Jean Jacques Rousseau,Karl,Undirected,1
Dante,Vittorio,Undirected,1
Arno,hans Arno,Undirected,1
Antigone,Sofokles,Undirected,1
Homers,Petrarca,Undirected,1
TUofwrov,jigoToimv oudb' lar,Undirected,1
Abbaten,Ludvig XIVs,Undirected,1
Karl Edward,Louise,Undirected,1
Caluso,Guido Renis,Undirected,1
Carlo Dolces,Guido Renis,Undirected,1
Abbate,Stuart,Undirected,1
Abbaten,Alfieri,Undirected,1
Ariosto,Dante,Undirected,1
Alfieri,Dante,Undirected,1
Madame,Tartuffes,Undirected,1
Abbate,Gemal,Undirected,1
Alfieri,Andrea,Undirected,2
Andrea,Eccellenza,Undirected,1
Andrea,Klodrianers,Undirected,1
Bravo,bravo,Undirected,1
Andrea,bravo,Undirected,1
Gud,Hr. Greve,Undirected,1
Andrea,Eggen,Undirected,2
Abbate Caluso,Alfieri,Undirected,5
Alfieri,Caluso,Undirected,17
Julius Cæsar,Kastrat Signore Passavanti,Undirected,1
Alfieri,Stuart,Undirected,6
Caluso,Louis XIVs,Undirected,1
Caluso,Grev Alfieris,Undirected,1
Tommaso Caluso,jert,Undirected,1
Gud,jert,Undirected,1
Gud,Petrarca,Undirected,1
Dante,Petrarca,Undirected,1
Dante,Francesco Petrarca,Undirected,2
Dante,Palestrinas,Undirected,1
Palestrinas,Tommaso,Undirected,1
Dante,Tommaso,Undirected,1
Dante,Francesca,Undirected,1
Francesca,Riminis,Undirected,1
Cesare in Egitto,Julius Cæsar,Undirected,1
Arien,Julius Cæsar,Undirected,1
Alfieri,Arien,Undirected,1
Gud,Stuart,Undirected,2
Karl I,Stuart,Undirected,1
Karl I,s,Undirected,1
Maria Stuarts,s,Undirected,1
Caluso,Pak,Undirected,1
Beatrice,Fystinde,Undirected,1
Beatrice,Laura,Undirected,1
Dante,Laura,Undirected,1
Dante,Gud,Undirected,3
Dante Alighieri,Lorenzo den Prægtiges,Undirected,1
Dante Alighieri,Palazzo vecchios,Undirected,1
Dante,Tommaso Caluso,Undirected,1
Francesco Petrarca,Tommaso Caluso,Undirected,1
Andrea,Francesco Petrarca,Undirected,1
Alfieri,Arno,Undirected,1
Alfieri,Corso,Undirected,1
Abbate Caluso,Karl Edward,Undirected,2
Alfieri,Tornabuoni,Undirected,1
Gehegan,Stuart,Undirected,2
Alfieri,Hr. Gehegan,Undirected,3
Alfieri,Karl Edward,Undirected,7
Apollons,Guido Reni,Undirected,1
Greven,Lung’Arno Acciajoli,Undirected,1
Gehagan,Hr. Greve,Undirected,1
Gehegan,Signora Orlandini,Undirected,2
Greven,Signora,Undirected,1
Gud,Livius,Undirected,1
Latiums,Livius,Undirected,1
Caluso,Latiums,Undirected,1
Alfieri,Clanarald,Undirected,1
Alfieri,Cameroner,Undirected,1
Jakob VIII,Markien,Undirected,1
Jakob III,Jakob VIII,Undirected,1
Jakob III,Karl Edward,Undirected,1
Gud,Karl Edward,Undirected,3
Gud,Karl Edward Stuart,Undirected,1
George Murray,Karl Istes,Undirected,1
Gud,Oliver Cromwells,Undirected,1
Marys,Oliver Cromwells,Undirected,1
Karl Edward,Marys,Undirected,1
Gud,Jakobiter foldede deres store Hænder,Undirected,1
Dante,Gemma Donati,Undirected,2
Gud,Signora,Undirected,1
Bandinelli,Signora,Undirected,1
Abbate Caluso,Voltaire,Undirected,1
Abbate Tommaso Caluso,Caluso,Undirected,1
Lorenzo,Macchiavelli f.,Undirected,1
Alessandro,Lorenzo,Undirected,1
Alessandro,Medici,Undirected,1
Abbaten,Macchiavelli,Undirected,1
Lorenzaccio,Macchiavelli,Undirected,2
Macchiavelli,lille Lorenzino,Undirected,1
Latiums,Plutark,Undirected,1
.Hellas,Latiums,Undirected,1
.Hellas,Platon,Undirected,1
Aristoteles,Platon,Undirected,1
Albany,Alfieri,Undirected,2
Faun,Ludvig XV,Undirected,1
Faun,Jupiter,Undirected,1
Jupiter,Madame du Barrys,Undirected,1
Signora Orlandini,de Gehegan,Undirected,2
Abbate Caluso,Gehegan,Undirected,2
Alfieri,Signora Orlandini,Undirected,2
Indignatio facit versus,Signora Orlandini,Undirected,1
Abbate,Caluso,Undirected,1
Kardinal Bandinellis,Karl Edward,Undirected,1
Guglielmo,Taalmod,Undirected,1
Biancas,Raimondo,Undirected,1
Bandinelli,Karl Edward,Undirected,1
Abbate Caluso,Greve,Undirected,1
Alfieri,Bandinelli,Undirected,1
Eminenza,Greven,Undirected,1
Lorenzo af Medici,Salviati,Undirected,1
Raffaello Sansoni,Salviati,Undirected,1
Eminenzen,Hr. Greve,Undirected,1
Gud,Jehovahs,Undirected,1
Eminenza,Karl Edward,Undirected,3
Karl Edward,Klemens,Undirected,1
Gian Gastone,Klemens,Undirected,1
Caluso,Eminenza,Undirected,1
Augustin,Dante,Undirected,1
Eminenza,Jg,Undirected,1
il core In sul mio,quei sospiri,Undirected,1
giovanil errore,il core In sul mio,Undirected,1
Caluso,Karl Edward,Undirected,1
Ludvig XIVs,Marquis’,Undirected,1
