Id,Polarity,Polarity_normalized,Polarity_sentence,Polarity_sentence_normalized,Connections,Connections_normalized,Interactions,Interactions_normalized,Degree,Degree_normalized,Centrality,Centrality_normalized,Betweenness,Betweenness_normalized
Carl Johan,0.1,0.24,0.25,0.3,1,0.0,1,0.0,1,0.0,0.03,0.09,0.0,0.0
ester,1.01,0.29,1.21,0.37,10,0.47,10,0.27,10,0.47,0.2,0.57,0.22,0.73
Anders Andersson,0.47,0.26,0.71,0.33,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Kalmar Lehn,0.47,0.26,0.71,0.33,2,0.05,2,0.03,2,0.05,0.0,0.0,0.0,0.0
Jøns Pehrson,0.47,0.26,0.71,0.33,2,0.05,2,0.03,2,0.05,0.0,0.0,0.01,0.03
Anders Pehrsson,0.47,0.26,0.71,0.33,2,0.05,2,0.03,2,0.05,0.0,0.0,0.01,0.03
Carlsson,0.47,0.26,-0.55,0.23,2,0.05,2,0.03,2,0.05,0.0,0.0,0.02,0.07
Carl,0.09,0.24,-0.28,0.25,2,0.05,2,0.03,2,0.05,0.0,0.0,0.02,0.07
Hans,1.73,0.33,1.65,0.41,4,0.16,5,0.12,4,0.16,0.01,0.03,0.04,0.13
Specien,0.0,0.24,0.0,0.28,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Bertel Jönsson,-0.11,0.23,-0.06,0.27,2,0.05,2,0.03,2,0.05,0.0,0.0,0.0,0.0
Niels Petterson,0,0.24,-0.06,0.27,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Bertel,-2.63,0.1,-0.08,0.27,5,0.21,7,0.18,5,0.21,0.0,0.0,0.02,0.07
Principals,-0.96,0.19,0.96,0.35,1,0.0,2,0.03,1,0.0,0.0,0.0,0.0,0.0
Nils,0.83,0.28,0.32,0.3,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Nils Pettersson,0.61,0.27,0.57,0.32,1,0.0,2,0.03,1,0.0,0.0,0.0,0.0,0.0
Seven Pehrsson,0.61,0.27,0.28,0.3,2,0.05,2,0.03,2,0.05,0.0,0.0,0.0,0.0
Formandens,0,0.24,0.09,0.28,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Lars,5.62,0.53,1.91,0.43,8,0.37,13,0.36,8,0.37,0.09,0.26,0.06,0.2
Messingjens,2.22,0.35,-0.45,0.24,8,0.37,14,0.39,8,0.37,0.07,0.2,0.02,0.07
esterat,0,0.24,0.09,0.28,1,0.0,1,0.0,1,0.0,0.01,0.03,0.0,0.0
Alan,0.61,0.27,0.92,0.35,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Peter,0,0.24,0.61,0.32,2,0.05,2,0.03,2,0.05,0.0,0.0,0.0,0.0
,10.43,0.78,0,0.28,19,0.95,26,0.76,19,0.95,0.2,0.57,0.3,1.0
Markus,4.33,0.46,1.4,0.39,9,0.42,15,0.42,9,0.42,0.06,0.17,0.04,0.13
Birgittes,-0.94,0.19,0.77,0.34,3,0.11,6,0.15,3,0.11,0.02,0.06,0.0,0.0
Sidses,-0.41,0.22,-0.21,0.26,1,0.0,2,0.03,1,0.0,0.0,0.0,0.0,0.0
Hans Poulsen,-0.13,0.23,0.57,0.32,1,0.0,1,0.0,1,0.0,0.01,0.03,0.0,0.0
Pølsepeters,0.97,0.29,0.09,0.28,2,0.05,2,0.03,2,0.05,0.02,0.06,0.0,0.0
harr,0,0.24,0.71,0.33,1,0.0,1,0.0,1,0.0,0.01,0.03,0.0,0.0
Druen,-0.04,0.24,0.18,0.29,2,0.05,2,0.03,2,0.05,0.02,0.06,0.0,0.0
Birgitte,1.17,0.3,1.45,0.39,4,0.16,7,0.18,4,0.16,0.02,0.06,0.01,0.03
Birgitte Asbjørn,-0.47,0.21,-0.54,0.23,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Sidse,1.77,0.33,0.61,0.32,3,0.11,6,0.15,3,0.11,0.03,0.09,0.01,0.03
fenere,0,0.24,0.05,0.28,1,0.0,1,0.0,1,0.0,0.01,0.03,0.0,0.0
LarS,0.84,0.28,0.31,0.3,1,0.0,2,0.03,1,0.0,0.01,0.03,0.0,0.0
Pølsepeter,0,0.24,-0.85,0.21,2,0.05,2,0.03,2,0.05,0.01,0.03,0.0,0.0
Joseph,4.51,0.47,3.51,0.56,11,0.53,16,0.45,11,0.53,0.12,0.34,0.06,0.2
Lars iberegnet,0,0.24,-0.46,0.24,1,0.0,1,0.0,1,0.0,0.01,0.03,0.0,0.0
Josef,-0.99,0.19,-1.21,0.18,1,0.0,2,0.03,1,0.0,0.0,0.0,0.0,0.0
Markus Erik H.,0.46,0.26,0.41,0.31,2,0.05,2,0.03,2,0.05,0.01,0.03,0.0,0.0
Karl,0.67,0.27,0.45,0.31,3,0.11,3,0.06,3,0.11,0.03,0.09,0.01,0.03
iland,0.57,0.27,-0.17,0.26,2,0.05,2,0.03,2,0.05,0.01,0.03,0.0,0.0
Garibaldi,0,0.24,0.0,0.28,1,0.0,1,0.0,1,0.0,0.03,0.09,0.0,0.0
Johan,-2.56,0.1,-1.84,0.13,1,0.0,15,0.42,1,0.0,0.0,0.0,0.0,0.0
Thomas,4.97,0.5,1.07,0.36,1,0.0,15,0.42,1,0.0,0.0,0.0,0.0,0.0
Tutmann,1.71,0.33,3.06,0.52,3,0.11,4,0.09,3,0.11,0.0,0.0,0.01,0.03
Warmer,-0.87,0.19,0.0,0.28,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Helene,1.71,0.33,1.54,0.4,2,0.05,3,0.06,2,0.05,0.0,0.0,0.01,0.03
Principal,0.59,0.27,1.23,0.37,4,0.16,4,0.09,4,0.16,0.01,0.03,0.03,0.1
Karl for,-0.18,0.23,-0.09,0.27,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Mesters,0,0.24,0.0,0.28,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Frantz,0,0.24,0.85,0.34,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Helene M.,0.46,0.26,0.23,0.29,1,0.0,1,0.0,1,0.0,0.03,0.09,0.0,0.0
Moder,0,0.24,0.37,0.31,2,0.05,2,0.03,2,0.05,0.06,0.17,0.0,0.0
fkarpt,0.91,0.29,0.57,0.32,1,0.0,1,0.0,1,0.0,0.01,0.03,0.0,0.0
P.,-0.14,0.23,1.1,0.36,6,0.26,8,0.21,6,0.26,0.04,0.11,0.07,0.23
R.,-0.72,0.2,-0.76,0.21,2,0.05,3,0.06,2,0.05,0.01,0.03,0.0,0.0
N. N. Fæsfning,0,0.24,0.46,0.31,1,0.0,1,0.0,1,0.0,0.01,0.03,0.0,0.0
N. N-,0.96,0.29,0.09,0.28,1,0.0,1,0.0,1,0.0,0.01,0.03,0.0,0.0
S.,-0.91,0.19,-0.71,0.22,4,0.16,5,0.12,4,0.16,0.04,0.11,0.03,0.1
sif Skib,0.96,0.29,0.61,0.32,1,0.0,2,0.03,1,0.0,0.01,0.03,0.0,0.0
Hr. F.,0.96,0.29,0.52,0.32,2,0.05,2,0.03,2,0.05,0.01,0.03,0.04,0.13
N. N.,0.71,0.27,-0.43,0.24,4,0.16,4,0.09,4,0.16,0.0,0.0,0.04,0.13
Gray,0.85,0.28,2.37,0.47,4,0.16,4,0.09,4,0.16,0.0,0.0,0.0,0.0
Mr. Gray,0.83,0.28,0.26,0.3,2,0.05,2,0.03,2,0.05,0.0,0.0,0.0,0.0
Hans Vadsæk,0.83,0.28,0.33,0.3,2,0.05,2,0.03,2,0.05,0.0,0.0,0.0,0.0
Mr. Thomsson,0.83,0.28,0.04,0.28,2,0.05,2,0.03,2,0.05,0.0,0.0,0.0,0.0
I. Jester,0.83,0.28,0.04,0.28,2,0.05,2,0.03,2,0.05,0.0,0.0,0.0,0.0
H.,1.77,0.33,-0.6,0.23,2,0.05,2,0.03,2,0.05,0.0,0.0,0.01,0.03
Schwabe,0.79,0.28,0.71,0.33,2,0.05,2,0.03,2,0.05,0.0,0.0,0.01,0.03
X,3.47,0.42,0.56,0.32,4,0.16,6,0.15,4,0.16,0.02,0.06,0.0,0.0
høilys,0.97,0.29,-0.63,0.22,2,0.05,2,0.03,2,0.05,0.01,0.03,0.0,0.0
X.,2.22,0.35,1.54,0.4,5,0.21,6,0.15,5,0.21,0.05,0.14,0.01,0.03
Overbetjenten,0,0.24,0.09,0.28,1,0.0,1,0.0,1,0.0,0.01,0.03,0.0,0.0
Brosche,0.32,0.25,0.52,0.32,1,0.0,1,0.0,1,0.0,0.01,0.03,0.0,0.0
Carl Severin,0.67,0.27,-0.32,0.25,2,0.05,2,0.03,2,0.05,0.0,0.0,0.0,0.0
Jens Thyge,0.09,0.24,0.06,0.28,2,0.05,2,0.03,2,0.05,0.0,0.0,0.01,0.03
Karen,-1.77,0.15,-1.55,0.15,8,0.37,8,0.21,8,0.37,0.02,0.06,0.07,0.23
Jstedetfor,0.9,0.28,0.17,0.29,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Eierens,0.09,0.24,-0.17,0.26,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Torben Hasbeck,0.09,0.24,-0.69,0.22,2,0.05,2,0.03,2,0.05,0.0,0.0,0.0,0.0
John Harrison,0.09,0.24,-0.17,0.26,2,0.05,2,0.03,2,0.05,0.01,0.03,0.01,0.03
Torben,4.53,0.47,2.82,0.5,12,0.58,17,0.48,12,0.58,0.04,0.11,0.09,0.3
Harrisons,0,0.24,0.0,0.28,1,0.0,1,0.0,1,0.0,0.01,0.03,0.0,0.0
fnart,0.94,0.29,-0.4,0.24,1,0.0,1,0.0,1,0.0,0.01,0.03,0.0,0.0
Hakon Jønsson,0.79,0.28,0.72,0.33,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Jønsson,1.75,0.33,0.78,0.34,2,0.05,3,0.06,2,0.05,0.01,0.03,0.0,0.0
Torben —,0,0.24,0.84,0.34,1,0.0,1,0.0,1,0.0,0.01,0.03,0.0,0.0
Hannibal,0,0.24,-0.65,0.22,1,0.0,1,0.0,1,0.0,0.01,0.03,0.0,0.0
Gustaf,-0.29,0.22,-0.57,0.23,1,0.0,2,0.03,1,0.0,0.01,0.03,0.0,0.0
reist fil Varberg,0,0.24,-0.25,0.26,1,0.0,1,0.0,1,0.0,0.01,0.03,0.0,0.0
gene,0.78,0.28,0.17,0.29,1,0.0,1,0.0,1,0.0,0.01,0.03,0.0,0.0
Wallin,1.32,0.31,0.76,0.34,1,0.0,3,0.06,1,0.0,0.01,0.03,0.0,0.0
Torben Hasbech,0.4,0.26,0.11,0.28,1,0.0,2,0.03,1,0.0,0.01,0.03,0.0,0.0
Adolf Warner,1.89,0.34,0.33,0.3,3,0.11,4,0.09,3,0.11,0.0,0.0,0.0,0.0
sif,0,0.24,0.31,0.3,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Henriette,7.54,0.63,2.37,0.47,10,0.47,24,0.7,10,0.47,0.02,0.06,0.04,0.13
Henriette S.,0.97,0.29,0.76,0.34,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Md. Hansen,1.12,0.3,0.07,0.28,1,0.0,7,0.18,1,0.0,0.0,0.0,0.0,0.0
Adolf,3.58,0.42,1.4,0.39,5,0.21,13,0.36,5,0.21,0.01,0.03,0.02,0.07
Lagerstrøm,0.88,0.28,0.54,0.32,2,0.05,2,0.03,2,0.05,0.0,0.0,0.0,0.0
Greven,1.5,0.32,0.29,0.3,4,0.16,6,0.15,4,0.16,0.01,0.03,0.02,0.07
Knorr L Ko,0.59,0.27,-0.09,0.27,1,0.0,2,0.03,1,0.0,0.0,0.0,0.0,0.0
Adolf —,0,0.24,0.43,0.31,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Adolf uafvidende,0.95,0.29,0.43,0.31,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
fom,0.54,0.27,0.52,0.32,2,0.05,2,0.03,2,0.05,0.0,0.0,0.0,0.0
Louis,0,0.24,-0.74,0.22,2,0.05,2,0.03,2,0.05,0.04,0.11,0.0,0.0
engnu,0.17,0.25,-0.4,0.24,1,0.0,1,0.0,1,0.0,0.01,0.03,0.0,0.0
Hr. Poitrovitz,0.52,0.26,1.13,0.37,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
listand,0,0.24,0.52,0.32,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Poitrovitz,2.6,0.37,1.73,0.41,11,0.53,15,0.42,11,0.53,0.26,0.74,0.08,0.27
Lucie,-2.23,0.12,-2.11,0.11,7,0.32,11,0.3,7,0.32,0.09,0.26,0.01,0.03
Mr. Burham,0.21,0.25,0.51,0.32,5,0.21,5,0.12,5,0.21,0.09,0.26,0.02,0.07
Franyois Poitrovitz,-0.46,0.21,-0.13,0.27,2,0.05,2,0.03,2,0.05,0.04,0.11,0.0,0.0
Franyois Potrovitz,0.46,0.26,0.0,0.28,1,0.0,1,0.0,1,0.0,0.01,0.03,0.0,0.0
Robertson,-3.98,0.03,-3.43,0.0,10,0.47,22,0.64,10,0.47,0.19,0.54,0.02,0.07
Ieg,0.13,0.24,0.21,0.29,1,0.0,1,0.0,1,0.0,0.03,0.09,0.0,0.0
Nanny,-3.25,0.07,-0.38,0.24,16,0.79,28,0.82,16,0.79,0.24,0.69,0.14,0.47
matt,0.0,0.24,0.25,0.3,2,0.05,2,0.03,2,0.05,0.05,0.14,0.0,0.0
Poitrovikz,-1.47,0.16,-2.98,0.04,7,0.32,18,0.52,7,0.32,0.13,0.37,0.01,0.03
Asten,1.58,0.32,0.84,0.34,4,0.16,4,0.09,4,0.16,0.05,0.14,0.06,0.2
Burham,-0.32,0.22,-0.52,0.23,3,0.11,4,0.09,3,0.11,0.09,0.26,0.0,0.0
Francois Poitrovikz,-0.72,0.2,0.0,0.28,1,0.0,1,0.0,1,0.0,0.04,0.11,0.0,0.0
