source,target,type,weight
Kirstine,Thomas,Undirected,1
Gud,Thomas Dahl,Undirected,1
Thomas,Thomas Dahl,Undirected,1
Grevens,Iversen,Undirected,1
Julius,Ludvig Holm,Undirected,1
Ludvig,jderaf,Undirected,1
Birgittes,skeres,Undirected,1
Birgittes,Ellen,Undirected,1
Ellen,Karen,Undirected,8
Birgitte,Ellen,Undirected,23
Birgitte,Gud,Undirected,5
Birgitte,Mathias,Undirected,2
Kristoffer,Mathias Madsen,Undirected,1
Birgitte,Mathias Madsen,Undirected,1
Birgitte,Karen,Undirected,3
Hilde,Karen,Undirected,2
Ellen,Hilde,Undirected,3
Erik,hannem,Undirected,1
Ellen,Faster,Undirected,1
Billes,sjunges,Undirected,1
Billes,Oxes,Undirected,1
Ellen,Oxes,Undirected,1
Ellen,Gud,Undirected,5
Henning Tyges,Henrik Tagesen Falster,Undirected,1
Henrik Tagesen Falster,Tage Falster,Undirected,1
Mogens,Peter Falster,Undirected,1
Mathissen,Peter Falster,Undirected,1
Mathissen,Mogens Falster,Undirected,1
Mogens Falster,Peter Falster,Undirected,1
Peter Falster,Peter Munk,Undirected,1
Peter Munk,Tage,Undirected,2
Henrik,Hylleborg,Undirected,2
Henning Tyge,Hylleborg,Undirected,1
Birgitte,Henning Tyge,Undirected,1
Birgitte,Henrik,Undirected,1
Henrik,Ove Passes Dalter,Undirected,1
Ellen,Ove Passes Dalter,Undirected,1
Ellen,sledse,Undirected,1
Henrik,sledse,Undirected,1
Ellen,Henrik,Undirected,37
Ellen,lille Ellens,Undirected,1
Ellen,Ellen-,Undirected,2
Ellen,lille Ellen,Undirected,1
Faster,Faster Hylleborg,Undirected,1
Henrik,Husbond,Undirected,1
Arne,Henrik,Undirected,1
Arne,Ellen,Undirected,1
Ellen,Oves,Undirected,3
Ellen Ovesdatter,Oves,Undirected,1
Ellen Ovesdatter,Henrik Falster,Undirected,1
Gud,Henrik Falster,Undirected,1
Gud,Henning,Undirected,1
Arne,Henning,Undirected,2
Hylleborg,Karen,Undirected,1
Henrik Falster,Hylleborg,Undirected,1
Ellen,Hylleborg,Undirected,7
Olaf Berge,lille Ellen,Undirected,2
Dronning Kristine,Olaf Berge,Undirected,1
Dronning Kristine,Sten Sture,Undirected,1
Hemming Gad,Sten Sture,Undirected,1
Ellen,Henrik Falster,Undirected,1
Henrik,Olaf,Undirected,3
Henrik Falster,Ingeborg,Undirected,1
Hellig-Olafs,Ingeborg,Undirected,1
Henrik Falster,Kristine,Undirected,1
Hemming Gad,Henrik,Undirected,3
Dronning Kristincs,Povel Laxmand,Undirected,1
Johan Mänsen,Vadstena,Undirected,1
Gud,Vadstena,Undirected,1
Hemming Gad,Henrik Falster,Undirected,2
Hemming Gad,Johan,Undirected,1
Johan,Mänsens,Undirected,1
Henrik,Olaf Berge,Undirected,4
Henrik Falster,Olaf Berge,Undirected,5
Ingeborg,Olaf Berge,Undirected,1
Jomfru Maria,Olaf,Undirected,1
Haardesf,Henrik,Undirected,1
Henrik,Henrik slod,Undirected,1
Henrik,Henrik Falster,Undirected,4
Henrik Falster,Skjørbug,Undirected,1
Hans,Sten Sture,Undirected,1
Karen“,ester,Undirected,1
Henrik Falster,sidsfe,Undirected,1
Henrik,Karen,Undirected,8
Henrik Falster,Karen,Undirected,4
Henrik Falster,JErter,Undirected,1
Jørgen Sjællænder,Olaf Berge,Undirected,2
Henrik Falster,Jørgen Sjællænder,Undirected,1
Jørgen,Olaf Berge,Undirected,1
Henrik,Jørgen,Undirected,6
Birthe,Jørgen Sjællænder,Undirected,1
Bjørn Andersen,Karen,Undirected,6
Karen,Povel Laxmand,Undirected,1
Oluf Stigsen Krognos,Povel Laxmand,Undirected,2
Oluf Stigsen,Povel Laxmand,Undirected,2
Bjørn Andersen,Henrik Falster,Undirected,1
Bjørn Andersen,Henrik,Undirected,2
Karen,Kong Hans,Undirected,1
Henrik,lille Ellen,Undirected,10
Gud,Karen,Undirected,3
Ellen,lille Karen,Undirected,1
Henrik,lille Karen,Undirected,1
Ellen,Olaf Berge,Undirected,17
Karen,Olaf Berge,Undirected,5
Henrik“,Olaf Berge,Undirected,1
Birgitte,Hylleborg,Undirected,9
Birgitte,Henrik Falster,Undirected,1
Gud,Henrik,Undirected,21
Hemming Gad,Johan Mansen,Undirected,1
Kong Hans,Povel Laxmand,Undirected,1
Gud,Kong Hans,Undirected,2
Bjørn Andersen,Olaf Berge,Undirected,3
Karen,taalmodig,Undirected,1
Bjørn Andersen,lille Karen,Undirected,1
Gud,lille Karen,Undirected,1
Gud,Olaf,Undirected,2
Ellen,Olaf,Undirected,3
Ellen,Jesus,Undirected,1
Bjørn Andersen,Ebbe Strangesen,Undirected,6
Ebbe Strangesen,Olaf Berge,Undirected,1
Kong Hans,Olaf Berge,Undirected,1
