source,target,type,weight
Tordenskjold,Tordenskjold knn,Undirected,1
Steffens,Tordenskjold knn,Undirected,1
Gud,Steffen,Undirected,1
Hans,Steffen,Undirected,1
Gud,Ieg,Undirected,1
Ask del,Bluhme,Undirected,1
Bluhme,Køngen^,Undirected,1
Bluhme,Holberg,Undirected,3
Christian,Frederik den,Undirected,2
Frederik den,Gud,Undirected,1
Bartholomæus Bluhme,Kong Christian,Undirected,1
Bluhme,Kong Christian,Undirected,1
Bluhme,Christian,Undirected,1
Bluhme,Lakaien,Undirected,3
Bartholomæus Bluhme,Bluhme,Undirected,1
Krock,øg de Thurah,Undirected,1
Hoffef,Krock,Undirected,1
Bluhme,Taflets,Undirected,1
Lea,Rachel,Undirected,1
Blnhme,Køngen,Undirected,3
Bluhme,lee,Undirected,1
Beiler,Concretus,Undirected,1
Beiler,hnn,Undirected,1
Kong Christian,hnn,Undirected,1
Beiler,Kong Christian,Undirected,1
Olr,eos lromwos,Undirected,1
Ieg,Ornes,Undirected,1
Bluhme,Vizir,Undirected,1
Bluhme,Ieg,Undirected,1
Christian,Sofie Magdalene,Undirected,2
Prindsessen,Sofie Magdalene,Undirected,2
Christian den,Frederik den,Undirected,2
Frederik den,Kronprinds Christian,Undirected,1
Løi-tenanten,Mogens Friis,Undirected,1
Mogens Friis,ber,Undirected,1
Mogens Friis,j,Undirected,1
Friis flog,Holger Urne,Undirected,1
Bravo,Steffan Galt,Undirected,1
Steffan Galt,fagds,Undirected,1
Friis,Holger Urne,Undirected,1
Okevulior,Urns,Undirected,1
Friis,Urnes,Undirected,1
Friis,Sofiee Magdalene,Undirected,1
Mollke,Urne,Undirected,1
Moltke,Urne,Undirected,2
Holger Urne,tens,Undirected,1
Holger,Molkte,Undirected,1
Korfitz Ulfeld,Signelil,Undirected,1
Urne,øg,Undirected,1
Gehcimeraadens,Urne,Undirected,1
Geheimeraad,Pless,Undirected,2
Gud,Pless,Undirected,2
,Pless,Undirected,3
,Christian den,Undirected,1
Bluhme,Pless,Undirected,10
Pless,Urne,Undirected,6
Bluhme,Conrad Pless,Undirected,2
Geheimeraad Pless,Geheimeraaden,Undirected,3
Herkules,Pless,Undirected,1
Hans Majesfæt,Pless,Undirected,1
,Urne,Undirected,1
Holger Urne,Pless,Undirected,4
Bartholds,Guttenbergs,Undirected,1
Bartholds,Schwartz,Undirected,1
Geheimeraad Conrad Pless,Schwartz,Undirected,1
Geheimeraad Conrad Pless,Pless,Undirected,1
Pless,øg,Undirected,1
Edes,Holger Urne,Undirected,1
Conrad,Pless,Undirected,1
Ester,Karlen,Undirected,1
Jon,Karlen,Undirected,1
Karlen,froer,Undirected,1
Geheimeraad,Karlen,Undirected,1
Plefs,Pless,Undirected,1
Herr Geheimeraad,Pless,Undirected,1
Karl,Urne,Undirected,1
Køngen,Sands,Undirected,1
Sands,Taflets,Undirected,1
Bluhme,Køngen,Undirected,2
Køngen,Taflets,Undirected,2
Carolus Magnus,Pless,Undirected,1
Urne,for-Bluhmes,Undirected,2
Geheimeraad Pless,Urne,Undirected,1
Bluhme,b. klazer,Undirected,1
Geheimeraad Pless,hnn,Undirected,1
Geheimeraad Pless,Pless,Undirected,6
Bluhme,Veiens,Undirected,1
Geheimeraad Pless,Lieutenant Urne,Undirected,1
Herr Bluhme,Pless,Undirected,2
Blnhme,Pless,Undirected,1
Bluhme,Geheimeraad Pless,Undirected,8
,Geheimeraad Pless,Undirected,4
,Bluhme,Undirected,1
Bluhme,Eders,Undirected,1
Holberg,Ludvig Holberg,Undirected,4
Ludvig Holberg,Peder Paars,Undirected,1
Christian den,Peder Paars,Undirected,1
Christian den,Holberg,Undirected,2
Holberg,Peder Paars,Undirected,2
Holberg,Per-nillers,Undirected,1
Hsndrikkers,Per-nillers,Undirected,1
Hsndrikkers,Jeppe,Undirected,1
Holberg,Jeppe,Undirected,1
Holberg,Krøsus,Undirected,1
Krøsus,Ludvig Holberg,Undirected,1
Bøttger,Holberg,Undirected,16
Bøttger,nanmodet,Undirected,1
Holberg,nanmodet,Undirected,1
Holberg,Stads-Chirurgus Carl Frederik Reiser,Undirected,1
Bøttger,Stads-Chirurgus Carl Frederik Reiser,Undirected,1
Bøttger,Holger Urne,Undirected,1
Holger Urne,Urne,Undirected,1
Holberg,Urne,Undirected,2
Holberg,Mester Bøttger,Undirected,10
Holberg,voxen,Undirected,2
Holberg,Reisers,Undirected,2
Holberg,ollronigus scniillultznss,Undirected,1
Ester,ollronigus scniillultznss,Undirected,1
Holberg,Niels Klims,Undirected,1
Niels Klims,Sieur,Undirected,1
Holberg,Reiser,Undirected,4
Holberg,Monsieur,Undirected,9
Reiser,hdmygst,Undirected,1
Holberg,sif,Undirected,1
Karl,Mester Bøttger,Undirected,1
Monsieur Hermann,Reiser,Undirected,1
Holberg,Mænsieur,Undirected,1
Holberg,Roes,Undirected,1
Roes,Sands,Undirected,1
Holberg,fog,Undirected,1
Bøttger,fog,Undirected,1
Mester Bøttger,Svend,Undirected,1
Anton Iversen,Svend,Undirected,1
Anton Iversen,Bøttger,Undirected,1
Bøttger,Jomfru Leonores,Undirected,1
Anton Iversen,Jomfru Leonores,Undirected,1
Holberg,Leonore Anton,Undirected,1
Anton,Leonore,Undirected,1
Anton,Jomfru Leonorcs,Undirected,1
Marsch,Urne,Undirected,1
Bøttger,Leonore,Undirected,2
Iversen,Leonore,Undirected,1
