Id,Polarity,Polarity_normalized,Polarity_sentence,Polarity_sentence_normalized,Connections,Connections_normalized,Interactions,Interactions_normalized,Degree,Degree_normalized,Centrality,Centrality_normalized,Betweenness,Betweenness_normalized
H. Henriksens,0,0,0,0,4,0.1,5,0.02,4,0.1,0.07,0.21,0.02,0.11
Irgens,0,0,0,0,30,1.0,181,1.0,30,1.0,0.34,1.0,0.19,1.0
ifra,0,0,0,0,4,0.1,4,0.02,4,0.1,0.07,0.21,0.02,0.11
Grande,0,0,0,0,12,0.38,31,0.17,12,0.38,0.17,0.5,0.08,0.42
Paulsberg,0,0,0,0,24,0.79,94,0.52,24,0.79,0.25,0.74,0.15,0.79
Lars Paulsberg,0,0,0,0,4,0.1,8,0.04,4,0.1,0.07,0.21,0.0,0.0
jagu,0,0,0,0,1,0.0,1,0.0,1,0.0,0.02,0.06,0.0,0.0
Milde,0,0,0,0,11,0.34,31,0.17,11,0.34,0.17,0.5,0.05,0.26
Grand,0,0,0,0,9,0.28,13,0.07,9,0.28,0.16,0.47,0.01,0.05
Tidemand,0,0,0,0,22,0.72,91,0.5,22,0.72,0.22,0.65,0.16,0.84
Øjen,0,0,0,0,3,0.07,5,0.02,3,0.07,0.06,0.18,0.0,0.0
Thorahus,0,0,0,0,11,0.34,25,0.13,11,0.34,0.17,0.5,0.03,0.16
Ole Henriksen,0,0,0,0,20,0.66,52,0.28,20,0.66,0.26,0.76,0.08,0.42
Norem,0,0,0,0,17,0.55,28,0.15,17,0.55,0.21,0.62,0.08,0.42
Ole,0,0,0,0,26,0.86,159,0.88,26,0.86,0.28,0.82,0.18,0.95
Olje,0,0,0,0,1,0.0,1,0.0,1,0.0,0.02,0.06,0.0,0.0
Ole Henriksen ejed,0,0,0,0,2,0.03,2,0.01,2,0.03,0.02,0.06,0.02,0.11
Henriksens,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Henriksen,0,0,0,0,6,0.17,16,0.08,6,0.17,0.14,0.41,0.0,0.0
Hanka,0,0,0,0,9,0.28,23,0.12,9,0.28,0.14,0.41,0.03,0.16
Andreas,0,0,0,0,8,0.24,12,0.06,8,0.24,0.12,0.35,0.02,0.11
ifjor,0,0,0,0,3,0.07,3,0.01,3,0.07,0.06,0.18,0.0,0.0
Gregersen,0,0,0,0,15,0.48,37,0.2,15,0.48,0.24,0.71,0.04,0.21
Frue,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.03,0.0,0.0
Guds,0,0,0,0,1,0.0,1,0.0,1,0.0,0.03,0.09,0.0,0.0
Skaal,0,0,0,0,1,0.0,1,0.0,1,0.0,0.02,0.06,0.0,0.0
Gud,0,0,0,0,16,0.52,40,0.22,16,0.52,0.22,0.65,0.07,0.37
Jasaa,0,0,0,0,10,0.31,20,0.11,10,0.31,0.18,0.53,0.02,0.11
Paulsberg taug,0,0,0,0,1,0.0,1,0.0,1,0.0,0.02,0.06,0.0,0.0
Bondesen,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Endre,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Lynums,0,0,0,0,4,0.1,4,0.02,4,0.1,0.08,0.24,0.0,0.0
B.s,0,0,0,0,2,0.03,2,0.01,2,0.03,0.01,0.03,0.02,0.11
Døttre,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Irgens og,0,0,0,0,1,0.0,1,0.0,1,0.0,0.02,0.06,0.0,0.0
kny,0,0,0,0,1,0.0,1,0.0,1,0.0,0.02,0.06,0.0,0.0
Aagot,0,0,0,0,21,0.69,130,0.72,21,0.69,0.28,0.82,0.09,0.47
Hanka Lange Tidemand,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Lange,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
