source,target,type,weight
Hans Christian,vos,Undirected,2
Hans Andersen,Karl“,Undirected,2
Hans Andersen,Svend,Undirected,1
ester,klvLUM,Undirected,1
Holbergs,Ludvig Holbergs,Undirected,1
Krisfus,Mesfer Hans,Undirected,1
Hans Andersen,hnn,Undirected,1
Hans Christian,hnn,Undirected,4
Hans Christian,gislc,Undirected,2
Andersen,Mo,Undirected,1
Peter Junker,ker,Undirected,1
j,ker,Undirected,1
Hain,j,Undirected,1
Hans Chrisfian,yam,Undirected,1
Hain,Hans Christian,Undirected,2
Mesfer Andersen,hnn,Undirected,1
Mesfer Andersen,Napoleon,Undirected,3
Hans Christian,Mester Andersen,Undirected,1
Hans Christian,Mons,Undirected,1
Hans Christian,Skolcholdercn,Undirected,1
Andersen,Hans Christian,Undirected,2
Bonaparte,Mesfer Andersen,Undirected,1
Hans Chrisfian,Stine Klokkers,Undirected,1
Hans Christian,nn,Undirected,1
Gud,Hans Christian,Undirected,7
Hans Christian,iveiret,Undirected,1
Christians,Hans Chrisfian,Undirected,1
Chrisfian,Hans,Undirected,1
Hans Chrisfian,Hans Christian,Undirected,1
Graad,Hans Christian,Undirected,1
Christian,Hans Christian,Undirected,8
Guldberg,Hans Christian,Undirected,9
Christian,Ludvig Holberg,Undirected,1
Almnens,Guldberg,Undirected,1
Guldberg,Hans Christian fløi,Undirected,1
Hans Christian fløi,Vedel,Undirected,1
Guldborgs,Vedel,Undirected,1
Hans Chrisfian,throner Holbergs,Undirected,1
Hans Christian,fil,Undirected,1
fil,irre,Undirected,1
Hans Christian,Madam Petersen,Undirected,3
Line,Madamen,Undirected,1
Hans Chrisfan,sfal,Undirected,1
Blaar,Madam Petersen,Undirected,1
Blaar,Line,Undirected,1
Høkermadamen,Nielsen,Undirected,1
Deur,Nielsen,Undirected,1
Hans Christian,Leporcllos,Undirected,1
Hans Christian,elsi,Undirected,1
Evald,Roes,Undirected,1
Hans Christian,Konsten,Undirected,1
Gou,Prinds,Undirected,1
-,Høcgh,Undirected,1
Guldberg,Hans Christian freidig,Undirected,1
Christian,Hans,Undirected,1
Kong Frederik den Sjettes,Prinds Chrisfian Frederik,Undirected,2
Frederik den,Prinds Chrisfian Frederik,Undirected,1
Frederik,Frederik den,Undirected,1
Frederik,Frederik den Sjette,Undirected,1
Rubikon,nn,Undirected,1
AndientS,Christian,Undirected,1
Guldberg,Hans Christian Andersen,Undirected,1
Hans Christian,Prindsen,Undirected,1
Hans Christian,Prinds Christian,Undirected,1
Hans Christian,Peter Iuncker,Undirected,1
Peter Junckers,han meo,Undirected,1
Hans Christian,Peter Junckers,Undirected,1
Peter Juncker,fig,Undirected,2
Pam,ProLindSbyes,Undirected,1
Hans Christian,ProLindSbyes,Undirected,1
Hans Christian,Peter Juncker,Undirected,3
Cendrillon,Peter Juncker,Undirected,1
Krethi,Plcthi,Undirected,1
Peter Iuncker,Plcthi,Undirected,1
Hans Christian,jæg,Undirected,1
Diddriktpren,Hans Christian,Undirected,2
Eenholm,Hain,Undirected,1
Diddriktpren,lille Hans Christian,Undirected,1
Eenholm,Hans Christian,Undirected,1
Jeppe,ThaliaS,Undirected,1
Hans Christan Andersen,Hans Christian,Undirected,1
Hans Christian,freidig,Undirected,1
Hans Christian,SedlcnS,Undirected,1
Eenholm,SedlcnS,Undirected,1
Eenholm,Hans Chrisfian Andersen,Undirected,1
Gud,Hans Chrisfian,Undirected,1
Eenholm,Hans Chrisfian,Undirected,1
Haack,Hans Christian,Undirected,2
Galeotti,Hain,Undirected,1
Madame Schall,salig Balles,Undirected,1
Eenholm,Haack,Undirected,1
Hans Christian,Madame Schall,Undirected,2
Hans Christian,Mutter Schalls,Undirected,1
Schakpeter,kim gnostion,Undirected,1
Guldberg,Prinds Christian,Undirected,1
Dreier,Prinds Christian,Undirected,1
Hans Christian,Tys,Undirected,1
