Id,Polarity,Polarity_normalized,Polarity_sentence,Polarity_sentence_normalized,Connections,Connections_normalized,Interactions,Interactions_normalized,Degree,Degree_normalized,Centrality,Centrality_normalized,Betweenness,Betweenness_normalized
Jøsephs,0.83,0.16,-0.79,0.09,1,0.0,1,0.0,1,0.0,0.02,0.07,0.0,0.0
hiin,4.14,0.26,10.51,0.39,41,0.85,57,0.5,41,0.85,0.28,0.93,0.16,0.73
hnn,0.83,0.16,1.0,0.13,3,0.04,3,0.02,3,0.04,0.05,0.17,0.0,0.0
Joseph,24.54,0.86,16.79,0.56,40,0.83,108,0.96,40,0.83,0.28,0.93,0.12,0.55
Else,22.19,0.79,19.32,0.63,38,0.79,95,0.84,38,0.79,0.25,0.83,0.15,0.68
Peter,29.17,1.0,33.11,1.0,41,0.85,113,1.0,41,0.85,0.3,1.0,0.13,0.59
Peter“,4.38,0.26,4.01,0.21,15,0.3,20,0.17,15,0.3,0.13,0.43,0.03,0.14
Skrcek,-0.36,0.12,-0.72,0.09,1,0.0,1,0.0,1,0.0,0.02,0.07,0.0,0.0
/Joseph,-0.1,0.13,-0.1,0.1,1,0.0,1,0.0,1,0.0,0.02,0.07,0.0,0.0
scelge Hcegter,0,0.13,-0.1,0.1,1,0.0,1,0.0,1,0.0,0.02,0.07,0.0,0.0
Ingeborg,2.11,0.2,2.3,0.17,7,0.13,13,0.11,7,0.13,0.07,0.23,0.01,0.05
Gud,6.55,0.33,13.16,0.46,16,0.32,31,0.27,16,0.32,0.19,0.63,0.03,0.14
est,0,0.13,0.09,0.11,1,0.0,1,0.0,1,0.0,0.02,0.07,0.0,0.0
Elfe,-0.82,0.11,0.66,0.12,7,0.13,12,0.1,7,0.13,0.06,0.2,0.03,0.14
Taa,0.77,0.16,0.77,0.13,1,0.0,1,0.0,1,0.0,0.02,0.07,0.0,0.0
monsieur le Kamin,0.9,0.16,0.79,0.13,1,0.0,1,0.0,1,0.0,0.02,0.07,0.0,0.0
Adam,0.63,0.15,0.08,0.11,3,0.04,3,0.02,3,0.04,0.04,0.13,0.01,0.05
steeg,0.22,0.14,0.42,0.12,3,0.04,4,0.03,3,0.04,0.04,0.13,0.0,0.0
gansfe,0.07,0.14,-0.85,0.08,4,0.06,4,0.03,4,0.06,0.04,0.13,0.0,0.0
Ioseph,2.06,0.19,2.78,0.18,7,0.13,7,0.05,7,0.13,0.1,0.33,0.0,0.0
Hansen,-0.59,0.12,0.11,0.11,3,0.04,3,0.02,3,0.04,0.05,0.17,0.0,0.0
Graad,-0.59,0.12,0.17,0.11,2,0.02,2,0.01,2,0.02,0.02,0.07,0.01,0.05
Lcrngsel,0,0.13,0.0,0.11,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
seph,0.38,0.14,0.02,0.11,1,0.0,1,0.0,1,0.0,0.02,0.07,0.0,0.0
Katechismus,0,0.13,0.13,0.11,1,0.0,1,0.0,1,0.0,0.02,0.07,0.0,0.0
Kong Volmers,0,0.13,0.71,0.13,1,0.0,1,0.0,1,0.0,0.02,0.07,0.0,0.0
Niels,10.99,0.46,11.75,0.42,20,0.4,42,0.37,20,0.4,0.19,0.63,0.03,0.14
Roes,1.71,0.18,2.72,0.18,6,0.11,7,0.05,6,0.11,0.07,0.23,0.01,0.05
Pidsk,0,0.13,0.63,0.12,1,0.0,1,0.0,1,0.0,0.02,0.07,0.0,0.0
Hans,0.95,0.16,0.37,0.12,2,0.02,2,0.01,2,0.02,0.02,0.07,0.0,0.0
Rasmus“,0.95,0.16,0.37,0.12,2,0.02,2,0.01,2,0.02,0.02,0.07,0.0,0.0
Maller,0,0.13,0.0,0.11,1,0.0,1,0.0,1,0.0,0.02,0.07,0.0,0.0
Hilleskam,0.17,0.14,0.0,0.11,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Præsfen,0.88,0.16,0.46,0.12,4,0.06,4,0.03,4,0.06,0.01,0.03,0.01,0.05
thj,0,0.13,0.59,0.12,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Julie,0.35,0.14,0.7,0.13,2,0.02,3,0.02,2,0.02,0.02,0.07,0.0,0.0
Posfen,0,0.13,0.0,0.11,1,0.0,1,0.0,1,0.0,0.02,0.07,0.0,0.0
ban,-1.72,0.08,-1.64,0.06,7,0.13,8,0.06,7,0.13,0.09,0.3,0.01,0.05
Lectie,0.89,0.16,1.01,0.13,3,0.04,3,0.02,3,0.04,0.05,0.17,0.0,0.0
Caroline“,-0.32,0.12,-0.33,0.1,2,0.02,2,0.01,2,0.02,0.03,0.1,0.0,0.0
Caroline,17.69,0.66,14.5,0.5,48,1.0,86,0.76,48,1.0,0.27,0.9,0.22,1.0
Jomfru Kold,6.46,0.33,-2.79,0.03,18,0.36,36,0.31,18,0.36,0.2,0.67,0.03,0.14
Phalzgreven,0,0.13,0.91,0.13,1,0.0,1,0.0,1,0.0,0.02,0.07,0.0,0.0
fransfe Hyrdescener,0,0.13,0.76,0.13,1,0.0,1,0.0,1,0.0,0.01,0.03,0.0,0.0
