Id,Polarity,Polarity_normalized,Polarity_sentence,Polarity_sentence_normalized,Connections,Connections_normalized,Interactions,Interactions_normalized,Degree,Degree_normalized,Centrality,Centrality_normalized,Betweenness,Betweenness_normalized
Holm,0,0,0,0,21,0.48,48,0.2,21,0.48,0.23,0.61,0.16,0.55
Ranchs,0,0,0,0,2,0.02,2,0.0,2,0.02,0.02,0.05,0.02,0.07
Leander,0,0,0,0,2,0.02,2,0.0,2,0.02,0.0,0.0,0.01,0.03
Leonora,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Hr. Jøhncke,0,0,0,0,5,0.1,5,0.02,5,0.1,0.08,0.21,0.0,0.0
Sigurd,0,0,0,0,43,1.0,237,1.0,43,1.0,0.38,1.0,0.29,1.0
Julius Holm,0,0,0,0,5,0.1,8,0.03,5,0.1,0.03,0.08,0.01,0.03
b,0,0,0,0,2,0.02,4,0.01,2,0.02,0.0,0.0,0.0,0.0
Mogens,0,0,0,0,6,0.12,10,0.04,6,0.12,0.09,0.24,0.02,0.07
Valdemar Holm,0,0,0,0,2,0.02,2,0.0,2,0.02,0.03,0.08,0.0,0.0
d,0,0,0,0,2,0.02,2,0.0,2,0.02,0.0,0.0,0.0,0.0
Es-Dur,0,0,0,0,2,0.02,2,0.0,2,0.02,0.03,0.08,0.01,0.03
Julius,0,0,0,0,35,0.81,206,0.87,35,0.81,0.33,0.87,0.2,0.69
Krieger,0,0,0,0,1,0.0,1,0.0,1,0.0,0.03,0.08,0.0,0.0
Rasmussen,0,0,0,0,1,0.0,1,0.0,1,0.0,0.03,0.08,0.0,0.0
Jøhncke,0,0,0,0,21,0.48,48,0.2,21,0.48,0.25,0.66,0.11,0.38
Hr. Holm,0,0,0,0,7,0.14,7,0.03,7,0.14,0.12,0.32,0.02,0.07
Oxen,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.03,0.0,0.0
Mutter,0,0,0,0,2,0.02,2,0.0,2,0.02,0.03,0.08,0.0,0.0
Karen,0,0,0,0,4,0.07,4,0.01,4,0.07,0.07,0.18,0.01,0.03
Lise,0,0,0,0,8,0.17,11,0.04,8,0.17,0.12,0.32,0.01,0.03
Peter,0,0,0,0,6,0.12,6,0.02,6,0.12,0.06,0.16,0.07,0.24
Ole Sørensen Endelave,0,0,0,0,2,0.02,2,0.0,2,0.02,0.01,0.03,0.0,0.0
Fløjte-Jørgensen,0,0,0,0,1,0.0,1,0.0,1,0.0,0.03,0.08,0.0,0.0
Møller,0,0,0,0,5,0.1,12,0.05,5,0.1,0.05,0.13,0.03,0.1
dér,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Euridice,0,0,0,0,2,0.02,2,0.0,2,0.02,0.02,0.05,0.0,0.0
Jørgensen,0,0,0,0,2,0.02,2,0.0,2,0.02,0.01,0.03,0.0,0.0
Aristeus,0,0,0,0,2,0.02,2,0.0,2,0.02,0.01,0.03,0.0,0.0
Kur,0,0,0,0,2,0.02,2,0.0,2,0.02,0.03,0.08,0.0,0.0
Gud,0,0,0,0,11,0.24,19,0.08,11,0.24,0.19,0.5,0.01,0.03
Asta Jøhncke,0,0,0,0,4,0.07,4,0.01,4,0.07,0.07,0.18,0.01,0.03
Oluflfa,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.03,0.0,0.0
Mogens Jøhncke,0,0,0,0,2,0.02,3,0.01,2,0.02,0.02,0.05,0.0,0.0
Gydas,0,0,0,0,2,0.02,2,0.0,2,0.02,0.01,0.03,0.0,0.0
Gyda,0,0,0,0,8,0.17,10,0.04,8,0.17,0.12,0.32,0.01,0.03
Polly,0,0,0,0,21,0.48,68,0.28,21,0.48,0.23,0.61,0.1,0.34
Raasløv,0,0,0,0,7,0.14,12,0.05,7,0.14,0.14,0.37,0.0,0.0
Raasløv-Jøhncke,0,0,0,0,2,0.02,2,0.0,2,0.02,0.03,0.08,0.0,0.0
von Jøhncke,0,0,0,0,2,0.02,2,0.0,2,0.02,0.01,0.03,0.01,0.03
von,0,0,0,0,4,0.07,4,0.01,4,0.07,0.0,0.0,0.02,0.07
G. v. J.,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Oluffa,0,0,0,0,22,0.5,99,0.42,22,0.5,0.27,0.71,0.08,0.28
Thorald Holm,0,0,0,0,3,0.05,4,0.01,3,0.05,0.05,0.13,0.0,0.0
Thoralds,0,0,0,0,2,0.02,2,0.0,2,0.02,0.03,0.08,0.0,0.0
Jane,0,0,0,0,22,0.5,82,0.34,22,0.5,0.26,0.68,0.11,0.38
Lines,0,0,0,0,2,0.02,2,0.0,2,0.02,0.04,0.11,0.0,0.0
Asta,0,0,0,0,12,0.26,73,0.31,12,0.26,0.2,0.53,0.04,0.14
Line,0,0,0,0,20,0.45,91,0.38,20,0.45,0.26,0.68,0.08,0.28
Lady Macbeth,0,0,0,0,2,0.02,2,0.0,2,0.02,0.04,0.11,0.0,0.0
Tantes,0,0,0,0,2,0.02,2,0.0,2,0.02,0.03,0.08,0.0,0.0
Tante Jane,0,0,0,0,5,0.1,5,0.02,5,0.1,0.07,0.18,0.01,0.03
llmarsch,0,0,0,0,1,0.0,1,0.0,1,0.0,0.02,0.05,0.0,0.0
Claras,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Hjalmar,0,0,0,0,4,0.07,6,0.02,4,0.07,0.04,0.11,0.02,0.07
dpn,0,0,0,0,2,0.02,2,0.0,2,0.02,0.04,0.11,0.0,0.0
Simonsen,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Tante Line,0,0,0,0,3,0.05,3,0.01,3,0.05,0.03,0.08,0.01,0.03
Pantalons,0,0,0,0,1,0.0,2,0.0,1,0.0,0.0,0.0,0.0,0.0
paany,0,0,0,0,1,0.0,1,0.0,1,0.0,0.02,0.05,0.0,0.0
Valborg Jørgensen,0,0,0,0,2,0.02,2,0.0,2,0.02,0.0,0.0,0.0,0.0
lalalalala,0,0,0,0,2,0.02,2,0.0,2,0.02,0.0,0.0,0.0,0.0
Valdemar,0,0,0,0,4,0.07,4,0.01,4,0.07,0.01,0.03,0.04,0.14
sjcal,0,0,0,0,1,0.0,1,0.0,1,0.0,0.02,0.05,0.0,0.0
Kehraus,0,0,0,0,1,0.0,2,0.0,1,0.0,0.02,0.05,0.0,0.0
Zenith,0,0,0,0,2,0.02,2,0.0,2,0.02,0.04,0.11,0.0,0.0
Polly taug,0,0,0,0,2,0.02,2,0.0,2,0.02,0.04,0.11,0.0,0.0
