Id,Polarity,Polarity_normalized,Polarity_sentence,Polarity_sentence_normalized,Connections,Connections_normalized,Interactions,Interactions_normalized,Degree,Degree_normalized,Centrality,Centrality_normalized,Betweenness,Betweenness_normalized
Kratskovs,0,0,0,0,1,0.0,1,0.0,1,0.0,0.01,0.02,0.0,0.0
Ramel,0,0,0,0,22,0.15,65,0.05,22,0.15,0.13,0.26,0.06,0.11
Poul,0,0,0,0,5,0.03,15,0.01,5,0.03,0.05,0.1,0.01,0.02
Poul Hjulmand,0,0,0,0,3,0.01,4,0.0,3,0.01,0.04,0.08,0.0,0.0
Halloi,0,0,0,0,2,0.01,2,0.0,2,0.01,0.0,0.0,0.01,0.02
Mamsell,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Jeppe,0,0,0,0,145,1.0,1208,1.0,145,1.0,0.5,1.0,0.56,1.0
Papa,0,0,0,0,1,0.0,5,0.0,1,0.0,0.03,0.06,0.0,0.0
Mama,0,0,0,0,4,0.02,6,0.0,4,0.02,0.05,0.1,0.0,0.0
Rigmor,0,0,0,0,31,0.21,188,0.15,31,0.21,0.17,0.34,0.08,0.14
hpn,0,0,0,0,1,0.0,2,0.0,1,0.0,0.03,0.06,0.0,0.0
Kjørehest,0,0,0,0,1,0.0,2,0.0,1,0.0,0.03,0.06,0.0,0.0
Jansen,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
lille Rigmor,0,0,0,0,1,0.0,1,0.0,1,0.0,0.0,0.0,0.0,0.0
Lindens,0,0,0,0,1,0.0,2,0.0,1,0.0,0.03,0.06,0.0,0.0
Grevinde Brion,0,0,0,0,1,0.0,2,0.0,1,0.0,0.01,0.02,0.0,0.0
Gulduhr,0,0,0,0,1,0.0,2,0.0,1,0.0,0.01,0.02,0.0,0.0
Marie Antoinette,0,0,0,0,2,0.01,6,0.0,2,0.01,0.04,0.08,0.0,0.0
Pøblen,0,0,0,0,2,0.01,2,0.0,2,0.01,0.01,0.02,0.0,0.0
Brion,0,0,0,0,38,0.26,271,0.22,38,0.26,0.22,0.44,0.08,0.14
Brian,0,0,0,0,1,0.0,2,0.0,1,0.0,0.01,0.02,0.0,0.0
Adlen,0,0,0,0,2,0.01,2,0.0,2,0.01,0.02,0.04,0.0,0.0
Gud,0,0,0,0,53,0.36,330,0.27,53,0.36,0.27,0.54,0.11,0.2
Baronesse,0,0,0,0,4,0.02,5,0.0,4,0.02,0.06,0.12,0.0,0.0
liun,0,0,0,0,10,0.06,26,0.02,10,0.06,0.12,0.24,0.0,0.0
Jeppe Poulsen,0,0,0,0,7,0.04,28,0.02,7,0.04,0.1,0.2,0.0,0.0
Peter Hansen,0,0,0,0,9,0.06,37,0.03,9,0.06,0.1,0.2,0.0,0.0
Jesus,0,0,0,0,2,0.01,9,0.01,2,0.01,0.05,0.1,0.0,0.0
