source,target,type,weight
Graafeldt,Graafeldts,Undirected,1
Graafeldt,Holger Graafeldt,Undirected,3
Graafeldt,Peter Røst,Undirected,1
Acveprinds Ferdinand,Peter Røst,Undirected,1
Acveprinds Ferdinand,Holger,Undirected,1
Darum,Euren Lauf,Undirected,1
Euren Lauf,Ging der Freiheitsstern auch unter,Undirected,1
Krinoline,Krinolinens,Undirected,1
C. V.,Rimestad,Undirected,1
Graafeldt,Guds,Undirected,1
Graafeldt,Røst,Undirected,8
Gjenhilsen,Røst,Undirected,1
Seebotten,fidt,Undirected,1
Røst,von Seebotten,Undirected,3
Holger Bertha,von Seebotten,Undirected,1
Bertha,Graafeldt,Undirected,43
Graafeldt,von Seebotten,Undirected,9
Røst,Thorsen,Undirected,5
Thorsen,absolul,Undirected,1
Graafeldt,haar,Undirected,1
Bertha,Holger,Undirected,6
Røst,Von Seebotten,Undirected,1
Bertha,fil,Undirected,1
Bertha,Røst,Undirected,1
Abraham,Graafeldt,Undirected,1
Abraham,Isak,Undirected,1
Isak,Jacob,Undirected,1
Lorias,Røst,Undirected,1
Graafeldt,Victor Emmanuels,Undirected,1
Bertha,Thorscn,Undirected,1
Bertha,von Seebotten,Undirected,16
Graafeldt,Seebotten,Undirected,7
Holger,Thorsen,Undirected,2
Bertha,Thorsen,Undirected,11
Poul Heyse,Spielhagen,Undirected,1
Goethe,Schiller,Undirected,1
Heine,Schiller,Undirected,1
Von Seebotten,von Seebotten,Undirected,1
Kjørsel,Von Seebotten,Undirected,1
Bertha,Kjørsel,Undirected,1
Seebotten,Von Seebotten,Undirected,2
Bertha,Seebotten,Undirected,29
Frue,von Seebotten,Undirected,2
von Seebotten,vonBismarckSchonhansen.,Undirected,1
Kong Wilhelm,von Seebotten,Undirected,1
Fyrst Bismarcks,von Seebotten,Undirected,1
Frue,rasf,Undirected,1
Bertha,rasf,Undirected,1
Holger,von Seebotten,Undirected,1
Thorsen,von Seebotten,Undirected,4
Graafeldt,Thorsen,Undirected,12
Nosf,Thorsen,Undirected,2
Arveprinds Ferdinand,Generalmajor Hagemann,Undirected,1
Bach,Ferdinand,Undirected,1
